q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,i_chain,
0.020992,0.37588,0.57652,0.23085,0.6424,1.0017,1
0.020992,0.37588,0.57652,0.23085,0.6424,1.0017,1
0.020909,0.42046,0.58222,0.27635,0.55147,1.0001,1
0.020782,0.37802,0.58881,0.25341,0.60056,1.0002,1
0.020782,0.37802,0.58881,0.25341,0.60056,1.0002,1
0.020782,0.37802,0.58881,0.25341,0.60056,1.0002,1
0.020782,0.37802,0.58881,0.25341,0.60056,1.0002,1
0.02092,0.39204,0.57901,0.27099,0.56928,1.0017,1
0.020961,0.41385,0.57607,0.30488,0.50335,1.0012,1
0.020961,0.41385,0.57607,0.30488,0.50335,1.0012,1
0.020961,0.41385,0.57607,0.30488,0.50335,1.0012,1
0.020917,0.44568,0.57969,0.32556,0.45812,1.0023,1
0.020917,0.44568,0.57969,0.32556,0.45812,1.0023,1
0.020917,0.44568,0.57969,0.32556,0.45812,1.0023,1
0.020876,0.41601,0.58181,0.33279,0.43827,1.0022,1
0.020971,0.35,0.57877,0.38435,0.31376,1.0017,1
0.020971,0.35,0.57877,0.38435,0.31376,1.0017,1
0.020971,0.35,0.57877,0.38435,0.31376,1.0017,1
0.020971,0.35,0.57877,0.38435,0.31376,1.0017,1
0.021075,0.31922,0.57448,0.4027,0.25751,1.0013,1
0.021075,0.31922,0.57448,0.4027,0.25751,1.0013,1
0.021034,0.27557,0.57433,0.41765,0.23515,1.0059,1
0.020618,0.30083,0.59334,0.39271,0.31907,1.0144,1
0.020702,0.25562,0.58986,0.29035,0.52177,1.0082,1
0.020702,0.25562,0.58986,0.29035,0.52177,1.0082,1
0.020702,0.25562,0.58986,0.29035,0.52177,1.0082,1
0.020702,0.25562,0.58986,0.29035,0.52177,1.0082,1
0.020702,0.25562,0.58986,0.29035,0.52177,1.0082,1
0.02072,0.2881,0.58874,0.30391,0.49063,1.0109,1
0.020705,0.27393,0.58941,0.33283,0.42671,1.0135,1
0.020705,0.27393,0.58941,0.33283,0.42671,1.0135,1
0.020452,0.23959,0.60241,0.20823,0.71382,1.0142,1
0.02047,0.21378,0.60704,0.22501,0.65713,1.0057,1
0.020452,0.16686,0.60797,0.23067,0.64554,1.0067,1
0.020388,0.1649,0.6126,0.19873,0.70827,1.0053,1
0.020355,0.035086,0.61741,0.21296,0.66008,1.0006,1
0.020355,0.035086,0.61741,0.21296,0.66008,1.0006,1
0.020355,0.035086,0.61741,0.21296,0.66008,1.0006,1
0.020355,0.035086,0.61741,0.21296,0.66008,1.0006,1
0.020355,0.035086,0.61741,0.21296,0.66008,1.0006,1
0.020355,0.035086,0.61741,0.21296,0.66008,1.0006,1
0.020355,0.035086,0.61741,0.21296,0.66008,1.0006,1
0.020355,0.035086,0.61741,0.21296,0.66008,1.0006,1
0.020355,0.035086,0.61741,0.21296,0.66008,1.0006,1
0.020313,0.042026,0.62041,0.26384,0.55079,1.0023,1
0.020313,0.042026,0.62041,0.26384,0.55079,1.0023,1
0.020313,0.042026,0.62041,0.26384,0.55079,1.0023,1
0.020285,0.053665,0.62259,0.30687,0.45813,1.003,1
0.020285,0.053665,0.62259,0.30687,0.45813,1.003,1
0.020285,0.053665,0.62259,0.30687,0.45813,1.003,1
0.020285,0.053665,0.62259,0.30687,0.45813,1.003,1
0.020368,0.010538,0.61931,0.2384,0.58791,1.0008,1
0.020368,0.010538,0.61931,0.2384,0.58791,1.0008,1
0.020368,0.010538,0.61931,0.2384,0.58791,1.0008,1
0.020368,0.010538,0.61931,0.2384,0.58791,1.0008,1
0.020368,0.010538,0.61931,0.2384,0.58791,1.0008,1
0.020368,0.010538,0.61931,0.2384,0.58791,1.0008,1
0.020297,0.0078877,0.62276,0.23293,0.60486,1.0012,1
0.020301,0.021039,0.62275,0.2402,0.59134,1.001,1
0.020301,0.021039,0.62275,0.2402,0.59134,1.001,1
0.020301,0.021039,0.62275,0.2402,0.59134,1.001,1
0.020301,0.021039,0.62275,0.2402,0.59134,1.001,1
0.020406,0.10358,0.61618,0.22796,0.62158,1.0016,1
0.020406,0.10358,0.61618,0.22796,0.62158,1.0016,1
0.020406,0.10358,0.61618,0.22796,0.62158,1.0016,1
0.020406,0.10358,0.61618,0.22796,0.62158,1.0016,1
0.020406,0.10358,0.61618,0.22796,0.62158,1.0016,1
0.020406,0.10358,0.61618,0.22796,0.62158,1.0016,1
0.020406,0.10358,0.61618,0.22796,0.62158,1.0016,1
0.020406,0.10358,0.61618,0.22796,0.62158,1.0016,1
0.020406,0.10358,0.61618,0.22796,0.62158,1.0016,1
0.020399,0.089419,0.61582,0.28416,0.50606,1.0032,1
0.020399,0.089419,0.61582,0.28416,0.50606,1.0032,1
0.020389,0.10327,0.61288,0.30946,0.47257,1.0065,1
0.020501,0.10334,0.60817,0.28115,0.51525,1.0058,1
0.02055,0.15232,0.6085,0.21545,0.63709,1.0006,1
0.02055,0.15232,0.6085,0.21545,0.63709,1.0006,1
0.02055,0.15232,0.6085,0.21545,0.63709,1.0006,1
0.02055,0.15232,0.6085,0.21545,0.63709,1.0006,1
0.0206,0.16543,0.60447,0.27486,0.51966,1.0026,1
0.021373,0.29738,0.56136,0.091484,0.85757,1.0074,1
0.021373,0.29738,0.56136,0.091484,0.85757,1.0074,1
0.021416,0.27629,0.56168,0.11875,0.78851,1.0061,1
0.021513,0.28623,0.55879,0.035,0.94871,1.0031,1
0.021513,0.28623,0.55879,0.035,0.94871,1.0031,1
0.021513,0.28623,0.55879,0.035,0.94871,1.0031,1
0.021513,0.28623,0.55879,0.035,0.94871,1.0031,1
0.021513,0.28623,0.55879,0.035,0.94871,1.0031,1
0.021513,0.28623,0.55879,0.035,0.94871,1.0031,1
0.021513,0.28623,0.55879,0.035,0.94871,1.0031,1
0.021513,0.28623,0.55879,0.035,0.94871,1.0031,1
0.021513,0.28623,0.55879,0.035,0.94871,1.0031,1
0.021513,0.28623,0.55879,0.035,0.94871,1.0031,1
0.021523,0.34948,0.55589,0.10741,0.81418,1.0075,1
0.021523,0.34948,0.55589,0.10741,0.81418,1.0075,1
0.021523,0.34948,0.55589,0.10741,0.81418,1.0075,1
0.021594,0.34267,0.55436,0.072847,0.87259,1.0018,1
0.021545,0.40733,0.55669,0.10665,0.81286,1.0012,1
0.021545,0.40733,0.55669,0.10665,0.81286,1.0012,1
0.021545,0.40733,0.55669,0.10665,0.81286,1.0012,1
0.021545,0.40733,0.55669,0.10665,0.81286,1.0012,1
0.021506,0.47681,0.55969,0.10147,0.82028,1.0003,1
0.021506,0.47681,0.55969,0.10147,0.82028,1.0003,1
0.021506,0.47681,0.55969,0.10147,0.82028,1.0003,1
0.021506,0.47681,0.55969,0.10147,0.82028,1.0003,1
0.021506,0.47681,0.55969,0.10147,0.82028,1.0003,1
0.021506,0.47681,0.55969,0.10147,0.82028,1.0003,1
0.021506,0.47681,0.55969,0.10147,0.82028,1.0003,1
0.021508,0.4518,0.55865,0.13885,0.75611,1.0025,1
0.021508,0.4518,0.55865,0.13885,0.75611,1.0025,1
0.021527,0.46966,0.5548,0.19382,0.66185,1.0067,1
0.021527,0.46966,0.5548,0.19382,0.66185,1.0067,1
0.021527,0.46966,0.5548,0.19382,0.66185,1.0067,1
0.021506,0.52118,0.55539,0.1861,0.68545,1.0081,1
0.021506,0.52118,0.55539,0.1861,0.68545,1.0081,1
0.021506,0.52118,0.55539,0.1861,0.68545,1.0081,1
0.021537,0.51934,0.55487,0.13746,0.77664,1.0027,1
0.021521,0.52325,0.55501,0.15418,0.74255,1.0033,1
0.02146,0.46716,0.5589,0.13252,0.78317,1.0005,1
0.021348,0.39933,0.56615,0.14932,0.74553,1.001,1
0.021348,0.39933,0.56615,0.14932,0.74553,1.001,1
0.021348,0.39933,0.56615,0.14932,0.74553,1.001,1
0.021338,0.44088,0.56538,0.10638,0.83224,1.0059,1
0.021338,0.44088,0.56538,0.10638,0.83224,1.0059,1
0.021338,0.44088,0.56538,0.10638,0.83224,1.0059,1
0.021338,0.44088,0.56538,0.10638,0.83224,1.0059,1
0.021338,0.44088,0.56538,0.10638,0.83224,1.0059,1
0.021357,0.41936,0.56599,0.13206,0.77063,1.0028,1
0.021357,0.41936,0.56599,0.13206,0.77063,1.0028,1
0.021357,0.41936,0.56599,0.13206,0.77063,1.0028,1
0.021357,0.41936,0.56599,0.13206,0.77063,1.0028,1
0.021357,0.41936,0.56599,0.13206,0.77063,1.0028,1
0.021357,0.41936,0.56599,0.13206,0.77063,1.0028,1
0.021548,0.41198,0.55459,0.098632,0.83414,1.0024,1
0.021488,0.44274,0.55549,0.13113,0.78301,1.0057,1
0.021532,0.39817,0.55285,0.15904,0.72349,1.0055,1
0.02137,0.40846,0.55732,0.24248,0.59775,1.0076,1
0.02137,0.40846,0.55732,0.24248,0.59775,1.0076,1
0.020951,0.23941,0.57759,0.062686,0.99056,1.0236,1
0.020951,0.23941,0.57759,0.062686,0.99056,1.0236,1
0.020808,0.5783,0.59308,0.16143,0.75397,1.011,1
0.020808,0.5783,0.59308,0.16143,0.75397,1.011,1
0.020808,0.5783,0.59308,0.16143,0.75397,1.011,1
0.020901,0.55497,0.58894,0.13793,0.79293,1.0121,1
0.020901,0.55497,0.58894,0.13793,0.79293,1.0121,1
0.02126,0.71618,0.56346,0.14509,0.76942,1.0022,1
0.021221,0.69621,0.56541,0.099821,0.86255,1.0031,1
0.021194,0.6626,0.56689,0.099053,0.86581,1.0031,1
0.021194,0.6626,0.56689,0.099053,0.86581,1.0031,1
0.021194,0.6626,0.56689,0.099053,0.86581,1.0031,1
0.021194,0.6626,0.56689,0.099053,0.86581,1.0031,1
0.021096,0.73455,0.57132,0.15359,0.76617,1.0015,1
0.021124,0.66226,0.56365,0.31565,0.48522,1.0059,1
0.021124,0.66226,0.56365,0.31565,0.48522,1.0059,1
0.02119,0.64181,0.56131,0.29174,0.52312,1.0049,1
0.02119,0.64181,0.56131,0.29174,0.52312,1.0049,1
0.021208,0.60367,0.55954,0.33909,0.42129,1.0098,1
0.021208,0.60367,0.55954,0.33909,0.42129,1.0098,1
0.021208,0.60367,0.55954,0.33909,0.42129,1.0098,1
0.021208,0.60367,0.55954,0.33909,0.42129,1.0098,1
0.021208,0.60367,0.55954,0.33909,0.42129,1.0098,1
0.021208,0.60367,0.55954,0.33909,0.42129,1.0098,1
0.021284,0.55587,0.55799,0.3087,0.46209,1.0064,1
0.021263,0.51772,0.55734,0.28565,0.50912,1.0095,1
0.021263,0.51772,0.55734,0.28565,0.50912,1.0095,1
0.021231,0.51799,0.56049,0.20134,0.6773,1.0054,1
0.021231,0.51799,0.56049,0.20134,0.6773,1.0054,1
0.021219,0.53115,0.56097,0.23479,0.61241,1.0063,1
0.021219,0.53115,0.56097,0.23479,0.61241,1.0063,1
0.021219,0.53115,0.56097,0.23479,0.61241,1.0063,1
0.021191,0.56412,0.56213,0.27781,0.52567,1.0078,1
0.021205,0.50783,0.56215,0.27299,0.5255,1.0093,1
0.021184,0.45473,0.56348,0.28137,0.50867,1.0084,1
0.021163,0.46397,0.56397,0.2656,0.54455,1.0094,1
0.021163,0.46397,0.56397,0.2656,0.54455,1.0094,1
0.021238,0.45417,0.55793,0.31983,0.44096,1.0122,1
0.021238,0.45417,0.55793,0.31983,0.44096,1.0122,1
0.021238,0.45417,0.55793,0.31983,0.44096,1.0122,1
0.021238,0.45417,0.55793,0.31983,0.44096,1.0122,1
0.021238,0.45417,0.55793,0.31983,0.44096,1.0122,1
0.021238,0.45417,0.55793,0.31983,0.44096,1.0122,1
