q,q_sd,c,c_sd,symptomatic_fraction,symptomatic_fraction_sd,socialDistancing_other,socialDistancing_other_sd,p_reduced,p_reduced_sd,Initial_Condition_Scale,Initial_Condition_Scale_sd,R0,R0_sd,chain,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,
0.0430325156,0.00181865612,0.965911145,0.0321899136,0.203435277,0.00932203318,0.196410076,0.100498552,0.375658603,0.198487611,1.13806663,0.156690734,2.60983365,1.07913678e-13,1,1397092.51,1162269.54,2307933.28,207761.365,1090566.33,557.652648,150.224795,318.658656,45.5226651,54.6271981,128.601529,35.2800655,73.9743308,10.2425997,12.5187329,793.23244,213.956526,454.088585,64.8697978,78.5265973
0.0434962695,0.00119568466,0.97307868,0.0241789221,0.204791302,0.00957206312,0.193116958,0.0942431345,0.34647356,0.213213514,1.09573038,0.0971550789,2.52967622,1.84741111e-13,2,1397147.55,1162284.4,2307964.78,207765.853,1090571.75,536.907887,144.63641,306.804507,43.8292152,52.5950583,123.817533,33.9676418,71.2224748,9.86157343,12.0530342,763.724076,205.997312,437.196422,62.4566317,75.6053963
0.0441073076,0.000679138963,0.965725215,0.0273048803,0.203146366,0.00903673202,0.199139593,0.0654668827,0.297375886,0.167975191,1.05198599,0.0506861769,2.66039215,2.46025422e-13,3,1397204.42,1162299.75,2307997.32,207770.489,1090577.35,515.473134,138.86215,294.556077,42.0794395,50.4953274,118.874417,32.6115656,68.3790892,9.46787389,11.5718459,733.234233,197.773366,419.742409,59.9632013,72.5870331
0.0434112868,0.00144619234,0.974445028,0.0211660993,0.201713301,0.00913369065,0.184087437,0.0988648413,0.386918726,0.222533799,1.10680284,0.116646037,2.63073654,1.43440815e-13,4,1397133.16,1162280.51,2307956.54,207764.679,1090570.33,542.333391,146.097975,309.904795,44.2721135,53.1265362,125.068721,34.310888,71.9421845,9.96122554,12.1748312,771.441578,208.078934,441.614332,63.0877618,76.3693958
0.0436983727,0.000948660474,0.972035527,0.0232424531,0.204246089,0.00765898394,0.181664841,0.0920117246,0.366987075,0.193075448,1.07786062,0.0714861607,2.53671583,1.687539e-13,5,1397170.78,1162290.67,2307978.07,207767.747,1090574.03,528.151703,142.277602,301.800973,43.1144247,51.7373097,121.79825,33.4136792,70.0609402,9.70074556,11.8564668,751.268851,202.637796,430.066387,61.4380552,74.3723827
0.0435287122,0.00134587617,0.968867708,0.0253335178,0.204526077,0.00776770449,0.13311538,0.0795751326,0.484192962,0.176743804,1.09679989,0.112084971,2.46763736,1.54543045e-13,6,1397146.16,1162284.02,2307963.98,207765.739,1090571.61,537.431947,144.777586,307.10397,43.8719957,52.6463948,123.938388,34.0007967,71.291993,9.87119903,12.0647988,764.469525,206.19838,437.623157,62.5175939,75.6791926
0.0433958948,0.00129480432,0.97238777,0.0253210867,0.204713483,0.00826817358,0.177068146,0.0931730476,0.395545469,0.206672494,1.10279711,0.105722735,2.34360048,1.97175609e-13,7,1397138.36,1162281.92,2307959.52,207765.104,1090570.84,540.370582,145.569218,308.78319,44.1118843,52.9342611,124.616073,34.1867103,71.681812,9.92517396,12.1307682,768.649584,207.325856,440.016046,62.8594351,76.0930004
0.0434427295,0.00118216722,0.972366813,0.0230573858,0.204736543,0.00903220744,0.333128851,0.0372288707,0.018707768,0.0210102457,1.09363026,0.0951986264,2.62441815,1.47437618e-13,8,1397150.28,1162285.14,2307966.34,207766.075,1090572.02,535.87883,144.359195,306.216474,43.7452106,52.4942527,123.58022,33.9025382,71.0859672,9.84267238,12.0299329,762.260295,205.60249,436.358476,62.3369251,75.4604883
0.0433452651,0.00137325002,0.973098552,0.0242390532,0.202868208,0.00845680691,0.203142329,0.0991896561,0.34395808,0.206481288,1.1097994,0.113503368,2.62838075,2.55351296e-13,9,1397129.26,1162279.46,2307954.31,207764.361,1090569.95,543.801705,146.493521,310.743832,44.391976,53.2703711,125.407332,34.4037814,72.1369609,9.98819459,12.2077934,773.530181,208.642287,442.80996,63.2585657,76.5761585
0.0435457451,0.00124905102,0.974300829,0.0226967387,0.202872917,0.00933683624,0.207358846,0.0971418601,0.321680137,0.207920587,1.09225199,0.100739141,2.56540175,2.17603713e-13,10,1397152.07,1162285.62,2307967.36,207766.221,1090572.19,535.203473,144.177262,305.830556,43.6900795,52.4280954,123.424474,33.8598116,70.9963791,9.83026788,12.0147719,761.299635,205.343373,435.808543,62.2583632,75.3653871
0.0436516236,0.000857722627,0.965920866,0.0247633553,0.205665545,0.00696493292,0.166628002,0.0964408056,0.392071845,0.222129376,1.08092281,0.0668014133,2.52002202,2.54463117e-13,11,1397166.8,1162289.6,2307975.79,207767.422,1090573.64,529.652175,142.68181,302.658386,43.2369123,51.8842947,122.144277,33.508607,70.2599824,9.72830526,11.8901509,753.403196,203.213488,431.2882,61.6126,74.5836736
