q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,i_chain,
0.043695,0.98404,0.18522,0.13289,0.61643,1.0807,1
0.042798,0.9798,0.18675,0.17885,0.56006,1.1534,1
0.041645,0.96483,0.19477,0.17001,0.59919,1.2604,1
0.04157,0.97034,0.19373,0.21505,0.50516,1.2717,1
0.041927,0.966,0.19125,0.21276,0.50205,1.2396,1
0.042837,0.94839,0.1919,0.1713,0.5297,1.1573,1
0.042837,0.94839,0.1919,0.1713,0.5297,1.1573,1
0.042837,0.94839,0.1919,0.1713,0.5297,1.1573,1
0.042684,0.94383,0.19371,0.21771,0.41054,1.1762,1
0.042684,0.94383,0.19371,0.21771,0.41054,1.1762,1
0.043215,0.93252,0.19422,0.21512,0.37,1.1338,1
0.043215,0.93252,0.19422,0.21512,0.37,1.1338,1
0.041222,0.95989,0.21166,0.23492,0.3613,1.2761,1
0.041222,0.95989,0.21166,0.23492,0.3613,1.2761,1
0.041924,0.95783,0.21118,0.22199,0.34802,1.2189,1
0.041924,0.95783,0.21118,0.22199,0.34802,1.2189,1
0.04186,0.96519,0.2091,0.23158,0.3442,1.2238,1
0.04138,0.96408,0.21126,0.23915,0.34932,1.2599,1
0.041089,0.95017,0.21313,0.25412,0.31242,1.2855,1
0.038973,0.98196,0.21098,0.39872,0.17472,1.4488,1
0.038973,0.98196,0.21098,0.39872,0.17472,1.4488,1
0.038882,0.99005,0.21048,0.41101,0.16387,1.4563,1
0.038882,0.99005,0.21048,0.41101,0.16387,1.4563,1
0.039079,0.99545,0.21045,0.42718,0.12676,1.437,1
0.039296,0.99579,0.20943,0.42025,0.13767,1.4199,1
0.039296,0.99579,0.20943,0.42025,0.13767,1.4199,1
0.038951,0.98836,0.2074,0.45479,0.090722,1.4506,1
0.038951,0.98836,0.2074,0.45479,0.090722,1.4506,1
0.039709,0.9633,0.19426,0.39096,0.22029,1.403,1
0.040301,0.96325,0.19436,0.33792,0.30348,1.353,1
0.041019,0.97601,0.19089,0.25217,0.45196,1.3171,1
0.041019,0.97601,0.19089,0.25217,0.45196,1.3171,1
0.041044,0.97343,0.19223,0.24461,0.46301,1.3126,1
0.040659,0.97552,0.19578,0.25299,0.45623,1.3384,1
0.041095,0.99292,0.19465,0.23851,0.4703,1.3014,1
0.041091,0.9997,0.19333,0.20079,0.55456,1.308,1
0.041486,0.99533,0.18833,0.18901,0.58342,1.2795,1
0.041454,0.98528,0.18778,0.20992,0.52751,1.2847,1
0.041866,0.98839,0.18717,0.23935,0.44821,1.2425,1
0.041335,0.98962,0.18898,0.24939,0.4435,1.2879,1
0.041388,0.99564,0.19188,0.22573,0.4824,1.2814,1
0.041616,0.99863,0.19128,0.20768,0.51963,1.2634,1
0.042596,0.9987,0.19195,0.17106,0.5444,1.1758,1
