q,q_sd,c,c_sd,symptomatic_fraction,symptomatic_fraction_sd,socialDistancing_other,socialDistancing_other_sd,p_reduced,p_reduced_sd,Initial_Condition_Scale,Initial_Condition_Scale_sd,R0,R0_sd,chain,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,
0.043518695,0.00129329152,0.974417429,0.01969113,0.201051437,0.00824690033,0.18935758,0.0993423611,0.371823042,0.22400341,0.0985663362,0.10921669,2.91261737,0.0861734674,1,1395085.86,1161706.4,2306735.67,207587.552,1090356.38,538.297505,145.010756,307.598574,43.9426534,52.7311841,124.137996,34.0555564,71.4068119,9.88709703,12.0842297,765.700736,206.530471,438.327968,62.6182812,75.8010772,8,4,9,1,3,0,2,4,1,3,0,1,3,0,2,2050,570,1211,176,207
0.0433665925,0.00139003672,0.971156932,0.0261710723,0.203607707,0.00966856102,0.175745927,0.0917037848,0.405184025,0.196149268,0.106816648,0.114317427,2.90741085,0.0923114064,2,1395075.14,1161703.51,2306729.53,207586.677,1090355.33,542.340158,146.099798,309.908662,44.2726659,53.1271991,125.070281,34.3113161,71.9430822,9.96134984,12.1749831,771.451204,208.08153,441.619843,63.088549,76.3703487,8,4,9,1,3,0,2,4,1,3,0,1,3,0,2,2050,570,1211,176,207
0.0432520781,0.00142772501,0.971881437,0.0262345017,0.203274216,0.00905173653,0.19321174,0.0977623553,0.372244823,0.199794138,0.117639745,0.116660485,2.89918298,0.0976062593,3,1395061.07,1161699.71,2306721.48,207585.53,1090353.94,547.643475,147.528446,312.939129,44.7055898,53.6467078,126.293291,34.6468321,72.6465834,10.0587577,12.2940372,778.994902,210.116272,445.938258,63.7054655,77.1171424,8,4,9,1,3,0,2,4,1,3,0,1,3,0,2,2050,570,1211,176,207
0.0432191341,0.00148624498,0.975049777,0.0213825752,0.20386374,0.0090332725,0.204390655,0.0923370255,0.34997506,0.198229468,0.116871867,0.123896338,2.89802432,0.0985855219,4,1395062.07,1161699.98,2306722.05,207585.612,1090354.04,547.267215,147.427086,312.724123,44.6748747,53.6098496,126.206521,34.6230279,72.5966714,10.0518468,12.2855905,778.459691,209.971911,445.631875,63.6616964,77.0641588,8,4,9,1,3,0,2,4,1,3,0,1,3,0,2,2050,570,1211,176,207
0.0430081292,0.00164723167,0.976466852,0.019738027,0.202749524,0.00870969565,0.190867494,0.1020138,0.397941121,0.21871361,0.136991287,0.135665983,2.88164078,0.10753032,5,1395035.91,1161692.92,2306707.08,207583.479,1090351.47,557.125731,150.08285,318.35756,45.4796515,54.5755818,128.480015,35.2467299,73.9044337,10.2329216,12.5069042,792.482927,213.754362,453.659524,64.8085034,78.4523988,8,4,9,1,3,0,2,4,1,3,0,1,3,0,2,2050,570,1211,176,207
0.0432017016,0.00135317586,0.972457622,0.0251415195,0.203704371,0.00817700515,0.206245603,0.0965112092,0.340196683,0.209802444,0.121447623,0.112479171,2.89660964,0.0913398499,6,1395056.12,1161698.37,2306718.64,207585.127,1090353.45,549.509335,148.031086,314.005334,44.8579049,53.8294859,126.723581,34.7648763,72.8940955,10.0930286,12.3359239,781.648993,210.832153,447.457602,63.9225145,77.379886,8,4,9,1,3,0,2,4,1,3,0,1,3,0,2,2050,570,1211,176,207
0.0436754471,0.00105722795,0.977130951,0.0204157021,0.202700216,0.00934112427,0.19817052,0.0885483922,0.337451281,0.185038775,0.0814978421,0.0818447976,2.92632175,0.0693717619,7,1395108.05,1161712.39,2306748.37,207589.361,1090358.57,529.933943,142.757715,302.819396,43.2599137,51.9118964,122.209256,33.5264331,70.2973597,9.73348058,11.8964763,753.803996,203.321594,431.517639,61.645377,74.6233511,8,4,9,1,3,0,2,4,1,3,0,1,3,0,2,2050,570,1211,176,207
0.043208645,0.00142990406,0.974807896,0.0202402283,0.202780403,0.00889630318,0.211055837,0.0968929467,0.338113537,0.208797593,0.119083938,0.118432081,2.89521653,0.0950248149,8,1395059.19,1161699.2,2306720.4,207585.377,1090353.76,548.35113,147.71908,313.343503,44.7633575,53.716029,126.456485,34.6916021,72.740456,10.0717554,12.3099233,780.001505,210.38778,446.514491,63.7877845,77.2167917,8,4,9,1,3,0,2,4,1,3,0,1,3,0,2,2050,570,1211,176,207
0.0433950185,0.00125076353,0.968909333,0.0280321209,0.203215081,0.0098866877,0.197136498,0.0949825698,0.34960396,0.209501849,0.105175622,0.102367578,2.90852592,0.0822717173,9,1395077.27,1161704.08,2306730.75,207586.851,1090355.54,541.536055,145.883182,309.449174,44.2070249,53.0484299,124.884845,34.2604443,71.8364154,9.9465806,12.1569318,770.307409,207.773017,440.965073,62.9950105,76.2571179,8,4,9,1,3,0,2,4,1,3,0,1,3,0,2,2050,570,1211,176,207
0.0433276486,0.00128243045,0.975864061,0.0203161583,0.202929658,0.00857491197,0.191144944,0.10048035,0.374487527,0.20887734,0.110259566,0.104785922,2.90351748,0.0860441208,10,1395070.66,1161702.3,2306726.97,207586.312,1090354.89,544.027187,146.554263,310.872678,44.4103826,53.2924591,125.459331,34.4180465,72.1668718,9.99233609,12.2128552,773.850917,208.728798,442.993567,63.2847952,76.60791,8,4,9,1,3,0,2,4,1,3,0,1,3,0,2,2050,570,1211,176,207
0.0433435808,0.00144509128,0.979380838,0.0191958501,0.2018055,0.00906974101,0.181287375,0.0846223655,0.404449497,0.188973595,0.110818208,0.11957306,2.90232495,0.0952543515,11,1395069.94,1161702.1,2306726.55,207586.253,1090354.82,544.300922,146.628003,311.029098,44.4327283,53.319274,125.522457,34.4353644,72.2031835,9.99736387,12.2190003,774.240291,208.833823,443.216465,63.3166378,76.6464563,8,4,9,1,3,0,2,4,1,3,0,1,3,0,2,2050,570,1211,176,207
