q,q_sd,c,c_sd,symptomatic_fraction,symptomatic_fraction_sd,socialDistancing_other,socialDistancing_other_sd,p_reduced,p_reduced_sd,Initial_Condition_Scale,Initial_Condition_Scale_sd,R0,R0_sd,chain,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,
0.0386281591,0.00224758447,0.468495407,0.292353379,0.314507402,0.0525300557,0.139812125,0.0914813094,0.404425901,0.211237549,1.14031772,0.12669858,2.53610502,1.56319402e-13,1,2200546.05,1876281.44,3725522.37,335185.564,1282752.09,3139.29467,868.922099,1846.17438,263.413392,231.484496,730.943656,201.836236,429.899779,61.5771566,53.5949326,4491.71148,1241.80599,2637.55488,377.445164,331.832455
0.0382839681,0.00230378909,0.46005218,0.28588368,0.326397127,0.0546856339,0.130098325,0.0880760639,0.416301101,0.218499387,1.13136577,0.132398693,2.1318481,2.0783375e-13,2,2200611.69,1876299.59,3725560.94,335191.079,1282756.93,3114.64997,862.100719,1831.68119,261.345494,229.667252,725.20546,200.251742,426.524896,61.0937517,53.1741913,4456.44978,1232.05733,2616.84903,374.482071,329.22744
0.0384091216,0.00236426748,0.398428081,0.261613813,0.318081452,0.0550815274,0.132982354,0.0953755993,0.416951334,0.216119583,1.16360213,0.168480472,1.88939945,4.39648318e-14,3,2200375.31,1876234.21,3725422.04,335171.221,1282739.49,3203.39665,886.66482,1883.87184,268.792091,236.211232,745.868963,205.957576,438.678002,62.8345148,54.6892999,4583.42878,1267.16272,2691.41172,385.152304,338.608219
0.038303454,0.00214693306,0.473145099,0.281926866,0.323825658,0.052353563,0.137091425,0.0948646623,0.384808448,0.207650056,1.14267771,0.132090099,2.36861802,4.70734562e-14,4,2200528.74,1876276.65,3725512.2,335184.111,1282750.81,3145.79174,870.720415,1849.99521,263.958551,231.963575,732.456412,202.253955,430.789497,61.7045963,53.7058524,4501.0075,1244.37603,2643.01354,378.226322,332.519214
0.0384577623,0.00230040501,0.508205088,0.284079449,0.313569528,0.0515411891,0.14778894,0.102561064,0.401520247,0.22743336,1.15865996,0.170118278,2.25649982,1.97619698e-13,5,2200411.55,1876244.24,3725443.33,335174.265,1282742.16,3189.79088,882.898891,1875.87048,267.650451,235.207972,742.701036,205.082813,436.814806,62.567638,54.4570182,4563.96159,1261.7807,2679.98049,383.516448,337.170049
0.0383355782,0.00234316936,0.438388306,0.28124951,0.316698111,0.0469113903,0.147558735,0.102660913,0.396164515,0.224458537,1.1720018,0.199333665,2.34100555,1.30118138e-13,6,2200313.71,1876217.18,3725385.84,335166.047,1282734.95,3226.52096,893.065373,1897.47092,270.732416,237.916366,751.253155,207.444319,441.844679,63.2880973,55.0840847,4616.5151,1276.30996,2710.84017,387.932596,341.052524
0.0381044227,0.00218913874,0.460131353,0.276286907,0.323412497,0.0488756289,0.141553452,0.0951550949,0.403352178,0.218255016,1.15952662,0.147057596,2.30885079,9.45910017e-14,7,2200405.19,1876242.48,3725439.6,335173.732,1282741.7,3192.17679,883.559287,1877.2736,267.85065,235.383905,743.256566,205.236212,437.141537,62.6144377,54.4977513,4567.37537,1262.72449,2681.98508,383.803312,337.422247
0.0388491325,0.00221548376,0.475111932,0.285852269,0.309397592,0.0482031536,0.118879491,0.0879308425,0.448759621,0.221078755,1.13453554,0.129886464,2.58672148,3.55271368e-15,8,2200588.45,1876293.16,3725547.29,335189.126,1282755.22,3123.37634,864.51608,1836.81304,262.077709,230.310714,727.23728,200.81279,427.719898,61.2649191,53.3231703,4468.93549,1235.5092,2624.1807,375.531263,330.149842
0.0385814764,0.00202731046,0.462001356,0.29015393,0.324863464,0.0526889248,0.133877239,0.0821323579,0.372178206,0.208446746,1.09834966,0.0928336509,2.08452448,1.687539e-14,9,2200853.8,1876366.55,3725703.21,335211.417,1282774.79,3023.75661,836.942439,1778.2281,253.718771,222.96498,704.04213,194.407889,414.077821,59.3108815,51.6224339,4326.3993,1196.10278,2540.48276,363.553737,319.61975
0.0383404858,0.00217356667,0.470806658,0.2961172,0.321657792,0.0531264966,0.117053664,0.0824389594,0.439876462,0.214755285,1.15105003,0.147260304,2.35919034,8.52651283e-14,10,2200467.35,1876259.67,3725476.13,335178.953,1282746.28,3168.84073,877.100122,1863.55,265.892557,233.663156,737.823068,203.735855,433.945861,62.1567015,54.0993513,4533.98606,1253.49348,2662.37872,380.997559,334.955558
0.03812441,0.0025495034,0.46040453,0.290431169,0.323179661,0.0626516368,0.138628587,0.100571064,0.420279005,0.230001519,1.171061,0.172089553,2.15438614,4.26325641e-14,11,2200320.61,1876219.09,3725389.9,335166.626,1282735.46,3223.93093,892.348482,1895.94776,270.515091,237.725383,750.650101,207.277797,441.489997,63.237294,55.039867,4612.80928,1275.28543,2708.66409,387.621191,340.778751
