q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
0.024876,0.075266,0.275637,0.118624,0.999277,0.001516,0.977311,1.979102,7.799766,5.108865,-8275.915698,1.466973,8.000000,
