q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
0.042781,0.059525,0.174504,0.049573,0.999531,0.002563,0.534586,0.707929,3.805134,10.617051,-602.493254,2.557443,2.000000,
