q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,hosp_subcrit_length,hosp_crit_length,LogLikelihood,R0,i_chain,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
0.035248,0.002106,0.242570,0.139559,0.707619,0.000360,0.519674,0.052952,4.363719,10.254853,3.008875,13.971318,-487.178572,2.095139,10.000000,
