q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,hosp_subcrit_length,hosp_crit_length,LogLikelihood,R0,i_chain,
0.032989,0.007459,0.469452,0.161057,0.192265,0.000325,0.834328,6.123239,3.518079,6.089123,9.992932,13.886685,5.091409,1.957484,3.000000,
0.032974,0.008329,0.468347,0.157050,0.194738,0.000320,0.839191,6.155222,3.483069,6.163913,10.571746,13.722661,3.401424,1.957484,3.000000,
0.032974,0.008329,0.468347,0.157050,0.194738,0.000320,0.839191,6.155222,3.483069,6.163913,10.571746,13.722661,3.401424,1.957484,3.000000,
0.032974,0.008329,0.468347,0.157050,0.194738,0.000320,0.839191,6.155222,3.483069,6.163913,10.571746,13.722661,3.401424,1.957484,3.000000,
0.032974,0.008329,0.468347,0.157050,0.194738,0.000320,0.839191,6.155222,3.483069,6.163913,10.571746,13.722661,3.401424,1.957484,3.000000,
0.032974,0.008329,0.468347,0.157050,0.194738,0.000320,0.839191,6.155222,3.483069,6.163913,10.571746,13.722661,3.401424,1.957484,3.000000,
0.032337,0.009558,0.469427,0.147693,0.225446,0.000574,0.884071,6.193316,3.476534,6.177597,9.684052,13.749241,3.175375,1.957484,3.000000,
0.033552,0.011978,0.465872,0.133401,0.240345,0.000804,0.875803,6.533808,3.494968,5.886744,9.227368,13.688944,3.141697,1.957484,3.000000,
0.033552,0.011978,0.465872,0.133401,0.240345,0.000804,0.875803,6.533808,3.494968,5.886744,9.227368,13.688944,3.141697,1.957484,3.000000,
0.033552,0.011978,0.465872,0.133401,0.240345,0.000804,0.875803,6.533808,3.494968,5.886744,9.227368,13.688944,3.141697,1.957484,3.000000,
0.033552,0.011978,0.465872,0.133401,0.240345,0.000804,0.875803,6.533808,3.494968,5.886744,9.227368,13.688944,3.141697,1.957484,3.000000,
0.033552,0.011978,0.465872,0.133401,0.240345,0.000804,0.875803,6.533808,3.494968,5.886744,9.227368,13.688944,3.141697,1.957484,3.000000,
0.033552,0.011978,0.465872,0.133401,0.240345,0.000804,0.875803,6.533808,3.494968,5.886744,9.227368,13.688944,3.141697,1.957484,3.000000,
0.033552,0.011978,0.465872,0.133401,0.240345,0.000804,0.875803,6.533808,3.494968,5.886744,9.227368,13.688944,3.141697,1.957484,3.000000,
0.033552,0.011978,0.465872,0.133401,0.240345,0.000804,0.875803,6.533808,3.494968,5.886744,9.227368,13.688944,3.141697,1.957484,3.000000,
0.033552,0.011978,0.465872,0.133401,0.240345,0.000804,0.875803,6.533808,3.494968,5.886744,9.227368,13.688944,3.141697,1.957484,3.000000,
0.033552,0.011978,0.465872,0.133401,0.240345,0.000804,0.875803,6.533808,3.494968,5.886744,9.227368,13.688944,3.141697,1.957484,3.000000,
