q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.051660,0.838683,0.391522,0.030026,0.048444,0.016827,0.216890,6.474994,3.447778,8.242211,0.198523,3.108959,7.000000,
0.048060,0.653520,0.388168,0.046492,0.097491,0.008376,0.229830,5.967585,4.662193,7.906837,0.691827,3.108959,7.000000,
0.048060,0.653520,0.388168,0.046492,0.097491,0.008376,0.229830,5.967585,4.662193,7.906837,0.691827,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
0.048080,0.702123,0.386794,0.049865,0.093845,0.008428,0.225902,5.940458,4.670907,7.985631,1.848325,3.108959,7.000000,
