q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,hosp_subcrit_length,hosp_crit_length,LogLikelihood,R0,i_chain,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.035063,0.082148,0.435568,0.064799,0.055792,0.029956,0.588084,6.637656,5.883580,6.047534,0.805453,12.881258,3.735978,2.083805,1.000000,
0.033554,0.018893,0.458798,0.057531,0.072723,0.030687,0.655865,6.574116,5.328722,6.122979,0.666919,13.164270,5.277982,2.083805,1.000000,
0.033554,0.018893,0.458798,0.057531,0.072723,0.030687,0.655865,6.574116,5.328722,6.122979,0.666919,13.164270,5.277982,2.083805,1.000000,
0.033554,0.018893,0.458798,0.057531,0.072723,0.030687,0.655865,6.574116,5.328722,6.122979,0.666919,13.164270,5.277982,2.083805,1.000000,
0.032581,0.021790,0.460621,0.057087,0.073634,0.029605,0.650894,6.325721,5.471482,6.397750,0.661254,13.284182,0.855203,2.083805,1.000000,
0.025317,0.067453,0.471102,0.049797,0.011172,0.020878,0.710423,4.996135,6.903334,8.054641,0.536651,13.977241,7.302024,2.083805,1.000000,
0.026106,0.078264,0.471587,0.050774,0.009064,0.020998,0.687117,5.071157,6.714676,7.971138,0.554770,13.913592,7.114980,2.083805,1.000000,
0.026106,0.078264,0.471587,0.050774,0.009064,0.020998,0.687117,5.071157,6.714676,7.971138,0.554770,13.913592,7.114980,2.083805,1.000000,
0.026106,0.078264,0.471587,0.050774,0.009064,0.020998,0.687117,5.071157,6.714676,7.971138,0.554770,13.913592,7.114980,2.083805,1.000000,
0.026106,0.078264,0.471587,0.050774,0.009064,0.020998,0.687117,5.071157,6.714676,7.971138,0.554770,13.913592,7.114980,2.083805,1.000000,
0.027996,0.080747,0.470519,0.054827,0.018956,0.024595,0.645392,5.325849,6.507628,7.463101,0.598845,13.859465,6.998807,2.083805,1.000000,
0.027996,0.080747,0.470519,0.054827,0.018956,0.024595,0.645392,5.325849,6.507628,7.463101,0.598845,13.859465,6.998807,2.083805,1.000000,
0.027996,0.080747,0.470519,0.054827,0.018956,0.024595,0.645392,5.325849,6.507628,7.463101,0.598845,13.859465,6.998807,2.083805,1.000000,
0.027996,0.080747,0.470519,0.054827,0.018956,0.024595,0.645392,5.325849,6.507628,7.463101,0.598845,13.859465,6.998807,2.083805,1.000000,
0.027904,0.088973,0.466447,0.052164,0.017908,0.021766,0.637842,5.326791,6.684771,7.519537,0.583077,13.784793,7.429130,2.083805,1.000000,
0.027904,0.088973,0.466447,0.052164,0.017908,0.021766,0.637842,5.326791,6.684771,7.519537,0.583077,13.784793,7.429130,2.083805,1.000000,
0.026876,0.081365,0.468235,0.049353,0.015033,0.020149,0.668519,5.251681,6.852598,7.765423,0.549787,13.761034,6.276008,2.083805,1.000000,
0.026876,0.081365,0.468235,0.049353,0.015033,0.020149,0.668519,5.251681,6.852598,7.765423,0.549787,13.761034,6.276008,2.083805,1.000000,
0.026876,0.081365,0.468235,0.049353,0.015033,0.020149,0.668519,5.251681,6.852598,7.765423,0.549787,13.761034,6.276008,2.083805,1.000000,
0.026876,0.081365,0.468235,0.049353,0.015033,0.020149,0.668519,5.251681,6.852598,7.765423,0.549787,13.761034,6.276008,2.083805,1.000000,
0.026876,0.081365,0.468235,0.049353,0.015033,0.020149,0.668519,5.251681,6.852598,7.765423,0.549787,13.761034,6.276008,2.083805,1.000000,
0.026876,0.081365,0.468235,0.049353,0.015033,0.020149,0.668519,5.251681,6.852598,7.765423,0.549787,13.761034,6.276008,2.083805,1.000000,
0.027085,0.085726,0.465748,0.049393,0.020521,0.019624,0.649258,5.183563,6.882864,7.793336,0.566063,13.752271,7.409934,2.083805,1.000000,
0.026024,0.078456,0.468842,0.046753,0.017796,0.018272,0.674943,5.078198,7.013695,8.024260,0.528854,13.736018,4.370967,2.083805,1.000000,
0.026371,0.078108,0.468060,0.044855,0.019720,0.016157,0.680224,5.196865,6.856502,7.936001,0.524115,13.605414,7.460285,2.083805,1.000000,
0.026371,0.078108,0.468060,0.044855,0.019720,0.016157,0.680224,5.196865,6.856502,7.936001,0.524115,13.605414,7.460285,2.083805,1.000000,
0.026371,0.078108,0.468060,0.044855,0.019720,0.016157,0.680224,5.196865,6.856502,7.936001,0.524115,13.605414,7.460285,2.083805,1.000000,
0.026755,0.067693,0.470531,0.045677,0.031487,0.017900,0.665071,5.204406,6.835031,7.754466,0.526762,13.790197,6.705735,2.083805,1.000000,
0.026755,0.067693,0.470531,0.045677,0.031487,0.017900,0.665071,5.204406,6.835031,7.754466,0.526762,13.790197,6.705735,2.083805,1.000000,
0.026423,0.068655,0.472303,0.044401,0.026657,0.018273,0.671370,5.126647,6.871808,7.874504,0.514230,13.682661,6.868219,2.083805,1.000000,
0.026423,0.068655,0.472303,0.044401,0.026657,0.018273,0.671370,5.126647,6.871808,7.874504,0.514230,13.682661,6.868219,2.083805,1.000000,
0.026423,0.068655,0.472303,0.044401,0.026657,0.018273,0.671370,5.126647,6.871808,7.874504,0.514230,13.682661,6.868219,2.083805,1.000000,
0.026423,0.068655,0.472303,0.044401,0.026657,0.018273,0.671370,5.126647,6.871808,7.874504,0.514230,13.682661,6.868219,2.083805,1.000000,
0.026423,0.068655,0.472303,0.044401,0.026657,0.018273,0.671370,5.126647,6.871808,7.874504,0.514230,13.682661,6.868219,2.083805,1.000000,
0.026423,0.068655,0.472303,0.044401,0.026657,0.018273,0.671370,5.126647,6.871808,7.874504,0.514230,13.682661,6.868219,2.083805,1.000000,
0.026423,0.068655,0.472303,0.044401,0.026657,0.018273,0.671370,5.126647,6.871808,7.874504,0.514230,13.682661,6.868219,2.083805,1.000000,
0.026423,0.068655,0.472303,0.044401,0.026657,0.018273,0.671370,5.126647,6.871808,7.874504,0.514230,13.682661,6.868219,2.083805,1.000000,
0.026423,0.068655,0.472303,0.044401,0.026657,0.018273,0.671370,5.126647,6.871808,7.874504,0.514230,13.682661,6.868219,2.083805,1.000000,
0.026423,0.068655,0.472303,0.044401,0.026657,0.018273,0.671370,5.126647,6.871808,7.874504,0.514230,13.682661,6.868219,2.083805,1.000000,
0.026423,0.068655,0.472303,0.044401,0.026657,0.018273,0.671370,5.126647,6.871808,7.874504,0.514230,13.682661,6.868219,2.083805,1.000000,
