q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.025370,0.746009,0.381254,0.396122,0.423029,0.090702,-10.932332,1.496825,4.000000,
0.025457,0.725876,0.381681,0.407195,0.392236,0.077257,-12.252188,1.496825,4.000000,
0.025506,0.682298,0.375408,0.412990,0.405677,0.081285,-11.099548,1.496825,4.000000,
0.024930,0.657260,0.385890,0.339300,0.569298,0.151220,-12.186967,1.496825,4.000000,
0.025531,0.901435,0.385389,0.377845,0.407079,0.059416,-12.759563,1.496825,4.000000,
0.025463,0.953990,0.385132,0.428078,0.325756,0.067503,-13.751257,1.496825,4.000000,
0.025385,0.954481,0.386338,0.411649,0.369292,0.077028,-14.691041,1.496825,4.000000,
0.025368,0.952093,0.394260,0.382943,0.415055,0.072133,-12.541117,1.496825,4.000000,
0.025335,0.998145,0.392869,0.416316,0.363991,0.080197,-12.816056,1.496825,4.000000,
0.025335,0.998145,0.392869,0.416316,0.363991,0.080197,-12.816056,1.496825,4.000000,
0.025335,0.998145,0.392869,0.416316,0.363991,0.080197,-12.816056,1.496825,4.000000,
0.025388,0.996107,0.392073,0.391209,0.413518,0.073694,-13.186096,1.496825,4.000000,
0.025388,0.996107,0.392073,0.391209,0.413518,0.073694,-13.186096,1.496825,4.000000,
0.025388,0.996107,0.392073,0.391209,0.413518,0.073694,-13.186096,1.496825,4.000000,
0.025382,0.967438,0.394647,0.383074,0.417733,0.068854,-12.844789,1.496825,4.000000,
0.025350,0.967647,0.393876,0.384106,0.426285,0.073497,-12.211364,1.496825,4.000000,
0.025350,0.967647,0.393876,0.384106,0.426285,0.073497,-12.211364,1.496825,4.000000,
0.025350,0.967647,0.393876,0.384106,0.426285,0.073497,-12.211364,1.496825,4.000000,
0.025350,0.967647,0.393876,0.384106,0.426285,0.073497,-12.211364,1.496825,4.000000,
0.025350,0.967647,0.393876,0.384106,0.426285,0.073497,-12.211364,1.496825,4.000000,
0.025305,0.958781,0.393011,0.413274,0.376582,0.082846,-12.290104,1.496825,4.000000,
0.025305,0.958781,0.393011,0.413274,0.376582,0.082846,-12.290104,1.496825,4.000000,
0.025305,0.958781,0.393011,0.413274,0.376582,0.082846,-12.290104,1.496825,4.000000,
0.025435,0.984697,0.392967,0.386093,0.418083,0.063679,-12.086536,1.496825,4.000000,
0.025520,0.977619,0.391521,0.363022,0.467231,0.053562,-11.562917,1.496825,4.000000,
0.025583,0.992937,0.390136,0.397061,0.397800,0.043509,-12.378524,1.496825,4.000000,
0.025684,0.951060,0.391388,0.371146,0.429657,0.027450,-11.159146,1.496825,4.000000,
0.025520,0.948149,0.394533,0.329287,0.517208,0.048066,-11.723129,1.496825,4.000000,
0.025541,0.933805,0.392994,0.289788,0.592093,0.049016,-11.402693,1.496825,4.000000,
0.025519,0.949327,0.391795,0.289924,0.607384,0.053244,-11.309198,1.496825,4.000000,
0.025565,0.954437,0.389485,0.308321,0.569065,0.050206,-10.849078,1.496825,4.000000,
0.025565,0.954437,0.389485,0.308321,0.569065,0.050206,-10.849078,1.496825,4.000000,
0.025565,0.954437,0.389485,0.308321,0.569065,0.050206,-10.849078,1.496825,4.000000,
0.025565,0.954437,0.389485,0.308321,0.569065,0.050206,-10.849078,1.496825,4.000000,
0.025694,0.712111,0.386560,0.212818,0.732520,0.041149,-10.240655,1.496825,4.000000,
0.025540,0.694144,0.389185,0.254725,0.662604,0.058986,-10.941987,1.496825,4.000000,
0.025579,0.769040,0.385589,0.263770,0.660903,0.057121,-10.508337,1.496825,4.000000,
0.025726,0.747623,0.384766,0.228811,0.713729,0.038960,-9.947758,1.496825,4.000000,
0.025821,0.791963,0.384435,0.257812,0.651337,0.023980,-10.410397,1.496825,4.000000,
0.025755,0.768520,0.385179,0.241496,0.686497,0.033077,-9.842914,1.496825,4.000000,
0.025717,0.723932,0.387345,0.210126,0.742876,0.037095,-10.286323,1.496825,4.000000,
0.025717,0.769311,0.385834,0.206181,0.754183,0.037699,-9.867658,1.496825,4.000000,
0.025634,0.765426,0.386308,0.209259,0.750835,0.047877,-9.957938,1.496825,4.000000,
0.025719,0.784520,0.382923,0.197731,0.769386,0.042113,-10.558188,1.496825,4.000000,
0.025719,0.784520,0.382923,0.197731,0.769386,0.042113,-10.558188,1.496825,4.000000,
0.025700,0.726246,0.384533,0.192767,0.768533,0.042529,-10.375066,1.496825,4.000000,
0.025700,0.726246,0.384533,0.192767,0.768533,0.042529,-10.375066,1.496825,4.000000,
0.025700,0.726246,0.384533,0.192767,0.768533,0.042529,-10.375066,1.496825,4.000000,
0.025700,0.726246,0.384533,0.192767,0.768533,0.042529,-10.375066,1.496825,4.000000,
0.025734,0.846379,0.374516,0.131744,0.924463,0.056924,-10.551130,1.496825,4.000000,
0.025734,0.846379,0.374516,0.131744,0.924463,0.056924,-10.551130,1.496825,4.000000,
0.025734,0.846379,0.374516,0.131744,0.924463,0.056924,-10.551130,1.496825,4.000000,
0.025853,0.845799,0.374231,0.139933,0.902986,0.037554,-11.268220,1.496825,4.000000,
0.026094,0.822373,0.371011,0.263664,0.653831,0.013190,-10.613889,1.496825,4.000000,
0.026202,0.843126,0.360352,0.152780,0.881704,0.022511,-10.505157,1.496825,4.000000,
0.026228,0.856213,0.358699,0.158289,0.882878,0.020943,-10.065007,1.496825,4.000000,
0.026244,0.821903,0.358758,0.126908,0.944557,0.018695,-9.747148,1.496825,4.000000,
0.026214,0.899657,0.360953,0.175259,0.848123,0.016142,-9.622915,1.496825,4.000000,
0.026171,0.936184,0.361904,0.199396,0.808250,0.017988,-9.917357,1.496825,4.000000,
0.026171,0.936184,0.361904,0.199396,0.808250,0.017988,-9.917357,1.496825,4.000000,
0.026171,0.936184,0.361904,0.199396,0.808250,0.017988,-9.917357,1.496825,4.000000,
0.026122,0.921581,0.363917,0.203649,0.790656,0.023405,-11.376666,1.496825,4.000000,
0.026158,0.951819,0.361021,0.223780,0.762589,0.022117,-10.521624,1.496825,4.000000,
0.026142,0.924531,0.363945,0.229505,0.737011,0.020853,-10.780701,1.496825,4.000000,
0.026142,0.924531,0.363945,0.229505,0.737011,0.020853,-10.780701,1.496825,4.000000,
0.026233,0.966804,0.362895,0.210537,0.764488,0.009950,-10.150621,1.496825,4.000000,
0.026233,0.966804,0.362895,0.210537,0.764488,0.009950,-10.150621,1.496825,4.000000,
0.026233,0.966804,0.362895,0.210537,0.764488,0.009950,-10.150621,1.496825,4.000000,
0.026233,0.966804,0.362895,0.210537,0.764488,0.009950,-10.150621,1.496825,4.000000,
0.026215,0.959898,0.361227,0.255654,0.691324,0.015157,-10.384145,1.496825,4.000000,
0.026215,0.959898,0.361227,0.255654,0.691324,0.015157,-10.384145,1.496825,4.000000,
0.026215,0.959898,0.361227,0.255654,0.691324,0.015157,-10.384145,1.496825,4.000000,
0.026117,0.962520,0.360741,0.270321,0.682956,0.031995,-10.990895,1.496825,4.000000,
0.026117,0.962520,0.360741,0.270321,0.682956,0.031995,-10.990895,1.496825,4.000000,
0.026117,0.962520,0.360741,0.270321,0.682956,0.031995,-10.990895,1.496825,4.000000,
0.026117,0.962520,0.360741,0.270321,0.682956,0.031995,-10.990895,1.496825,4.000000,
0.025598,0.716024,0.363800,0.368177,0.544379,0.088968,-11.545493,1.496825,4.000000,
0.025727,0.586822,0.396577,0.345616,0.423625,0.016567,-11.936261,1.496825,4.000000,
0.025727,0.586822,0.396577,0.345616,0.423625,0.016567,-11.936261,1.496825,4.000000,
