q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
0.035395,0.093328,0.198720,0.266009,0.085555,0.006046,0.999958,2.095135,3.367732,10.494572,-633.714416,2.104083,6.000000,
