q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,LogLikelihood,R0,i_chain,
0.026891,0.801221,0.382216,0.107605,0.116376,0.046506,0.830430,6.633905,-3.796570,1.589310,10.000000,
0.026891,0.801221,0.382216,0.107605,0.116376,0.046506,0.830430,6.633905,-3.796570,1.589310,10.000000,
0.027787,0.827778,0.383236,0.105423,0.125994,0.055665,0.785019,6.591470,-4.401854,1.589310,10.000000,
0.027787,0.827778,0.383236,0.105423,0.125994,0.055665,0.785019,6.591470,-4.401854,1.589310,10.000000,
0.027463,0.799696,0.384922,0.108677,0.047910,0.052477,0.823753,6.862449,-4.486861,1.589310,10.000000,
0.027463,0.799696,0.384922,0.108677,0.047910,0.052477,0.823753,6.862449,-4.486861,1.589310,10.000000,
0.027463,0.799696,0.384922,0.108677,0.047910,0.052477,0.823753,6.862449,-4.486861,1.589310,10.000000,
0.027463,0.799696,0.384922,0.108677,0.047910,0.052477,0.823753,6.862449,-4.486861,1.589310,10.000000,
0.027463,0.799696,0.384922,0.108677,0.047910,0.052477,0.823753,6.862449,-4.486861,1.589310,10.000000,
0.027463,0.799696,0.384922,0.108677,0.047910,0.052477,0.823753,6.862449,-4.486861,1.589310,10.000000,
0.027463,0.799696,0.384922,0.108677,0.047910,0.052477,0.823753,6.862449,-4.486861,1.589310,10.000000,
0.026945,0.723233,0.388807,0.118855,0.010436,0.036749,0.845961,6.794521,-4.091747,1.589310,10.000000,
0.026945,0.723233,0.388807,0.118855,0.010436,0.036749,0.845961,6.794521,-4.091747,1.589310,10.000000,
0.026753,0.771519,0.388127,0.108399,0.055129,0.031630,0.852743,6.724400,-4.787999,1.589310,10.000000,
0.027549,0.754817,0.389940,0.092815,0.042623,0.017485,0.824692,6.780304,-3.084857,1.589310,10.000000,
0.027291,0.797453,0.389400,0.088579,0.042038,0.010896,0.847563,6.861940,-3.219066,1.589310,10.000000,
0.027370,0.852627,0.386739,0.082304,0.036272,0.003248,0.852591,6.944322,-3.198483,1.589310,10.000000,
0.027370,0.852627,0.386739,0.082304,0.036272,0.003248,0.852591,6.944322,-3.198483,1.589310,10.000000,
0.027370,0.852627,0.386739,0.082304,0.036272,0.003248,0.852591,6.944322,-3.198483,1.589310,10.000000,
0.027370,0.852627,0.386739,0.082304,0.036272,0.003248,0.852591,6.944322,-3.198483,1.589310,10.000000,
0.027370,0.852627,0.386739,0.082304,0.036272,0.003248,0.852591,6.944322,-3.198483,1.589310,10.000000,
0.027370,0.852627,0.386739,0.082304,0.036272,0.003248,0.852591,6.944322,-3.198483,1.589310,10.000000,
0.027370,0.852627,0.386739,0.082304,0.036272,0.003248,0.852591,6.944322,-3.198483,1.589310,10.000000,
0.027370,0.852627,0.386739,0.082304,0.036272,0.003248,0.852591,6.944322,-3.198483,1.589310,10.000000,
0.027195,0.856592,0.384164,0.099089,0.044238,0.018028,0.848231,6.836228,-2.829024,1.589310,10.000000,
0.027195,0.856592,0.384164,0.099089,0.044238,0.018028,0.848231,6.836228,-2.829024,1.589310,10.000000,
0.027195,0.856592,0.384164,0.099089,0.044238,0.018028,0.848231,6.836228,-2.829024,1.589310,10.000000,
0.027195,0.856592,0.384164,0.099089,0.044238,0.018028,0.848231,6.836228,-2.829024,1.589310,10.000000,
0.027195,0.856592,0.384164,0.099089,0.044238,0.018028,0.848231,6.836228,-2.829024,1.589310,10.000000,
0.027060,0.842974,0.382058,0.078367,0.078360,0.011491,0.859794,6.844993,-2.452832,1.589310,10.000000,
0.027060,0.842974,0.382058,0.078367,0.078360,0.011491,0.859794,6.844993,-2.452832,1.589310,10.000000,
0.027060,0.842974,0.382058,0.078367,0.078360,0.011491,0.859794,6.844993,-2.452832,1.589310,10.000000,
0.027060,0.842974,0.382058,0.078367,0.078360,0.011491,0.859794,6.844993,-2.452832,1.589310,10.000000,
0.027060,0.842974,0.382058,0.078367,0.078360,0.011491,0.859794,6.844993,-2.452832,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.026947,0.895203,0.380816,0.091910,0.085995,0.018561,0.855592,6.799236,-3.041187,1.589310,10.000000,
0.030589,0.969452,0.383153,0.036909,0.264779,0.117211,0.656054,6.735415,-3.274989,1.589310,10.000000,
0.030589,0.969452,0.383153,0.036909,0.264779,0.117211,0.656054,6.735415,-3.274989,1.589310,10.000000,
0.030589,0.969452,0.383153,0.036909,0.264779,0.117211,0.656054,6.735415,-3.274989,1.589310,10.000000,
0.030589,0.969452,0.383153,0.036909,0.264779,0.117211,0.656054,6.735415,-3.274989,1.589310,10.000000,
0.030589,0.969452,0.383153,0.036909,0.264779,0.117211,0.656054,6.735415,-3.274989,1.589310,10.000000,
0.030589,0.969452,0.383153,0.036909,0.264779,0.117211,0.656054,6.735415,-3.274989,1.589310,10.000000,
0.030589,0.969452,0.383153,0.036909,0.264779,0.117211,0.656054,6.735415,-3.274989,1.589310,10.000000,
0.030785,0.955436,0.382392,0.019306,0.299641,0.107040,0.649691,6.700048,-2.562368,1.589310,10.000000,
0.030379,0.910974,0.385601,0.036693,0.275862,0.087272,0.657874,6.539968,-3.827966,1.589310,10.000000,
0.029678,0.913358,0.386320,0.021558,0.229555,0.086934,0.720421,6.940003,-4.834656,1.589310,10.000000,
0.029688,0.926169,0.387153,0.037136,0.206782,0.075685,0.720179,6.910452,-6.424386,1.589310,10.000000,
0.029688,0.926169,0.387153,0.037136,0.206782,0.075685,0.720179,6.910452,-6.424386,1.589310,10.000000,
0.029698,0.893501,0.385225,0.039158,0.188295,0.064643,0.721743,6.955811,-6.310904,1.589310,10.000000,
0.029754,0.810079,0.387617,0.052692,0.181826,0.043627,0.703473,6.704223,-3.072030,1.589310,10.000000,
0.029754,0.810079,0.387617,0.052692,0.181826,0.043627,0.703473,6.704223,-3.072030,1.589310,10.000000,
0.029754,0.810079,0.387617,0.052692,0.181826,0.043627,0.703473,6.704223,-3.072030,1.589310,10.000000,
0.029754,0.810079,0.387617,0.052692,0.181826,0.043627,0.703473,6.704223,-3.072030,1.589310,10.000000,
0.029754,0.810079,0.387617,0.052692,0.181826,0.043627,0.703473,6.704223,-3.072030,1.589310,10.000000,
0.029754,0.810079,0.387617,0.052692,0.181826,0.043627,0.703473,6.704223,-3.072030,1.589310,10.000000,
0.029808,0.764054,0.384478,0.047144,0.188396,0.050162,0.705364,6.756866,-2.938629,1.589310,10.000000,
0.029808,0.764054,0.384478,0.047144,0.188396,0.050162,0.705364,6.756866,-2.938629,1.589310,10.000000,
0.030333,0.786020,0.383407,0.037702,0.225802,0.057007,0.682216,6.711364,-2.065249,1.589310,10.000000,
0.030333,0.786020,0.383407,0.037702,0.225802,0.057007,0.682216,6.711364,-2.065249,1.589310,10.000000,
0.030393,0.774840,0.381921,0.027332,0.257052,0.049329,0.672493,6.635850,-1.056169,1.589310,10.000000,
0.030646,0.700973,0.383276,0.033336,0.203911,0.036557,0.666492,6.670879,-1.246845,1.589310,10.000000,
0.030646,0.700973,0.383276,0.033336,0.203911,0.036557,0.666492,6.670879,-1.246845,1.589310,10.000000,
0.030646,0.700973,0.383276,0.033336,0.203911,0.036557,0.666492,6.670879,-1.246845,1.589310,10.000000,
0.029760,0.658215,0.384695,0.045805,0.183835,0.036874,0.697580,6.624208,-2.743985,1.589310,10.000000,
0.029884,0.597400,0.388837,0.058339,0.085007,0.006343,0.713650,6.802909,-5.124742,1.589310,10.000000,
0.029884,0.597400,0.388837,0.058339,0.085007,0.006343,0.713650,6.802909,-5.124742,1.589310,10.000000,
0.029884,0.597400,0.388837,0.058339,0.085007,0.006343,0.713650,6.802909,-5.124742,1.589310,10.000000,
0.029884,0.597400,0.388837,0.058339,0.085007,0.006343,0.713650,6.802909,-5.124742,1.589310,10.000000,
0.029884,0.597400,0.388837,0.058339,0.085007,0.006343,0.713650,6.802909,-5.124742,1.589310,10.000000,
0.029884,0.597400,0.388837,0.058339,0.085007,0.006343,0.713650,6.802909,-5.124742,1.589310,10.000000,
0.029884,0.597400,0.388837,0.058339,0.085007,0.006343,0.713650,6.802909,-5.124742,1.589310,10.000000,
0.030663,0.583523,0.385977,0.043306,0.103090,0.007230,0.685227,6.813775,-2.314238,1.589310,10.000000,
0.029990,0.630726,0.382127,0.033274,0.130095,0.015148,0.727330,6.938370,-1.693910,1.589310,10.000000,
0.029580,0.695749,0.379679,0.046235,0.152027,0.022664,0.731346,6.826703,-2.085248,1.589310,10.000000,
0.029857,0.679752,0.379543,0.031243,0.160710,0.014398,0.724140,6.858890,-1.176353,1.589310,10.000000,
0.029857,0.679752,0.379543,0.031243,0.160710,0.014398,0.724140,6.858890,-1.176353,1.589310,10.000000,
0.030182,0.736065,0.378493,0.035688,0.160790,0.005587,0.712257,6.825618,-0.036189,1.589310,10.000000,
0.030182,0.736065,0.378493,0.035688,0.160790,0.005587,0.712257,6.825618,-0.036189,1.589310,10.000000,
0.030829,0.705516,0.382705,0.023913,0.199070,0.030481,0.669007,6.741176,-0.347425,1.589310,10.000000,
0.030829,0.705516,0.382705,0.023913,0.199070,0.030481,0.669007,6.741176,-0.347425,1.589310,10.000000,
0.030829,0.705516,0.382705,0.023913,0.199070,0.030481,0.669007,6.741176,-0.347425,1.589310,10.000000,
0.030829,0.705516,0.382705,0.023913,0.199070,0.030481,0.669007,6.741176,-0.347425,1.589310,10.000000,
0.030583,0.709781,0.381983,0.018060,0.232050,0.026943,0.674887,6.638859,-0.840761,1.589310,10.000000,
0.031090,0.685066,0.384811,0.008460,0.197221,0.023867,0.668262,6.822151,-0.109135,1.589310,10.000000,
0.031090,0.685066,0.384811,0.008460,0.197221,0.023867,0.668262,6.822151,-0.109135,1.589310,10.000000,
0.031090,0.685066,0.384811,0.008460,0.197221,0.023867,0.668262,6.822151,-0.109135,1.589310,10.000000,
0.031090,0.685066,0.384811,0.008460,0.197221,0.023867,0.668262,6.822151,-0.109135,1.589310,10.000000,
0.031090,0.685066,0.384811,0.008460,0.197221,0.023867,0.668262,6.822151,-0.109135,1.589310,10.000000,
0.030948,0.672573,0.384857,0.002705,0.224709,0.020853,0.669283,6.770850,-0.058812,1.589310,10.000000,
0.030948,0.672573,0.384857,0.002705,0.224709,0.020853,0.669283,6.770850,-0.058812,1.589310,10.000000,
0.030948,0.672573,0.384857,0.002705,0.224709,0.020853,0.669283,6.770850,-0.058812,1.589310,10.000000,
0.031077,0.634083,0.384032,0.000352,0.237679,0.020713,0.663049,6.713659,-0.902573,1.589310,10.000000,
0.031077,0.634083,0.384032,0.000352,0.237679,0.020713,0.663049,6.713659,-0.902573,1.589310,10.000000,
0.031077,0.634083,0.384032,0.000352,0.237679,0.020713,0.663049,6.713659,-0.902573,1.589310,10.000000,
0.031077,0.634083,0.384032,0.000352,0.237679,0.020713,0.663049,6.713659,-0.902573,1.589310,10.000000,
0.030923,0.605270,0.386757,0.012360,0.170368,0.002890,0.681830,6.805650,-1.872206,1.589310,10.000000,
0.030923,0.605270,0.386757,0.012360,0.170368,0.002890,0.681830,6.805650,-1.872206,1.589310,10.000000,
0.031105,0.554206,0.389612,0.005596,0.163356,0.006625,0.678053,6.875873,-1.688886,1.589310,10.000000,
0.031105,0.554206,0.389612,0.005596,0.163356,0.006625,0.678053,6.875873,-1.688886,1.589310,10.000000,
0.031105,0.554206,0.389612,0.005596,0.163356,0.006625,0.678053,6.875873,-1.688886,1.589310,10.000000,
0.031105,0.554206,0.389612,0.005596,0.163356,0.006625,0.678053,6.875873,-1.688886,1.589310,10.000000,
0.030887,0.536681,0.391161,0.013889,0.120045,0.005148,0.692905,6.950074,-2.121647,1.589310,10.000000,
0.030946,0.576834,0.391988,0.029851,0.140275,0.018759,0.667794,6.750981,-2.229365,1.589310,10.000000,
0.030680,0.590270,0.392595,0.029634,0.147450,0.030011,0.676093,6.749491,-2.270470,1.589310,10.000000,
0.031200,0.621230,0.389598,0.014385,0.155710,0.015341,0.667072,6.801625,-1.893641,1.589310,10.000000,
0.031376,0.635714,0.390704,0.009310,0.137391,0.034270,0.667195,6.964239,-1.436776,1.589310,10.000000,
0.031376,0.635714,0.390704,0.009310,0.137391,0.034270,0.667195,6.964239,-1.436776,1.589310,10.000000,
0.030289,0.628019,0.389560,0.012342,0.132724,0.034256,0.718981,6.994588,-2.712425,1.589310,10.000000,
0.030289,0.628019,0.389560,0.012342,0.132724,0.034256,0.718981,6.994588,-2.712425,1.589310,10.000000,
0.030289,0.628019,0.389560,0.012342,0.132724,0.034256,0.718981,6.994588,-2.712425,1.589310,10.000000,
0.030289,0.628019,0.389560,0.012342,0.132724,0.034256,0.718981,6.994588,-2.712425,1.589310,10.000000,
0.030949,0.618254,0.387612,0.032031,0.127237,0.024420,0.670972,6.759691,-1.773492,1.589310,10.000000,
0.031117,0.638574,0.387865,0.021705,0.111349,0.035493,0.678338,6.950985,-1.525025,1.589310,10.000000,
0.031117,0.638574,0.387865,0.021705,0.111349,0.035493,0.678338,6.950985,-1.525025,1.589310,10.000000,
0.031117,0.638574,0.387865,0.021705,0.111349,0.035493,0.678338,6.950985,-1.525025,1.589310,10.000000,
0.031111,0.663710,0.385853,0.027085,0.115457,0.034166,0.678350,6.954951,-1.161091,1.589310,10.000000,
0.031111,0.663710,0.385853,0.027085,0.115457,0.034166,0.678350,6.954951,-1.161091,1.589310,10.000000,
0.031421,0.625971,0.388251,0.024943,0.112584,0.025773,0.661201,6.899609,-0.682609,1.589310,10.000000,
0.031421,0.625971,0.388251,0.024943,0.112584,0.025773,0.661201,6.899609,-0.682609,1.589310,10.000000,
0.031421,0.625971,0.388251,0.024943,0.112584,0.025773,0.661201,6.899609,-0.682609,1.589310,10.000000,
0.031800,0.616867,0.389274,0.014653,0.152623,0.021296,0.636686,6.779523,-0.288098,1.589310,10.000000,
0.031800,0.616867,0.389274,0.014653,0.152623,0.021296,0.636686,6.779523,-0.288098,1.589310,10.000000,
0.032430,0.644418,0.392648,0.002285,0.189636,0.048492,0.602131,6.738058,-0.511749,1.589310,10.000000,
0.032430,0.644418,0.392648,0.002285,0.189636,0.048492,0.602131,6.738058,-0.511749,1.589310,10.000000,
0.032430,0.644418,0.392648,0.002285,0.189636,0.048492,0.602131,6.738058,-0.511749,1.589310,10.000000,
0.032430,0.644418,0.392648,0.002285,0.189636,0.048492,0.602131,6.738058,-0.511749,1.589310,10.000000,
0.032430,0.644418,0.392648,0.002285,0.189636,0.048492,0.602131,6.738058,-0.511749,1.589310,10.000000,
0.032430,0.644418,0.392648,0.002285,0.189636,0.048492,0.602131,6.738058,-0.511749,1.589310,10.000000,
0.032430,0.644418,0.392648,0.002285,0.189636,0.048492,0.602131,6.738058,-0.511749,1.589310,10.000000,
0.032430,0.644418,0.392648,0.002285,0.189636,0.048492,0.602131,6.738058,-0.511749,1.589310,10.000000,
0.031965,0.679869,0.393154,0.004258,0.171185,0.055946,0.626412,6.852755,-1.260515,1.589310,10.000000,
0.032229,0.742381,0.391411,0.000695,0.202433,0.070830,0.610642,6.828062,-1.173826,1.589310,10.000000,
0.032229,0.742381,0.391411,0.000695,0.202433,0.070830,0.610642,6.828062,-1.173826,1.589310,10.000000,
0.032229,0.742381,0.391411,0.000695,0.202433,0.070830,0.610642,6.828062,-1.173826,1.589310,10.000000,
0.032229,0.742381,0.391411,0.000695,0.202433,0.070830,0.610642,6.828062,-1.173826,1.589310,10.000000,
0.032101,0.752682,0.392582,0.014372,0.181759,0.072356,0.613911,6.804574,-1.250958,1.589310,10.000000,
0.032101,0.752682,0.392582,0.014372,0.181759,0.072356,0.613911,6.804574,-1.250958,1.589310,10.000000,
0.032101,0.752682,0.392582,0.014372,0.181759,0.072356,0.613911,6.804574,-1.250958,1.589310,10.000000,
0.032589,0.841338,0.389660,0.012332,0.212241,0.079948,0.592356,6.773000,-0.927704,1.589310,10.000000,
0.032589,0.841338,0.389660,0.012332,0.212241,0.079948,0.592356,6.773000,-0.927704,1.589310,10.000000,
0.032589,0.841338,0.389660,0.012332,0.212241,0.079948,0.592356,6.773000,-0.927704,1.589310,10.000000,
0.032589,0.841338,0.389660,0.012332,0.212241,0.079948,0.592356,6.773000,-0.927704,1.589310,10.000000,
0.032617,0.858688,0.385747,0.021611,0.193736,0.083115,0.598605,6.867352,-0.732368,1.589310,10.000000,
0.032617,0.858688,0.385747,0.021611,0.193736,0.083115,0.598605,6.867352,-0.732368,1.589310,10.000000,
0.032617,0.858688,0.385747,0.021611,0.193736,0.083115,0.598605,6.867352,-0.732368,1.589310,10.000000,
0.032617,0.858688,0.385747,0.021611,0.193736,0.083115,0.598605,6.867352,-0.732368,1.589310,10.000000,
0.032205,0.903413,0.384602,0.018758,0.233041,0.096868,0.607722,6.807324,-1.444931,1.589310,10.000000,
0.032205,0.903413,0.384602,0.018758,0.233041,0.096868,0.607722,6.807324,-1.444931,1.589310,10.000000,
0.032205,0.903413,0.384602,0.018758,0.233041,0.096868,0.607722,6.807324,-1.444931,1.589310,10.000000,
0.032449,0.894421,0.386015,0.014054,0.226245,0.100632,0.600596,6.852389,-1.610944,1.589310,10.000000,
0.032449,0.894421,0.386015,0.014054,0.226245,0.100632,0.600596,6.852389,-1.610944,1.589310,10.000000,
0.032449,0.894421,0.386015,0.014054,0.226245,0.100632,0.600596,6.852389,-1.610944,1.589310,10.000000,
0.032332,0.900975,0.384213,0.017414,0.229322,0.105352,0.608893,6.870556,-2.266958,1.589310,10.000000,
0.032332,0.900975,0.384213,0.017414,0.229322,0.105352,0.608893,6.870556,-2.266958,1.589310,10.000000,
0.032332,0.900975,0.384213,0.017414,0.229322,0.105352,0.608893,6.870556,-2.266958,1.589310,10.000000,
0.032332,0.900975,0.384213,0.017414,0.229322,0.105352,0.608893,6.870556,-2.266958,1.589310,10.000000,
0.032332,0.900975,0.384213,0.017414,0.229322,0.105352,0.608893,6.870556,-2.266958,1.589310,10.000000,
0.032332,0.900975,0.384213,0.017414,0.229322,0.105352,0.608893,6.870556,-2.266958,1.589310,10.000000,
0.032332,0.900975,0.384213,0.017414,0.229322,0.105352,0.608893,6.870556,-2.266958,1.589310,10.000000,
0.032889,0.885835,0.386257,0.006484,0.261919,0.112880,0.572998,6.787806,-1.808871,1.589310,10.000000,
0.032736,0.889602,0.388493,0.012697,0.243677,0.125746,0.580811,6.831448,-2.125028,1.589310,10.000000,
0.032224,0.825629,0.390222,0.025124,0.230464,0.117238,0.590720,6.703523,-1.985147,1.589310,10.000000,
0.032224,0.825629,0.390222,0.025124,0.230464,0.117238,0.590720,6.703523,-1.985147,1.589310,10.000000,
0.032224,0.825629,0.390222,0.025124,0.230464,0.117238,0.590720,6.703523,-1.985147,1.589310,10.000000,
0.032224,0.825629,0.390222,0.025124,0.230464,0.117238,0.590720,6.703523,-1.985147,1.589310,10.000000,
0.032224,0.825629,0.390222,0.025124,0.230464,0.117238,0.590720,6.703523,-1.985147,1.589310,10.000000,
0.032224,0.825629,0.390222,0.025124,0.230464,0.117238,0.590720,6.703523,-1.985147,1.589310,10.000000,
