q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.025150,0.936717,0.386796,0.225547,0.815551,0.116466,-11.410130,1.483491,8.000000,
0.025207,0.909472,0.397662,0.287137,0.638677,0.076256,-11.861296,1.483491,8.000000,
0.025207,0.909472,0.397662,0.287137,0.638677,0.076256,-11.861296,1.483491,8.000000,
0.025351,0.885681,0.394209,0.276883,0.651915,0.062801,-11.519229,1.483491,8.000000,
0.025351,0.885681,0.394209,0.276883,0.651915,0.062801,-11.519229,1.483491,8.000000,
0.025351,0.885681,0.394209,0.276883,0.651915,0.062801,-11.519229,1.483491,8.000000,
0.025345,0.861894,0.394341,0.268300,0.666208,0.063132,-11.700801,1.483491,8.000000,
0.025345,0.861894,0.394341,0.268300,0.666208,0.063132,-11.700801,1.483491,8.000000,
0.025562,0.873504,0.391910,0.357083,0.481805,0.035881,-11.000291,1.483491,8.000000,
0.025562,0.873504,0.391910,0.357083,0.481805,0.035881,-11.000291,1.483491,8.000000,
0.025562,0.873504,0.391910,0.357083,0.481805,0.035881,-11.000291,1.483491,8.000000,
0.025562,0.873504,0.391910,0.357083,0.481805,0.035881,-11.000291,1.483491,8.000000,
0.025562,0.873504,0.391910,0.357083,0.481805,0.035881,-11.000291,1.483491,8.000000,
0.025562,0.873504,0.391910,0.357083,0.481805,0.035881,-11.000291,1.483491,8.000000,
0.025562,0.873504,0.391910,0.357083,0.481805,0.035881,-11.000291,1.483491,8.000000,
0.025562,0.873504,0.391910,0.357083,0.481805,0.035881,-11.000291,1.483491,8.000000,
0.025562,0.873504,0.391910,0.357083,0.481805,0.035881,-11.000291,1.483491,8.000000,
0.025610,0.940499,0.377249,0.432070,0.383742,0.058272,-10.732968,1.483491,8.000000,
0.025489,0.909689,0.380834,0.430167,0.381092,0.071202,-10.922383,1.483491,8.000000,
0.025575,0.917592,0.381379,0.433200,0.360069,0.056913,-11.408676,1.483491,8.000000,
0.025120,0.910007,0.386351,0.416793,0.434503,0.108141,-11.545331,1.483491,8.000000,
0.025138,0.903794,0.385376,0.417210,0.434486,0.105013,-11.319348,1.483491,8.000000,
0.025138,0.903794,0.385376,0.417210,0.434486,0.105013,-11.319348,1.483491,8.000000,
0.025118,0.927204,0.384315,0.428772,0.419852,0.105532,-12.143964,1.483491,8.000000,
0.025118,0.927204,0.384315,0.428772,0.419852,0.105532,-12.143964,1.483491,8.000000,
0.025118,0.927204,0.384315,0.428772,0.419852,0.105532,-12.143964,1.483491,8.000000,
0.025122,0.890492,0.387012,0.422018,0.418262,0.099123,-12.446864,1.483491,8.000000,
0.025122,0.890492,0.387012,0.422018,0.418262,0.099123,-12.446864,1.483491,8.000000,
0.025076,0.914757,0.388615,0.473098,0.324137,0.103380,-13.550791,1.483491,8.000000,
0.025076,0.914757,0.388615,0.473098,0.324137,0.103380,-13.550791,1.483491,8.000000,
0.025049,0.951560,0.388900,0.456766,0.373684,0.105764,-15.192481,1.483491,8.000000,
0.025049,0.951560,0.388900,0.456766,0.373684,0.105764,-15.192481,1.483491,8.000000,
0.025108,0.955643,0.385360,0.449252,0.390265,0.104930,-12.415856,1.483491,8.000000,
0.025108,0.955643,0.385360,0.449252,0.390265,0.104930,-12.415856,1.483491,8.000000,
0.025108,0.955643,0.385360,0.449252,0.390265,0.104930,-12.415856,1.483491,8.000000,
0.025108,0.955643,0.385360,0.449252,0.390265,0.104930,-12.415856,1.483491,8.000000,
0.025316,0.984427,0.376765,0.467762,0.377748,0.104047,-12.980670,1.483491,8.000000,
0.025316,0.984427,0.376765,0.467762,0.377748,0.104047,-12.980670,1.483491,8.000000,
0.025316,0.984427,0.376765,0.467762,0.377748,0.104047,-12.980670,1.483491,8.000000,
0.025301,0.965030,0.375402,0.474913,0.371275,0.107762,-13.263932,1.483491,8.000000,
0.025283,0.876346,0.377071,0.471304,0.358787,0.107229,-12.459890,1.483491,8.000000,
0.025283,0.876346,0.377071,0.471304,0.358787,0.107229,-12.459890,1.483491,8.000000,
0.025366,0.847469,0.376117,0.462480,0.371806,0.093581,-12.938319,1.483491,8.000000,
0.025366,0.847469,0.376117,0.462480,0.371806,0.093581,-12.938319,1.483491,8.000000,
0.025786,0.777462,0.364486,0.458850,0.364212,0.063556,-12.842322,1.483491,8.000000,
0.025633,0.802113,0.368241,0.447880,0.391497,0.080160,-12.880103,1.483491,8.000000,
0.025581,0.794826,0.366899,0.465447,0.374272,0.088650,-13.061664,1.483491,8.000000,
0.025581,0.794826,0.366899,0.465447,0.374272,0.088650,-13.061664,1.483491,8.000000,
0.025577,0.768831,0.361732,0.431888,0.458568,0.102715,-13.264561,1.483491,8.000000,
0.025577,0.768831,0.361732,0.431888,0.458568,0.102715,-13.264561,1.483491,8.000000,
0.025497,0.736359,0.362176,0.439779,0.450243,0.113360,-14.180702,1.483491,8.000000,
0.025386,0.753120,0.364744,0.441275,0.458565,0.125812,-13.843538,1.483491,8.000000,
0.024877,0.808076,0.370879,0.574762,0.204478,0.183630,-14.240419,1.483491,8.000000,
0.024703,0.858213,0.377608,0.603138,0.116166,0.185098,-13.258896,1.483491,8.000000,
0.024631,0.891821,0.379328,0.590394,0.149672,0.191890,-14.476395,1.483491,8.000000,
0.024697,0.862496,0.377952,0.631879,0.025494,0.188522,-13.963058,1.483491,8.000000,
0.024714,0.891418,0.375307,0.636214,0.031958,0.190457,-13.645700,1.483491,8.000000,
0.024686,0.944799,0.375858,0.597213,0.115140,0.193412,-13.867345,1.483491,8.000000,
