q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,LogLikelihood,R0,i_chain,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039917,0.000610,0.303475,0.001660,0.827442,0.005803,0.551885,2.695238,-7759.869252,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
0.039930,0.000646,0.303571,0.001430,0.827560,0.005823,0.551623,2.695584,-7759.538894,2.381044,4.000000,
