q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.025147,0.981527,0.405747,0.169821,0.850422,0.071111,-15.310023,1.483352,6.000000,
0.025184,0.955195,0.409095,0.152450,0.862582,0.057651,-16.307343,1.483352,6.000000,
0.025225,0.973384,0.410045,0.134969,0.878535,0.053798,-15.424439,1.483352,6.000000,
0.025225,0.973384,0.410045,0.134969,0.878535,0.053798,-15.424439,1.483352,6.000000,
0.025261,0.997990,0.406732,0.129408,0.903340,0.053601,-14.428783,1.483352,6.000000,
0.025261,0.997990,0.406732,0.129408,0.903340,0.053601,-14.428783,1.483352,6.000000,
0.025261,0.997990,0.406732,0.129408,0.903340,0.053601,-14.428783,1.483352,6.000000,
0.025261,0.997990,0.406732,0.129408,0.903340,0.053601,-14.428783,1.483352,6.000000,
0.025261,0.997990,0.406732,0.129408,0.903340,0.053601,-14.428783,1.483352,6.000000,
0.025261,0.997990,0.406732,0.129408,0.903340,0.053601,-14.428783,1.483352,6.000000,
0.025261,0.997990,0.406732,0.129408,0.903340,0.053601,-14.428783,1.483352,6.000000,
0.025261,0.997990,0.406732,0.129408,0.903340,0.053601,-14.428783,1.483352,6.000000,
0.025261,0.997990,0.406732,0.129408,0.903340,0.053601,-14.428783,1.483352,6.000000,
0.025261,0.997990,0.406732,0.129408,0.903340,0.053601,-14.428783,1.483352,6.000000,
0.025761,0.721340,0.382767,0.151167,0.853656,0.032529,-10.021095,1.483352,6.000000,
0.025761,0.721340,0.382767,0.151167,0.853656,0.032529,-10.021095,1.483352,6.000000,
0.025899,0.717611,0.380758,0.119058,0.916184,0.018193,-9.732823,1.483352,6.000000,
0.025899,0.717611,0.380758,0.119058,0.916184,0.018193,-9.732823,1.483352,6.000000,
0.025899,0.717611,0.380758,0.119058,0.916184,0.018193,-9.732823,1.483352,6.000000,
0.025899,0.717611,0.380758,0.119058,0.916184,0.018193,-9.732823,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025892,0.652269,0.381845,0.123132,0.895475,0.017659,-10.380217,1.483352,6.000000,
0.025768,0.648765,0.381175,0.103743,0.955069,0.038700,-9.800985,1.483352,6.000000,
0.025768,0.648765,0.381175,0.103743,0.955069,0.038700,-9.800985,1.483352,6.000000,
0.025768,0.648765,0.381175,0.103743,0.955069,0.038700,-9.800985,1.483352,6.000000,
0.025768,0.648765,0.381175,0.103743,0.955069,0.038700,-9.800985,1.483352,6.000000,
0.025768,0.648765,0.381175,0.103743,0.955069,0.038700,-9.800985,1.483352,6.000000,
0.025768,0.648765,0.381175,0.103743,0.955069,0.038700,-9.800985,1.483352,6.000000,
