q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,LogLikelihood,R0,i_chain,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025516,0.132776,0.326707,0.096136,0.781147,0.181760,0.999060,2.573892,-7898.463589,1.505421,1.000000,
0.025519,0.132219,0.325663,0.098758,0.777939,0.180354,0.999340,2.573225,-7899.290011,1.505421,1.000000,
0.025519,0.132219,0.325663,0.098758,0.777939,0.180354,0.999340,2.573225,-7899.290011,1.505421,1.000000,
0.025519,0.132219,0.325663,0.098758,0.777939,0.180354,0.999340,2.573225,-7899.290011,1.505421,1.000000,
0.025519,0.132219,0.325663,0.098758,0.777939,0.180354,0.999340,2.573225,-7899.290011,1.505421,1.000000,
0.025519,0.132219,0.325663,0.098758,0.777939,0.180354,0.999340,2.573225,-7899.290011,1.505421,1.000000,
0.025519,0.132219,0.325663,0.098758,0.777939,0.180354,0.999340,2.573225,-7899.290011,1.505421,1.000000,
0.025582,0.131842,0.326117,0.106592,0.761022,0.177555,0.995866,2.570680,-7900.363680,1.505421,1.000000,
0.025582,0.131842,0.326117,0.106592,0.761022,0.177555,0.995866,2.570680,-7900.363680,1.505421,1.000000,
0.025582,0.131842,0.326117,0.106592,0.761022,0.177555,0.995866,2.570680,-7900.363680,1.505421,1.000000,
0.025594,0.132276,0.326255,0.105134,0.761439,0.177575,0.995669,2.571882,-7900.820829,1.505421,1.000000,
0.025594,0.132276,0.326255,0.105134,0.761439,0.177575,0.995669,2.571882,-7900.820829,1.505421,1.000000,
0.025594,0.132276,0.326255,0.105134,0.761439,0.177575,0.995669,2.571882,-7900.820829,1.505421,1.000000,
0.025594,0.132276,0.326255,0.105134,0.761439,0.177575,0.995669,2.571882,-7900.820829,1.505421,1.000000,
0.025594,0.132276,0.326255,0.105134,0.761439,0.177575,0.995669,2.571882,-7900.820829,1.505421,1.000000,
0.025594,0.132276,0.326255,0.105134,0.761439,0.177575,0.995669,2.571882,-7900.820829,1.505421,1.000000,
0.025594,0.132276,0.326255,0.105134,0.761439,0.177575,0.995669,2.571882,-7900.820829,1.505421,1.000000,
0.025594,0.132276,0.326255,0.105134,0.761439,0.177575,0.995669,2.571882,-7900.820829,1.505421,1.000000,
0.025594,0.132276,0.326255,0.105134,0.761439,0.177575,0.995669,2.571882,-7900.820829,1.505421,1.000000,
0.025594,0.132276,0.326255,0.105134,0.761439,0.177575,0.995669,2.571882,-7900.820829,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
0.025527,0.133001,0.327466,0.095269,0.780854,0.182360,0.998253,2.573824,-7899.153906,1.505421,1.000000,
