q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041291,0.367346,0.286517,0.002023,0.846116,0.070931,-7763.131963,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
0.041296,0.369834,0.285645,0.001249,0.851963,0.071341,-7762.702093,2.465582,1.000000,
