q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049436,0.994677,0.150841,0.191781,0.258350,0.001829,-207.747696,2.970140,11.000000,
0.049420,0.993140,0.150561,0.204112,0.234520,0.001853,-208.138285,2.970140,11.000000,
0.049420,0.993140,0.150561,0.204112,0.234520,0.001853,-208.138285,2.970140,11.000000,
0.049420,0.993140,0.150561,0.204112,0.234520,0.001853,-208.138285,2.970140,11.000000,
0.049420,0.993140,0.150561,0.204112,0.234520,0.001853,-208.138285,2.970140,11.000000,
