q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.025675,0.714513,0.368639,0.237200,0.787389,0.071612,-10.610816,1.514977,8.000000,
0.025553,0.769343,0.369162,0.209878,0.865621,0.090155,-10.696633,1.514977,8.000000,
0.025666,0.717654,0.365939,0.190195,0.899732,0.078114,-10.766596,1.514977,8.000000,
0.025656,0.688030,0.365624,0.206076,0.867709,0.077618,-11.019973,1.514977,8.000000,
0.025656,0.688030,0.365624,0.206076,0.867709,0.077618,-11.019973,1.514977,8.000000,
0.025686,0.684952,0.365960,0.236708,0.808797,0.072384,-11.180366,1.514977,8.000000,
0.025686,0.684952,0.365960,0.236708,0.808797,0.072384,-11.180366,1.514977,8.000000,
0.025728,0.681619,0.368072,0.234926,0.796226,0.065833,-10.764880,1.514977,8.000000,
0.025816,0.707198,0.364738,0.168880,0.930203,0.057010,-11.845188,1.514977,8.000000,
0.025816,0.707198,0.364738,0.168880,0.930203,0.057010,-11.845188,1.514977,8.000000,
0.025112,0.828685,0.366256,0.200784,0.952558,0.169900,-12.332695,1.514977,8.000000,
0.025112,0.828685,0.366256,0.200784,0.952558,0.169900,-12.332695,1.514977,8.000000,
0.025101,0.808601,0.362177,0.209829,0.950690,0.180080,-12.770054,1.514977,8.000000,
0.025198,0.842490,0.359924,0.222461,0.929849,0.168446,-14.084858,1.514977,8.000000,
0.025148,0.840876,0.361690,0.221030,0.931622,0.170818,-12.738202,1.514977,8.000000,
0.025148,0.840876,0.361690,0.221030,0.931622,0.170818,-12.738202,1.514977,8.000000,
0.024984,0.803613,0.364584,0.225662,0.934373,0.187305,-13.721835,1.514977,8.000000,
0.025090,0.884478,0.376734,0.176800,0.951757,0.157506,-11.826934,1.514977,8.000000,
0.024922,0.949582,0.379408,0.219013,0.883935,0.176341,-12.379223,1.514977,8.000000,
0.024922,0.949582,0.379408,0.219013,0.883935,0.176341,-12.379223,1.514977,8.000000,
0.024922,0.949582,0.379408,0.219013,0.883935,0.176341,-12.379223,1.514977,8.000000,
0.024922,0.949582,0.379408,0.219013,0.883935,0.176341,-12.379223,1.514977,8.000000,
0.024683,0.920826,0.385186,0.241515,0.834279,0.204936,-13.250949,1.514977,8.000000,
