q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.049455,0.999492,0.140337,0.143131,0.444182,0.008519,-206.445636,2.971324,12.000000,
0.049455,0.999492,0.140337,0.143131,0.444182,0.008519,-206.445636,2.971324,12.000000,
0.049455,0.999492,0.140337,0.143131,0.444182,0.008519,-206.445636,2.971324,12.000000,
0.049455,0.999492,0.140337,0.143131,0.444182,0.008519,-206.445636,2.971324,12.000000,
0.049455,0.999492,0.140337,0.143131,0.444182,0.008519,-206.445636,2.971324,12.000000,
0.049448,0.990093,0.140921,0.153760,0.412450,0.008452,-208.046985,2.971324,12.000000,
0.049448,0.990093,0.140921,0.153760,0.412450,0.008452,-208.046985,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049451,0.991685,0.142877,0.147735,0.410879,0.007868,-206.858585,2.971324,12.000000,
0.049430,0.993808,0.143473,0.171688,0.353215,0.007918,-206.860947,2.971324,12.000000,
0.049430,0.993808,0.143473,0.171688,0.353215,0.007918,-206.860947,2.971324,12.000000,
0.049430,0.993808,0.143473,0.171688,0.353215,0.007918,-206.860947,2.971324,12.000000,
0.049430,0.993808,0.143473,0.171688,0.353215,0.007918,-206.860947,2.971324,12.000000,
0.049479,0.993890,0.141449,0.177093,0.349597,0.007808,-207.385472,2.971324,12.000000,
0.049479,0.993890,0.141449,0.177093,0.349597,0.007808,-207.385472,2.971324,12.000000,
0.049512,0.994390,0.141724,0.151824,0.401424,0.007237,-206.469858,2.971324,12.000000,
0.049468,0.991619,0.142850,0.141765,0.421873,0.007198,-206.644086,2.971324,12.000000,
0.049468,0.991619,0.142850,0.141765,0.421873,0.007198,-206.644086,2.971324,12.000000,
0.049468,0.991619,0.142850,0.141765,0.421873,0.007198,-206.644086,2.971324,12.000000,
0.049468,0.991619,0.142850,0.141765,0.421873,0.007198,-206.644086,2.971324,12.000000,
0.049468,0.991619,0.142850,0.141765,0.421873,0.007198,-206.644086,2.971324,12.000000,
0.049468,0.991619,0.142850,0.141765,0.421873,0.007198,-206.644086,2.971324,12.000000,
0.049468,0.991619,0.142850,0.141765,0.421873,0.007198,-206.644086,2.971324,12.000000,
0.049468,0.991619,0.142850,0.141765,0.421873,0.007198,-206.644086,2.971324,12.000000,
0.049468,0.991619,0.142850,0.141765,0.421873,0.007198,-206.644086,2.971324,12.000000,
0.049468,0.991619,0.142850,0.141765,0.421873,0.007198,-206.644086,2.971324,12.000000,
0.049499,0.985162,0.143243,0.128702,0.441042,0.006721,-207.780152,2.971324,12.000000,
0.049499,0.985162,0.143243,0.128702,0.441042,0.006721,-207.780152,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049444,0.992608,0.145258,0.127595,0.437861,0.006862,-206.280949,2.971324,12.000000,
0.049489,0.997253,0.145339,0.128913,0.431357,0.005775,-205.041006,2.971324,12.000000,
0.049489,0.997253,0.145339,0.128913,0.431357,0.005775,-205.041006,2.971324,12.000000,
0.049489,0.997253,0.145339,0.128913,0.431357,0.005775,-205.041006,2.971324,12.000000,
0.049489,0.997253,0.145339,0.128913,0.431357,0.005775,-205.041006,2.971324,12.000000,
0.049489,0.997253,0.145339,0.128913,0.431357,0.005775,-205.041006,2.971324,12.000000,
0.049489,0.997253,0.145339,0.128913,0.431357,0.005775,-205.041006,2.971324,12.000000,
0.049489,0.997253,0.145339,0.128913,0.431357,0.005775,-205.041006,2.971324,12.000000,
0.049499,0.992371,0.143879,0.144629,0.401186,0.005681,-206.565873,2.971324,12.000000,
0.049499,0.992371,0.143879,0.144629,0.401186,0.005681,-206.565873,2.971324,12.000000,
0.049499,0.992371,0.143879,0.144629,0.401186,0.005681,-206.565873,2.971324,12.000000,
0.049464,0.995467,0.144337,0.147734,0.395924,0.005912,-205.881158,2.971324,12.000000,
0.049464,0.995467,0.144337,0.147734,0.395924,0.005912,-205.881158,2.971324,12.000000,
0.049464,0.995467,0.144337,0.147734,0.395924,0.005912,-205.881158,2.971324,12.000000,
0.049464,0.995467,0.144337,0.147734,0.395924,0.005912,-205.881158,2.971324,12.000000,
0.049437,0.990025,0.144908,0.143884,0.400037,0.006107,-207.229150,2.971324,12.000000,
0.049437,0.990025,0.144908,0.143884,0.400037,0.006107,-207.229150,2.971324,12.000000,
0.049437,0.990025,0.144908,0.143884,0.400037,0.006107,-207.229150,2.971324,12.000000,
0.049437,0.990025,0.144908,0.143884,0.400037,0.006107,-207.229150,2.971324,12.000000,
