q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041680,0.890602,0.295259,0.000890,0.803246,0.000240,-7588.041829,2.489531,6.000000,
0.041691,0.906717,0.294407,0.000684,0.807468,0.000266,-7589.337271,2.489531,6.000000,
0.041713,0.970190,0.293308,0.000607,0.814063,0.000244,-7592.312958,2.489531,6.000000,
0.041683,0.893630,0.295355,0.000573,0.801352,0.000285,-7588.491627,2.489531,6.000000,
0.041683,0.893630,0.295355,0.000573,0.801352,0.000285,-7588.491627,2.489531,6.000000,
0.041683,0.893630,0.295355,0.000573,0.801352,0.000285,-7588.491627,2.489531,6.000000,
0.041683,0.893630,0.295355,0.000573,0.801352,0.000285,-7588.491627,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041686,0.913990,0.295256,0.001357,0.800734,0.000253,-7587.816125,2.489531,6.000000,
0.041688,0.918525,0.295217,0.000682,0.802159,0.000232,-7587.350258,2.489531,6.000000,
0.041688,0.918525,0.295217,0.000682,0.802159,0.000232,-7587.350258,2.489531,6.000000,
0.041688,0.918525,0.295217,0.000682,0.802159,0.000232,-7587.350258,2.489531,6.000000,
0.041688,0.918525,0.295217,0.000682,0.802159,0.000232,-7587.350258,2.489531,6.000000,
0.041688,0.918525,0.295217,0.000682,0.802159,0.000232,-7587.350258,2.489531,6.000000,
0.041688,0.918525,0.295217,0.000682,0.802159,0.000232,-7587.350258,2.489531,6.000000,
0.041688,0.918525,0.295217,0.000682,0.802159,0.000232,-7587.350258,2.489531,6.000000,
