1.01553186,1.01007512,1.01167594,1.00140334,1.01538263,1.03516956,1.01329198,1.00924747,1.00582266,1.05473847
1.05527772,1.02030734,1.03408182,1.02166073,1.03250828,1.02133436,1.01006843,1.02416585,1.02894321,1.07728587
1.20116814,1.02616508,1.06755226,1.02394191,2.17805904,1.02178451,1.05734143,1.33559619,1.04496144,2.22391185
