q,q_sd,c,c_sd,symptomatic_fraction,symptomatic_fraction_sd,socialDistancing_other,socialDistancing_other_sd,p_reduced,p_reduced_sd,Initial_Condition_Scale,Initial_Condition_Scale_sd,asymp_red,asymp_red_sd,latent_period,latent_period_sd,hosp_length,hosp_length_sd,LogLikelihood,LogLikelihood_sd,R0,R0_sd,chain,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,
0.0443192686,0.00798097136,0.386484252,0.263385709,0.514506458,0.0537304617,0.0353732437,0.0357817628,0.115985326,0.0952218898,0.451643268,0.52602294,0.308027156,0.209236115,3.65010362,0.957175926,20.4328108,3.4670466,-6914.73479,291.882523,3.59012999,0.639249286,1,2188067.73,1872788.55,3718096.17,334118.595,1281815.21,3771.36921,1043.73151,2216.65927,316.458232,278.715508,878.244177,242.424426,516.785004,74.0338067,65.3239471,5398.66131,1492.28928,3170.3889,452.9127,397.750256,42,23,48,7,12,0,12,26,4,9,0,7,16,2,5,10750,2985,6347,913,786
0.0433101772,0.00954533788,0.463244444,0.299167001,0.0889111143,0.00624447071,0.973514666,0.0216117746,0.973437505,0.0252127447,0.0237355374,0.0225330965,0.736244641,0.151903194,6.00753886,0.857082467,1.24973176,0.265686932,-7052.71089,241.776654,2.67863791,0.587647543,2,2191029.7,1873607.57,3719836.47,334367.21,1282033.87,2659.66493,736.065851,1563.24417,223.174347,196.557223,619.36,170.963835,364.449851,52.2105124,46.0680992,3807.27246,1052.40013,2235.83841,319.405488,280.503537,42,23,48,7,12,0,12,26,4,9,0,7,16,2,5,10750,2985,6347,913,786
0.0436055709,0.0118175396,0.430455356,0.276654941,0.088470542,0.00614072336,0.981272755,0.0158130156,0.96635057,0.0331177217,0.0344888172,0.0308556619,0.723727428,0.185020222,5.69379078,0.968408781,1.21769617,0.196670203,-7106.38108,229.126628,2.69590051,0.728785908,3,2190955.27,1873586.99,3719792.73,334360.962,1282028.38,2687.60195,743.79746,1579.66442,225.518562,198.621853,625.865734,172.759632,368.278019,52.7589297,46.5519968,3847.26391,1063.4545,2259.32358,322.760511,283.449936,42,23,48,7,12,0,12,26,4,9,0,7,16,2,5,10750,2985,6347,913,786
0.0384376279,0.00716850682,0.503258595,0.29518853,0.518316921,0.057078936,0.041465251,0.0332149438,0.116468926,0.0859850495,0.145972294,0.137179701,0.512818368,0.231069009,3.44344201,0.71824567,19.9763514,3.60791935,-6887.1297,168.592871,3.1147494,0.536011551,4,2190183.58,1873373.61,3719339.33,334296.19,1281971.41,2977.23602,823.954079,1749.89969,249.82196,220.02668,693.313238,191.377373,407.966137,58.444587,51.5687532,4261.87096,1178.05952,2502.80349,357.543356,313.996408,42,23,48,7,12,0,12,26,4,9,0,7,16,2,5,10750,2985,6347,913,786
0.0403620416,0.00623854442,0.446844176,0.282125002,0.0902143235,0.00727215336,0.957770467,0.049799558,0.964622809,0.0335670617,0.0312920494,0.0281784732,0.757912982,0.127654047,5.69775617,0.899835035,1.22076347,0.163976121,-7177.3411,283.489052,2.4990363,0.38483445,5,2190977.4,1873593.11,3719805.74,334362.819,1282030.01,2679.29674,741.498984,1574.78296,224.821667,198.008073,623.93169,172.225772,367.13997,52.5958945,46.4081422,3835.37513,1060.16823,2252.34184,321.763119,282.574022,42,23,48,7,12,0,12,26,4,9,0,7,16,2,5,10750,2985,6347,913,786
0.0370308906,0.00454852512,0.348765278,0.252082024,0.516488002,0.049652107,0.0853128491,0.0844209563,0.15757541,0.132304775,0.379326311,0.395130082,0.464685011,0.178547851,3.32466544,0.918630874,20.468199,3.30942101,-7065.84955,245.074283,3.00203491,0.345822635,6,2188568.3,1872926.97,3718390.28,334160.611,1281852.16,3583.48976,991.735617,2106.23128,300.693136,264.830652,834.492418,230.347494,491.040167,70.3456418,62.069684,5129.71455,1417.94745,3012.44866,430.349809,377.935409,42,23,48,7,12,0,12,26,4,9,0,7,16,2,5,10750,2985,6347,913,786
0.0407616461,0.00439848392,0.580514673,0.252976911,0.502316324,0.0438269978,0.0412917064,0.0382094358,0.162622901,0.140999248,0.406731952,0.3821123,0.402322312,0.147379927,3.75167626,0.890062029,20.4702835,3.36911626,-6993.23444,208.020459,3.28046042,0.344087823,7,2188378.6,1872874.52,3718278.82,334144.689,1281838.16,3654.68961,1011.44027,2148.07969,306.667565,270.092535,851.072831,234.924236,500.796575,71.7433295,63.3029378,5231.63613,1446.12045,3072.30258,438.900369,385.444555,42,23,48,7,12,0,12,26,4,9,0,7,16,2,5,10750,2985,6347,913,786
0.0388884309,0.00516306907,0.449924798,0.273689291,0.509906747,0.0439850168,0.0577722065,0.061822752,0.142277976,0.138095651,0.300230194,0.251195753,0.451659259,0.177068447,3.51647581,0.769446139,20.0725105,2.95722328,-6969.96189,243.660452,3.14326336,0.407846469,8,2189115.81,1873078.36,3718711.96,334206.566,1281892.58,3377.99805,934.86551,1985.45151,283.450182,249.644197,786.639268,217.138442,462.881949,66.3117399,58.5103587,4835.55609,1336.63664,2839.70274,405.671821,356.263073,42,23,48,7,12,0,12,26,4,9,0,7,16,2,5,10750,2985,6347,913,786
0.0405473801,0.00643176883,0.537069217,0.269452732,0.508197997,0.0491099635,0.0731567107,0.076206389,0.14384019,0.106709266,0.233361231,0.199402484,0.395561756,0.171031904,3.24096238,0.681209025,19.9579031,3.41666562,-6965.66232,211.285198,3.26838326,0.47434562,9,2189578.67,1873206.35,3718983.92,334245.417,1281926.75,3204.27248,886.786725,1883.3426,268.872748,236.805356,746.183545,205.971326,439.076598,62.9014228,55.5012554,4586.87042,1267.89535,2693.66093,384.808704,337.940977,42,23,48,7,12,0,12,26,4,9,0,7,16,2,5,10750,2985,6347,913,786
0.041820264,0.00736570482,0.48419689,0.285870446,0.0899791356,0.00636977721,0.977124599,0.0211149949,0.962965446,0.0374299407,0.024262347,0.0198858871,0.733492807,0.145090357,5.68160372,0.917026038,1.20534217,0.250235928,-7064.66469,236.436841,2.58849383,0.452220687,10,2191026.06,1873606.56,3719834.33,334366.904,1282033.6,2661.03358,736.444628,1564.0486,223.289192,196.658371,619.67872,171.051812,364.637396,52.2373797,46.0918056,3809.23167,1052.94169,2236.98897,319.569852,280.647883,42,23,48,7,12,0,12,26,4,9,0,7,16,2,5,10750,2985,6347,913,786
