q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,i_chain,
0.041391,0.965823,0.310658,0.000403,0.770557,0.000789,-7596.442580,2.975066,2195602.906489,1874872.869532,3722524.597853,334751.656836,1282371.698647,1953.539898,539.425208,1146.904059,164.129377,144.113599,453.357364,125.098610,266.209843,38.029978,33.026033,2786.196248,769.606651,1634.288245,233.183810,205.161721,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041391,0.965823,0.310658,0.000403,0.770557,0.000789,-7596.442580,2.975066,2195602.906489,1874872.869532,3722524.597853,334751.656836,1282371.698647,1953.539898,539.425208,1146.904059,164.129377,144.113599,453.357364,125.098610,266.209843,38.029978,33.026033,2786.196248,769.606651,1634.288245,233.183810,205.161721,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041391,0.965823,0.310658,0.000403,0.770557,0.000789,-7596.442580,2.975066,2195602.906489,1874872.869532,3722524.597853,334751.656836,1282371.698647,1953.539898,539.425208,1146.904059,164.129377,144.113599,453.357364,125.098610,266.209843,38.029978,33.026033,2786.196248,769.606651,1634.288245,233.183810,205.161721,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
0.041392,0.971258,0.310234,0.000417,0.773942,0.001179,-7596.980733,2.974357,2195600.880358,1874872.309993,3722523.408882,334751.486983,1282371.549489,1954.302089,539.635669,1147.351534,164.193413,144.169826,453.534245,125.147419,266.313707,38.044815,33.038919,2787.283308,769.906919,1634.925877,233.274788,205.241767,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,3.000000,
