q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,LogLikelihood,R0,i_chain,
0.044146,0.874739,0.355065,0.104274,0.135205,0.000864,0.314735,6.090313,-0.531819,2.641750,3.000000,
0.044146,0.874739,0.355065,0.104274,0.135205,0.000864,0.314735,6.090313,-0.531819,2.641750,3.000000,
0.044146,0.874739,0.355065,0.104274,0.135205,0.000864,0.314735,6.090313,-0.531819,2.641750,3.000000,
0.044146,0.874739,0.355065,0.104274,0.135205,0.000864,0.314735,6.090313,-0.531819,2.641750,3.000000,
0.044146,0.874739,0.355065,0.104274,0.135205,0.000864,0.314735,6.090313,-0.531819,2.641750,3.000000,
0.044146,0.874739,0.355065,0.104274,0.135205,0.000864,0.314735,6.090313,-0.531819,2.641750,3.000000,
0.044146,0.874739,0.355065,0.104274,0.135205,0.000864,0.314735,6.090313,-0.531819,2.641750,3.000000,
0.044146,0.874739,0.355065,0.104274,0.135205,0.000864,0.314735,6.090313,-0.531819,2.641750,3.000000,
0.044146,0.874739,0.355065,0.104274,0.135205,0.000864,0.314735,6.090313,-0.531819,2.641750,3.000000,
0.045573,0.877700,0.354960,0.110167,0.112893,0.001189,0.290124,6.088759,-1.911509,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046302,0.874555,0.354239,0.116410,0.113910,0.003101,0.277343,6.004184,-1.274909,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046258,0.854632,0.352900,0.117796,0.106264,0.003123,0.277558,5.993620,-1.895701,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046347,0.806546,0.358968,0.115947,0.069161,0.003588,0.277098,6.060241,-1.226674,2.641750,3.000000,
0.046384,0.802695,0.359810,0.121695,0.064816,0.003785,0.276781,6.051735,-3.711451,2.641750,3.000000,
0.046384,0.802695,0.359810,0.121695,0.064816,0.003785,0.276781,6.051735,-3.711451,2.641750,3.000000,
0.046384,0.802695,0.359810,0.121695,0.064816,0.003785,0.276781,6.051735,-3.711451,2.641750,3.000000,
0.046384,0.802695,0.359810,0.121695,0.064816,0.003785,0.276781,6.051735,-3.711451,2.641750,3.000000,
0.046384,0.802695,0.359810,0.121695,0.064816,0.003785,0.276781,6.051735,-3.711451,2.641750,3.000000,
0.046384,0.802695,0.359810,0.121695,0.064816,0.003785,0.276781,6.051735,-3.711451,2.641750,3.000000,
0.046384,0.802695,0.359810,0.121695,0.064816,0.003785,0.276781,6.051735,-3.711451,2.641750,3.000000,
0.046384,0.802695,0.359810,0.121695,0.064816,0.003785,0.276781,6.051735,-3.711451,2.641750,3.000000,
0.046384,0.802695,0.359810,0.121695,0.064816,0.003785,0.276781,6.051735,-3.711451,2.641750,3.000000,
0.046384,0.802695,0.359810,0.121695,0.064816,0.003785,0.276781,6.051735,-3.711451,2.641750,3.000000,
0.046218,0.798686,0.358513,0.140253,0.077059,0.002057,0.265575,5.833646,-1.315544,2.641750,3.000000,
0.046218,0.798686,0.358513,0.140253,0.077059,0.002057,0.265575,5.833646,-1.315544,2.641750,3.000000,
0.046218,0.798686,0.358513,0.140253,0.077059,0.002057,0.265575,5.833646,-1.315544,2.641750,3.000000,
0.046218,0.798686,0.358513,0.140253,0.077059,0.002057,0.265575,5.833646,-1.315544,2.641750,3.000000,
0.046218,0.798686,0.358513,0.140253,0.077059,0.002057,0.265575,5.833646,-1.315544,2.641750,3.000000,
0.046218,0.798686,0.358513,0.140253,0.077059,0.002057,0.265575,5.833646,-1.315544,2.641750,3.000000,
0.046218,0.798686,0.358513,0.140253,0.077059,0.002057,0.265575,5.833646,-1.315544,2.641750,3.000000,
0.046218,0.798686,0.358513,0.140253,0.077059,0.002057,0.265575,5.833646,-1.315544,2.641750,3.000000,
0.046218,0.798686,0.358513,0.140253,0.077059,0.002057,0.265575,5.833646,-1.315544,2.641750,3.000000,
0.046218,0.798686,0.358513,0.140253,0.077059,0.002057,0.265575,5.833646,-1.315544,2.641750,3.000000,
0.046218,0.798686,0.358513,0.140253,0.077059,0.002057,0.265575,5.833646,-1.315544,2.641750,3.000000,
0.046114,0.786240,0.354754,0.142783,0.047725,0.002126,0.279568,6.009722,-2.299587,2.641750,3.000000,
0.046114,0.786240,0.354754,0.142783,0.047725,0.002126,0.279568,6.009722,-2.299587,2.641750,3.000000,
0.045671,0.811381,0.353570,0.163798,0.024294,0.000871,0.283765,5.945915,-2.725129,2.641750,3.000000,
0.045671,0.811381,0.353570,0.163798,0.024294,0.000871,0.283765,5.945915,-2.725129,2.641750,3.000000,
0.045671,0.811381,0.353570,0.163798,0.024294,0.000871,0.283765,5.945915,-2.725129,2.641750,3.000000,
0.045671,0.811381,0.353570,0.163798,0.024294,0.000871,0.283765,5.945915,-2.725129,2.641750,3.000000,
0.045671,0.811381,0.353570,0.163798,0.024294,0.000871,0.283765,5.945915,-2.725129,2.641750,3.000000,
0.045671,0.811381,0.353570,0.163798,0.024294,0.000871,0.283765,5.945915,-2.725129,2.641750,3.000000,
0.045033,0.825758,0.351141,0.140601,0.067914,0.001110,0.297192,6.007054,-2.414522,2.641750,3.000000,
0.045033,0.825758,0.351141,0.140601,0.067914,0.001110,0.297192,6.007054,-2.414522,2.641750,3.000000,
0.045030,0.813209,0.348630,0.142441,0.083953,0.001319,0.295279,5.925121,-2.516793,2.641750,3.000000,
0.045030,0.813209,0.348630,0.142441,0.083953,0.001319,0.295279,5.925121,-2.516793,2.641750,3.000000,
0.045030,0.813209,0.348630,0.142441,0.083953,0.001319,0.295279,5.925121,-2.516793,2.641750,3.000000,
0.045030,0.813209,0.348630,0.142441,0.083953,0.001319,0.295279,5.925121,-2.516793,2.641750,3.000000,
0.045030,0.813209,0.348630,0.142441,0.083953,0.001319,0.295279,5.925121,-2.516793,2.641750,3.000000,
0.045030,0.813209,0.348630,0.142441,0.083953,0.001319,0.295279,5.925121,-2.516793,2.641750,3.000000,
0.045030,0.813209,0.348630,0.142441,0.083953,0.001319,0.295279,5.925121,-2.516793,2.641750,3.000000,
0.045030,0.813209,0.348630,0.142441,0.083953,0.001319,0.295279,5.925121,-2.516793,2.641750,3.000000,
0.046041,0.824080,0.351322,0.141722,0.040776,0.001318,0.285073,6.073112,-2.290681,2.641750,3.000000,
0.046041,0.824080,0.351322,0.141722,0.040776,0.001318,0.285073,6.073112,-2.290681,2.641750,3.000000,
0.046041,0.824080,0.351322,0.141722,0.040776,0.001318,0.285073,6.073112,-2.290681,2.641750,3.000000,
0.045557,0.799595,0.348625,0.132360,0.062468,0.002028,0.294922,6.085426,-2.198908,2.641750,3.000000,
0.045365,0.790656,0.351630,0.123278,0.063111,0.001114,0.299186,6.136237,-2.135644,2.641750,3.000000,
0.045365,0.790656,0.351630,0.123278,0.063111,0.001114,0.299186,6.136237,-2.135644,2.641750,3.000000,
0.045365,0.790656,0.351630,0.123278,0.063111,0.001114,0.299186,6.136237,-2.135644,2.641750,3.000000,
0.045365,0.790656,0.351630,0.123278,0.063111,0.001114,0.299186,6.136237,-2.135644,2.641750,3.000000,
0.045365,0.790656,0.351630,0.123278,0.063111,0.001114,0.299186,6.136237,-2.135644,2.641750,3.000000,
0.045365,0.790656,0.351630,0.123278,0.063111,0.001114,0.299186,6.136237,-2.135644,2.641750,3.000000,
0.045365,0.790656,0.351630,0.123278,0.063111,0.001114,0.299186,6.136237,-2.135644,2.641750,3.000000,
0.045365,0.790656,0.351630,0.123278,0.063111,0.001114,0.299186,6.136237,-2.135644,2.641750,3.000000,
0.045365,0.790656,0.351630,0.123278,0.063111,0.001114,0.299186,6.136237,-2.135644,2.641750,3.000000,
