q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.025609,0.843627,0.387003,0.098457,0.962189,0.045100,-9.800210,1.511082,4.000000,
0.025609,0.843627,0.387003,0.098457,0.962189,0.045100,-9.800210,1.511082,4.000000,
0.025646,0.857897,0.387221,0.102483,0.940823,0.043421,-10.209265,1.511082,4.000000,
0.025604,0.841521,0.383441,0.110292,0.951701,0.055112,-9.605946,1.511082,4.000000,
0.025614,0.846975,0.380225,0.153876,0.871710,0.060944,-9.689018,1.511082,4.000000,
0.025614,0.846975,0.380225,0.153876,0.871710,0.060944,-9.689018,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025610,0.849055,0.381426,0.119589,0.932538,0.061078,-9.843185,1.511082,4.000000,
0.025615,0.823179,0.386581,0.131351,0.884787,0.047446,-10.085922,1.511082,4.000000,
0.025615,0.823179,0.386581,0.131351,0.884787,0.047446,-10.085922,1.511082,4.000000,
0.025615,0.823179,0.386581,0.131351,0.884787,0.047446,-10.085922,1.511082,4.000000,
0.025615,0.823179,0.386581,0.131351,0.884787,0.047446,-10.085922,1.511082,4.000000,
0.025615,0.823179,0.386581,0.131351,0.884787,0.047446,-10.085922,1.511082,4.000000,
0.025615,0.823179,0.386581,0.131351,0.884787,0.047446,-10.085922,1.511082,4.000000,
0.025615,0.823179,0.386581,0.131351,0.884787,0.047446,-10.085922,1.511082,4.000000,
0.025615,0.823179,0.386581,0.131351,0.884787,0.047446,-10.085922,1.511082,4.000000,
0.025615,0.823179,0.386581,0.131351,0.884787,0.047446,-10.085922,1.511082,4.000000,
0.025615,0.823179,0.386581,0.131351,0.884787,0.047446,-10.085922,1.511082,4.000000,
0.025615,0.823179,0.386581,0.131351,0.884787,0.047446,-10.085922,1.511082,4.000000,
0.025696,0.871761,0.386871,0.104131,0.932537,0.036449,-11.709426,1.511082,4.000000,
0.025737,0.914335,0.386613,0.125967,0.895922,0.031170,-11.163579,1.511082,4.000000,
0.025737,0.914335,0.386613,0.125967,0.895922,0.031170,-11.163579,1.511082,4.000000,
0.025628,0.882285,0.385250,0.102292,0.965337,0.047503,-9.956075,1.511082,4.000000,
0.025628,0.882285,0.385250,0.102292,0.965337,0.047503,-9.956075,1.511082,4.000000,
0.025553,0.913792,0.389266,0.216673,0.761367,0.048296,-11.079125,1.511082,4.000000,
0.025634,0.937683,0.387657,0.211402,0.767196,0.041015,-11.236799,1.511082,4.000000,
0.025494,0.952892,0.391141,0.250642,0.699441,0.051658,-12.325446,1.511082,4.000000,
0.025494,0.952892,0.391141,0.250642,0.699441,0.051658,-12.325446,1.511082,4.000000,
0.025525,0.958781,0.392587,0.224414,0.744666,0.046281,-12.016963,1.511082,4.000000,
0.025380,0.963999,0.395258,0.290315,0.625361,0.059601,-11.730252,1.511082,4.000000,
0.025380,0.963999,0.395258,0.290315,0.625361,0.059601,-11.730252,1.511082,4.000000,
0.025380,0.963999,0.395258,0.290315,0.625361,0.059601,-11.730252,1.511082,4.000000,
0.025380,0.963999,0.395258,0.290315,0.625361,0.059601,-11.730252,1.511082,4.000000,
0.025380,0.963999,0.395258,0.290315,0.625361,0.059601,-11.730252,1.511082,4.000000,
0.025380,0.963999,0.395258,0.290315,0.625361,0.059601,-11.730252,1.511082,4.000000,
0.025380,0.963999,0.395258,0.290315,0.625361,0.059601,-11.730252,1.511082,4.000000,
0.025368,0.946599,0.400608,0.306923,0.563021,0.050852,-12.327408,1.511082,4.000000,
0.025358,0.892730,0.402128,0.279746,0.606792,0.050493,-12.551425,1.511082,4.000000,
0.025358,0.892730,0.402128,0.279746,0.606792,0.050493,-12.551425,1.511082,4.000000,
0.025736,0.997025,0.390172,0.304929,0.554064,0.019786,-10.475984,1.511082,4.000000,
0.025890,0.822217,0.388180,0.221997,0.672229,0.012886,-10.936840,1.511082,4.000000,
0.025890,0.822217,0.388180,0.221997,0.672229,0.012886,-10.936840,1.511082,4.000000,
0.025890,0.822217,0.388180,0.221997,0.672229,0.012886,-10.936840,1.511082,4.000000,
0.025818,0.801318,0.389525,0.198553,0.720413,0.023024,-12.645930,1.511082,4.000000,
0.025906,0.902676,0.383784,0.329140,0.498434,0.014864,-10.245896,1.511082,4.000000,
0.025762,0.969589,0.388239,0.346027,0.471629,0.027342,-11.581950,1.511082,4.000000,
0.024945,0.874356,0.395145,0.169020,0.914196,0.139619,-13.363573,1.511082,4.000000,
0.024945,0.874356,0.395145,0.169020,0.914196,0.139619,-13.363573,1.511082,4.000000,
0.025001,0.819384,0.394940,0.178907,0.891704,0.130726,-14.285850,1.511082,4.000000,
0.025002,0.809163,0.393944,0.179472,0.889814,0.131875,-13.668553,1.511082,4.000000,
0.025075,0.861948,0.395268,0.176731,0.883909,0.118918,-13.127924,1.511082,4.000000,
0.025537,0.814341,0.396832,0.267650,0.637600,0.038258,-11.636554,1.511082,4.000000,
0.025537,0.814341,0.396832,0.267650,0.637600,0.038258,-11.636554,1.511082,4.000000,
0.025537,0.814341,0.396832,0.267650,0.637600,0.038258,-11.636554,1.511082,4.000000,
0.025522,0.785911,0.396888,0.246455,0.678613,0.040451,-12.120870,1.511082,4.000000,
0.025415,0.800535,0.394834,0.234547,0.719411,0.059532,-11.327445,1.511082,4.000000,
0.025335,0.792526,0.400912,0.263217,0.637364,0.061401,-12.414572,1.511082,4.000000,
0.025821,0.579221,0.393431,0.157198,0.840258,0.009893,-13.000364,1.511082,4.000000,
0.025821,0.579221,0.393431,0.157198,0.840258,0.009893,-13.000364,1.511082,4.000000,
0.025821,0.579221,0.393431,0.157198,0.840258,0.009893,-13.000364,1.511082,4.000000,
0.025698,0.615432,0.393406,0.179126,0.815683,0.024742,-13.123106,1.511082,4.000000,
0.025656,0.636227,0.392815,0.226297,0.722339,0.029222,-11.885963,1.511082,4.000000,
0.025120,0.765940,0.386468,0.217085,0.833998,0.122900,-11.779115,1.511082,4.000000,
0.025144,0.771567,0.387217,0.240896,0.780150,0.115218,-11.508539,1.511082,4.000000,
0.025144,0.771567,0.387217,0.240896,0.780150,0.115218,-11.508539,1.511082,4.000000,
0.024999,0.783284,0.386407,0.230646,0.826542,0.136447,-11.637428,1.511082,4.000000,
0.025168,0.792295,0.380907,0.198793,0.900158,0.119938,-11.922850,1.511082,4.000000,
