q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.0342123855,0.717453575,0.474749807,0.00315135303,0.638890443,0.151143016,-7063.2315,2.71247983,1
0.0342286767,0.694588869,0.478437391,0.00661669653,0.624482557,0.1459785,-7087.28156,2.71946675,1
0.0342286767,0.694588869,0.478437391,0.00661669653,0.624482557,0.1459785,-7087.28156,2.71946675,1
0.0342286767,0.694588869,0.478437391,0.00661669653,0.624482557,0.1459785,-7087.28156,2.71946675,1
0.0341981531,0.668189873,0.482060621,0.0102635002,0.609372893,0.140707978,-7096.10692,2.72263253,1
0.0342273189,0.668751495,0.480075438,0.0151584048,0.616761991,0.140943789,-7131.62008,2.72188865,1
0.034217695,0.685259954,0.480301943,0.00854954435,0.620894013,0.144982893,-7107.38274,2.72147303,1
0.0341914994,0.696977396,0.480806945,0.00249019596,0.620147641,0.148072681,-7074.90637,2.72016869,1
0.0341942712,0.720784942,0.479165283,0.00256990536,0.633815562,0.152160063,-7099.93482,2.7178563,1
0.0341942712,0.720784942,0.479165283,0.00256990536,0.633815562,0.152160063,-7099.93482,2.7178563,1
0.0347285735,0.625215073,0.457000788,0.020128454,0.612639373,0.135914198,-7104.55421,2.72559149,1
0.0347613375,0.615764923,0.453640245,0.0283307987,0.621037516,0.134657819,-7146.74457,2.72289167,1
0.0347613375,0.615764923,0.453640245,0.0283307987,0.621037516,0.134657819,-7146.74457,2.72289167,1
0.0347778045,0.642724416,0.449270534,0.0290174881,0.642888226,0.13857197,-7183.95854,2.71732406,1
0.0354197861,0.50493987,0.420901216,0.0452430456,0.587334721,0.112637418,-7128.85096,2.72214033,1
0.0353567918,0.816329116,0.402110762,0.013761274,0.730435086,0.161212801,-7305.44034,2.68731685,1
0.0358368861,0.440163761,0.405135497,0.0675501047,0.559146368,0.0972980044,-7228.42973,2.72869865,1
0.035909196,0.418638105,0.405063344,0.0692672002,0.550046929,0.094328964,-7251.54408,2.73408756,1
0.0358934856,0.396416037,0.407907579,0.0673925222,0.536346923,0.0902042195,-7220.51211,2.73749861,1
0.035531542,0.439773018,0.42146704,0.0631225238,0.545062751,0.0985954963,-7120.89819,2.73163646,1
0.0354132037,0.445195248,0.427110996,0.0623704746,0.542855086,0.0998945739,-7095.75918,2.73155831,1
0.0348349085,0.499600936,0.448105793,0.0490154259,0.572887441,0.115277247,-7065.88809,2.71995495,1
0.0349110753,0.504729157,0.445346569,0.0505144327,0.581115867,0.116362281,-7089.54728,2.7215554,1
0.0348118749,0.520361023,0.448491005,0.0446013314,0.586535687,0.120059323,-7065.9644,2.71876158,1
0.0347913106,0.500036878,0.453829417,0.0399520127,0.566892565,0.120215461,-7036.70094,2.72553648,1
0.0348482708,0.446892041,0.454764775,0.0494796354,0.550465819,0.112297237,-7057.99912,2.73146956,1
0.0348544223,0.444710802,0.451897224,0.0544833562,0.561027282,0.112146052,-7085.4716,2.72744172,1
0.0347871163,0.444048617,0.451582824,0.063470008,0.564748026,0.108761733,-7120.07236,2.72168134,1
0.034882956,0.424549183,0.450908535,0.0608803644,0.547567215,0.106633469,-7086.98899,2.72811829,1
0.0347728217,0.46022326,0.449768307,0.0594013049,0.574577042,0.113710921,-7106.33554,2.7177158,1
0.0348842606,0.438893914,0.446925587,0.0558910827,0.559221151,0.109784611,-7081.76333,2.72195061,1
0.035239388,0.402869735,0.43249396,0.0560559735,0.548641053,0.107837111,-7068.77415,2.72671141,1
0.0353989095,0.371152398,0.429217301,0.0620287719,0.535309971,0.101092648,-7107.21155,2.73382043,1
0.0354869166,0.338215706,0.42973408,0.0584287741,0.511630307,0.0969687181,-7103.63863,2.7414447,1
0.03521778,0.261232323,0.443167216,0.0647752073,0.449896463,0.0804917551,-6960.4212,2.74200168,1
0.0352297263,0.247966518,0.443659271,0.064764628,0.446373965,0.0795764084,-6960.83799,2.74371404,1
0.0352001939,0.255537659,0.444100288,0.0631579764,0.448094407,0.0804926945,-6958.83309,2.74211455,1
0.0351662741,0.134564717,0.453608511,0.0801371772,0.384043069,0.0665715851,-6929.13428,2.75456042,1
0.0351662741,0.134564717,0.453608511,0.0801371772,0.384043069,0.0665715851,-6929.13428,2.75456042,1
0.035154409,0.0839278035,0.455503976,0.093969489,0.381728921,0.0545023262,-6924.02425,2.75663781,1
0.035154409,0.0839278035,0.455503976,0.093969489,0.381728921,0.0545023262,-6924.02425,2.75663781,1
0.0352733343,0.0712335092,0.455243421,0.0905110348,0.370004959,0.0518121966,-6927.50943,2.76554864,1
0.0351519934,0.119062837,0.457592438,0.082694966,0.39167857,0.0611528348,-6902.83102,2.75976109,1
0.035274817,0.0595305914,0.454542612,0.0863595301,0.360513557,0.0504175338,-6954.81039,2.76454939,1
0.035274817,0.0595305914,0.454542612,0.0863595301,0.360513557,0.0504175338,-6954.81039,2.76454939,1
0.0351363595,0.0365786393,0.464231007,0.0835608618,0.341476586,0.0479107489,-6918.12895,2.76905891,1
0.0353317769,0.26438509,0.428463799,0.071716257,0.507197897,0.0907824085,-7016.07506,2.72743447,1
0.0354820217,0.260280715,0.422731112,0.0714219389,0.501624159,0.0899929137,-7061.79663,2.72985343,1
0.0355005354,0.286893975,0.420331745,0.0679188751,0.513643427,0.0939096647,-7078.56203,2.72743389,1
0.0354172045,0.233897914,0.438493752,0.0547257076,0.459263913,0.0876875083,-7038.21436,2.75005936,1
0.0353591711,0.245446478,0.440754766,0.0533704158,0.465819572,0.0891429265,-7021.24629,2.74916089,1
0.0355317549,0.0754644732,0.439111053,0.078130567,0.400219335,0.0519155605,-7059.17582,2.7599437,1
0.0355578961,0.119023163,0.434013062,0.072379479,0.425020959,0.0593321506,-7081.06219,2.75379408,1
0.0355566588,0.22973857,0.409012199,0.0733402765,0.504015625,0.0725037895,-7415.34696,2.71358226,1
0.0356107188,0.22436989,0.409347741,0.0716903557,0.499561113,0.0723915415,-7376.79273,2.7182472,1
0.0356107188,0.22436989,0.409347741,0.0716903557,0.499561113,0.0723915415,-7376.79273,2.7182472,1
0.0355206501,0.225264536,0.426640526,0.0566064622,0.498458956,0.0801648772,-7063.17382,2.73909193,1
0.0359596635,0.163602708,0.414990834,0.0670284898,0.475723212,0.0744416235,-7209.63068,2.75404061,1
0.0353753634,0.23788493,0.427759913,0.05331231,0.51212526,0.0943785649,-7041.07568,2.72967546,1
0.0354282783,0.22754281,0.42679152,0.0536251836,0.508346164,0.0932358862,-7055.25248,2.73221031,1
0.0354282783,0.22754281,0.42679152,0.0536251836,0.508346164,0.0932358862,-7055.25248,2.73221031,1
0.0354504589,0.219863204,0.426931402,0.0576028911,0.507884688,0.090873463,-7048.68964,2.73414464,1
0.0354177545,0.232094893,0.427413619,0.0564904437,0.515634349,0.0943877544,-7044.43757,2.73239301,1
0.0353161996,0.219738483,0.432082351,0.0641535579,0.517147019,0.0905627824,-7010.14397,2.73199886,1
0.0353174653,0.257129784,0.429185317,0.0591818667,0.534411347,0.097868823,-7027.83953,2.72747961,1
0.0352631001,0.170012759,0.451226502,0.0311765637,0.425028839,0.0854536245,-7066.67072,2.75835447,1
0.0352741501,0.167175803,0.450048638,0.032642831,0.427433178,0.0864594938,-7065.69999,2.75734399,1
0.0351457024,0.220112904,0.452520973,0.0219548037,0.445148652,0.0958037294,-7063.69186,2.7512243,1
0.0349938438,0.140079008,0.472981284,0.0191430696,0.376665124,0.0825014591,-7091.00263,2.77164415,1
0.0348320413,0.0514374833,0.482734368,0.0602631545,0.356644789,0.0669597378,-6987.78278,2.77415744,1
0.0351086862,0.100860132,0.461292879,0.0624476896,0.394077576,0.0803868125,-6943.55034,2.7622234,1
0.0350997921,0.0798126538,0.457491008,0.0687884793,0.39226693,0.078677697,-6919.39277,2.75550215,1
0.035254332,0.0838263224,0.449295461,0.0707654465,0.404080535,0.0795276595,-6961.8114,2.75459665,1
0.0352888686,0.122466878,0.445736899,0.0613060424,0.416871692,0.0856995378,-7002.89328,2.75162851,1
0.0352624484,0.126755984,0.447430994,0.0618854162,0.417584878,0.0878016744,-6998.38545,2.75226408,1
0.0350698152,0.056524035,0.457138191,0.0509472802,0.364146155,0.0866714177,-7047.01766,2.7525905,1
0.0351415534,0.0378354087,0.452529693,0.0602829514,0.366787485,0.0826146463,-7037.11549,2.75091334,1
0.0351236856,0.09218565,0.446742332,0.0577257606,0.400182095,0.0918515243,-7035.19018,2.74034203,1
0.0351236856,0.09218565,0.446742332,0.0577257606,0.400182095,0.0918515243,-7035.19018,2.74034203,1
0.0350812566,0.127928696,0.448848542,0.0563944866,0.415427891,0.0983535375,-6989.92761,2.74036592,1
0.0347669066,0.269401059,0.447404164,0.060092015,0.506025109,0.123417549,-7054.78489,2.71354453,1
0.0344089814,0.332092778,0.458519836,0.0598179834,0.563144228,0.140920872,-7192.77456,2.70286761,1
0.0350450915,0.292982694,0.436383617,0.0515826859,0.533708026,0.136801718,-7104.82069,2.71782865,1
0.0350450915,0.292982694,0.436383617,0.0515826859,0.533708026,0.136801718,-7104.82069,2.71782865,1
0.0349664397,0.455441151,0.422159765,0.0281494158,0.620326989,0.164205314,-7174.82051,2.68928493,1
0.0349016546,0.469889038,0.42302457,0.0259351567,0.627481491,0.167321885,-7163.10909,2.68566437,1
0.0349406185,0.474036939,0.42318303,0.0280960723,0.631289611,0.166464276,-7156.31396,2.68891247,1
0.0349847597,0.477491326,0.417981531,0.0255282191,0.631428811,0.168094119,-7211.93957,2.68409741,1
0.0349830428,0.464401224,0.41802915,0.0303280752,0.631749745,0.164983145,-7196.52035,2.68404086,1
0.0349830428,0.464401224,0.41802915,0.0303280752,0.631749745,0.164983145,-7196.52035,2.68404086,1
0.0349830428,0.464401224,0.41802915,0.0303280752,0.631749745,0.164983145,-7196.52035,2.68404086,1
0.034939955,0.442259832,0.423865043,0.0273758655,0.612568256,0.161848223,-7172.09161,2.68993678,1
0.034998402,0.417475768,0.426265776,0.0263742602,0.595074701,0.157092078,-7175.88062,2.69822812,1
0.034998402,0.417475768,0.426265776,0.0263742602,0.595074701,0.157092078,-7175.88062,2.69822812,1
0.0349784045,0.391210534,0.428683875,0.0226441633,0.572939558,0.147695707,-7237.70564,2.70050329,1
0.0350020654,0.36550524,0.429214375,0.0273056571,0.560815818,0.142411858,-7244.0355,2.70316796,1
0.0348718543,0.397988154,0.432877833,0.0251814422,0.577428054,0.148211847,-7164.03871,2.69887689,1
0.0348718543,0.397988154,0.432877833,0.0251814422,0.577428054,0.148211847,-7164.03871,2.69887689,1
0.0347812032,0.21961519,0.448704209,0.0422444839,0.495488939,0.1255817,-7108.3113,2.71670078,1
0.0347766168,0.204032533,0.449525289,0.0419149067,0.488505373,0.124255149,-7121.94729,2.71763104,1
0.0345075255,0.476487895,0.455338461,0.0157335227,0.585101276,0.162324879,-7128.57114,2.70565463,1
0.0344241214,0.52641005,0.456870921,0.00913772358,0.600858548,0.166364017,-7116.85763,2.70149555,1
0.0344241214,0.52641005,0.456870921,0.00913772358,0.600858548,0.166364017,-7116.85763,2.70149555,1
0.034333164,0.55426519,0.464464015,0.000609007268,0.601435572,0.168812878,-7125.25191,2.70612091,1
0.0342727268,0.554177014,0.464291828,0.00384994443,0.607608357,0.170034812,-7125.2332,2.701091,1
0.034320176,0.539014416,0.463873464,0.000953921543,0.593059278,0.167824455,-7151.98311,2.70418266,1
0.034320176,0.539014416,0.463873464,0.000953921543,0.593059278,0.167824455,-7151.98311,2.70418266,1
0.034320176,0.539014416,0.463873464,0.000953921543,0.593059278,0.167824455,-7151.98311,2.70418266,1
0.0345790376,0.0527955865,0.497302786,0.0302893671,0.340556488,0.0820981005,-7188.9749,2.77673712,1
0.0344343878,0.0331346786,0.514842514,0.049925377,0.329083028,0.070408552,-7163.48443,2.79237186,1
0.0343665362,0.0873913128,0.515175516,0.0424874759,0.34881082,0.0793387919,-7136.40176,2.78738594,1
0.034246809,0.202401102,0.50709386,0.0109900867,0.398559769,0.121228253,-7084.15884,2.76518777,1
0.0342377734,0.204774607,0.508249987,0.01165232,0.396176497,0.117716939,-7088.71908,2.76624415,1
0.0342377734,0.204774607,0.508249987,0.01165232,0.396176497,0.117716939,-7088.71908,2.76624415,1
0.0342344433,0.183448459,0.506103708,0.0153279887,0.389733376,0.116055202,-7090.50519,2.76265993,1
0.0344108583,0.124428204,0.50098168,0.0260382137,0.372774206,0.107967261,-7063.38206,2.76894396,1
0.0341707741,0.253632401,0.49823825,0.0147993584,0.450604282,0.138752514,-7014.3497,2.74539535,1
0.034105775,0.234835773,0.502620697,0.014596888,0.438450956,0.13837827,-7011.37109,2.74691692,1
0.034105775,0.234835773,0.502620697,0.014596888,0.438450956,0.13837827,-7011.37109,2.74691692,1
0.0341072367,0.218423147,0.502116124,0.0113069109,0.433838093,0.139910124,-7014.90138,2.74625817,1
0.0346223435,0.17377685,0.457214189,0.0478624118,0.498149396,0.142380456,-7173.13504,2.71758768,1
0.0345281708,0.186460962,0.456910107,0.057402232,0.527371992,0.144915795,-7144.43043,2.70972207,1
0.0348550249,0.241180809,0.454766991,0.0465529204,0.511052883,0.130757875,-7056.13141,2.73200245,1
0.0348242116,0.26728837,0.459876315,0.0395650951,0.505899809,0.130270278,-7059.50406,2.73761601,1
0.0345101533,0.293790469,0.476132462,0.022983645,0.482692343,0.130153499,-7004.98547,2.73824094,1
0.0344262569,0.338775703,0.479707902,0.0167429307,0.494701386,0.135160752,-7014.6526,2.73713805,1
0.0344902497,0.378666119,0.471656166,0.0112746271,0.519815042,0.144640167,-7028.696,2.72969536,1
0.0341461792,0.416919878,0.482945801,0.0250585162,0.575565743,0.148774896,-7100.66863,2.71985852,1
0.0341411238,0.322282067,0.495719451,0.0251772499,0.50770965,0.133805623,-7074.13702,2.73913311,1
0.0341406905,0.0479829544,0.517023888,0.0512862953,0.36353826,0.0826786529,-7186.84281,2.77191528,1
0.0343619859,0.0705233846,0.499576079,0.0407563488,0.387630807,0.0966574714,-7021.78751,2.76283211,1
0.03434974,0.0886254896,0.495746707,0.0442360192,0.410967587,0.102233583,-6954.17832,2.75591257,1
0.0342217304,0.120273613,0.496287847,0.038050009,0.430122618,0.111867338,-6942.99809,2.7464778,1
0.0347684441,0.161216402,0.4701285,0.0232291801,0.443816194,0.114163752,-7003.92919,2.74931612,1
0.0347492756,0.208024146,0.470224209,0.0120647533,0.455273077,0.120653476,-7046.66989,2.74795044,1
0.0348087313,0.169593015,0.467382023,0.0121461882,0.442359662,0.120435479,-7081.59291,2.74818808,1
0.0348789581,0.146684526,0.465550524,0.0159605614,0.431129312,0.114698946,-7081.25947,2.75085009,1
0.034973872,0.126328318,0.461010928,0.01735533,0.418827918,0.110520519,-7111.07737,2.75117174,1
0.035018417,0.100756698,0.459176037,0.0262820496,0.415531992,0.103443183,-7060.73739,2.75177642,1
0.0350114623,0.0804991808,0.461736909,0.028680125,0.404894744,0.100349548,-7048.50594,2.75527567,1
0.034855249,0.123665969,0.466544232,0.0237621279,0.422534727,0.1085034,-7017.23392,2.75054305,1
0.034855249,0.123665969,0.466544232,0.0237621279,0.422534727,0.1085034,-7017.23392,2.75054305,1
0.034855249,0.123665969,0.466544232,0.0237621279,0.422534727,0.1085034,-7017.23392,2.75054305,1
0.034728137,0.143541576,0.473165999,0.0193926823,0.43015124,0.110972833,-6991.15522,2.75088863,1
0.034728137,0.143541576,0.473165999,0.0193926823,0.43015124,0.110972833,-6991.15522,2.75088863,1
0.034728137,0.143541576,0.473165999,0.0193926823,0.43015124,0.110972833,-6991.15522,2.75088863,1
0.03483859,0.0984622622,0.467631479,0.0253736895,0.411689017,0.104449832,-7002.77594,2.7509376,1
0.03483859,0.0984622622,0.467631479,0.0253736895,0.411689017,0.104449832,-7002.77594,2.7509376,1
0.0348637794,0.0454557387,0.467805954,0.0330315403,0.391643071,0.094830302,-6987.14153,2.75320109,1
0.0348637794,0.0454557387,0.467805954,0.0330315403,0.391643071,0.094830302,-6987.14153,2.75320109,1
0.0345672949,0.206292634,0.463288615,0.0462145211,0.494454642,0.12762645,-6984.38335,2.72274162,1
0.0345558824,0.183114117,0.463702349,0.0516545994,0.487493954,0.123338675,-6991.88047,2.72248782,1
0.0345558824,0.183114117,0.463702349,0.0516545994,0.487493954,0.123338675,-6991.88047,2.72248782,1
0.0345558824,0.183114117,0.463702349,0.0516545994,0.487493954,0.123338675,-6991.88047,2.72248782,1
0.0345558824,0.183114117,0.463702349,0.0516545994,0.487493954,0.123338675,-6991.88047,2.72248782,1
0.034735684,0.222263573,0.453012397,0.058652472,0.49902522,0.125005488,-7013.98949,2.71989811,1
0.034735684,0.222263573,0.453012397,0.058652472,0.49902522,0.125005488,-7013.98949,2.71989811,1
0.0349168743,0.181883257,0.449613733,0.0581083836,0.479751529,0.120729905,-7046.72616,2.72873087,1
0.0349291005,0.229213159,0.446591954,0.0551479754,0.500164612,0.125907876,-7053.49795,2.72492353,1
0.0349943917,0.223658772,0.444188262,0.0575774845,0.497509107,0.122958442,-7069.17059,2.72622137,1
0.0351100567,0.155032375,0.441666113,0.0651113809,0.471996209,0.114633488,-7103.54173,2.73123624,1
0.0341371775,0.186209906,0.491755976,0.0531770989,0.441755196,0.117616568,-6935.82103,2.7327117,1
0.0341835708,0.168028297,0.492214092,0.0519191068,0.425592896,0.113609436,-6929.01703,2.7371321,1
0.0343015865,0.109313322,0.489090521,0.0573191069,0.401019274,0.105869167,-6916.50095,2.74174747,1
0.0344148765,0.118520959,0.488752,0.0512570042,0.388301071,0.0935469276,-6946.24997,2.75027716,1
0.0344313146,0.1269184,0.489980967,0.05164907,0.390590701,0.0931023073,-6940.16277,2.75350007,1
0.0344313146,0.1269184,0.489980967,0.05164907,0.390590701,0.0931023073,-6940.16277,2.75350007,1
0.0344068525,0.177238168,0.489443608,0.0444600866,0.406472432,0.0985002225,-6935.12123,2.7507096,1
0.0344068525,0.177238168,0.489443608,0.0444600866,0.406472432,0.0985002225,-6935.12123,2.7507096,1
0.0342788729,0.213790937,0.503177645,0.0376699698,0.412744821,0.10066302,-7022.02562,2.76171981,1
0.0345288044,0.45862234,0.470386899,0.00633827167,0.534952965,0.135552284,-7025.28915,2.7307692,1
0.0344659251,0.464083533,0.470691243,0.00629890929,0.538088184,0.136850762,-7027.64476,2.7262696,1
0.0346196255,0.385231854,0.464591765,0.0168745508,0.509673749,0.12698841,-7038.09872,2.72889921,1
0.0346196255,0.385231854,0.464591765,0.0168745508,0.509673749,0.12698841,-7038.09872,2.72889921,1
0.0345780496,0.345206609,0.471779799,0.0187810741,0.48504921,0.121006298,-7084.17283,2.73683709,1
0.0345780496,0.345206609,0.471779799,0.0187810741,0.48504921,0.121006298,-7084.17283,2.73683709,1
0.0345780496,0.345206609,0.471779799,0.0187810741,0.48504921,0.121006298,-7084.17283,2.73683709,1
