q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,i_chain,
0.048485,0.999833,0.148793,0.071554,0.589323,0.043782,-205.261520,3.130650,1396002.443926,1161953.572906,2307259.657225,207662.497442,1090446.840713,382.024201,102.290633,218.150432,31.313459,37.576151,88.721467,24.006985,51.145317,7.306474,8.350256,543.810406,146.129476,311.047027,44.882625,53.232880,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,6.000000,
0.048485,0.999833,0.148793,0.071554,0.589323,0.043782,-205.261520,3.130650,1396002.443926,1161953.572906,2307259.657225,207662.497442,1090446.840713,382.024201,102.290633,218.150432,31.313459,37.576151,88.721467,24.006985,51.145317,7.306474,8.350256,543.810406,146.129476,311.047027,44.882625,53.232880,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,6.000000,
0.048485,0.999833,0.148793,0.071554,0.589323,0.043782,-205.261520,3.130650,1396002.443926,1161953.572906,2307259.657225,207662.497442,1090446.840713,382.024201,102.290633,218.150432,31.313459,37.576151,88.721467,24.006985,51.145317,7.306474,8.350256,543.810406,146.129476,311.047027,44.882625,53.232880,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,6.000000,
0.048485,0.999833,0.148793,0.071554,0.589323,0.043782,-205.261520,3.130650,1396002.443926,1161953.572906,2307259.657225,207662.497442,1090446.840713,382.024201,102.290633,218.150432,31.313459,37.576151,88.721467,24.006985,51.145317,7.306474,8.350256,543.810406,146.129476,311.047027,44.882625,53.232880,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,6.000000,
0.048520,0.997388,0.148827,0.075450,0.578341,0.042288,-204.577233,3.132942,1396003.896446,1161953.962934,2307260.488090,207662.616991,1090446.982677,381.477264,102.144186,217.838110,31.268628,37.522354,88.594447,23.972615,51.072093,7.296013,8.338301,543.031843,145.920265,310.601707,44.818367,53.156668,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,6.000000,
0.048583,0.994433,0.149504,0.060439,0.600035,0.038481,-204.718449,3.138543,1396007.596593,1161954.956492,2307262.604635,207662.921530,1090447.344317,380.083999,101.771125,217.042502,31.154426,37.385311,88.270874,23.885060,50.885563,7.269366,8.307847,541.048534,145.387322,309.467300,44.654677,52.962524,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,6.000000,
0.048583,0.994433,0.149504,0.060439,0.600035,0.038481,-204.718449,3.138543,1396007.596593,1161954.956492,2307262.604635,207662.921530,1090447.344317,380.083999,101.771125,217.042502,31.154426,37.385311,88.270874,23.885060,50.885563,7.269366,8.307847,541.048534,145.387322,309.467300,44.654677,52.962524,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,6.000000,
0.048580,0.995002,0.147609,0.063421,0.604367,0.041929,-204.571672,3.134192,1396004.245407,1161954.056637,2307260.687702,207662.645713,1090447.016784,381.345865,102.109002,217.763076,31.257858,37.509429,88.563930,23.964358,51.054501,7.293500,8.335429,542.844797,145.870003,310.494721,44.802930,53.138358,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,6.000000,
0.048591,0.994303,0.146971,0.052677,0.629053,0.042945,-204.885097,3.133499,1396003.257421,1161953.791344,2307260.122557,207662.564397,1090446.920221,381.717885,102.208614,217.975513,31.288351,37.546021,88.650328,23.987736,51.104307,7.300615,8.343560,543.374366,146.012306,310.797622,44.846637,53.190197,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,6.000000,
0.048573,0.990267,0.145912,0.076769,0.580631,0.044964,-206.324449,3.130030,1396001.295118,1161953.264430,2307259.000088,207662.402890,1090446.728432,382.456777,102.406459,218.397449,31.348916,37.618699,88.821929,24.034169,51.203230,7.314747,8.359711,544.426177,146.294942,311.399233,44.933446,53.293157,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,6.000000,
0.048573,0.990267,0.145912,0.076769,0.580631,0.044964,-206.324449,3.130030,1396001.295118,1161953.264430,2307259.000088,207662.402890,1090446.728432,382.456777,102.406459,218.397449,31.348916,37.618699,88.821929,24.034169,51.203230,7.314747,8.359711,544.426177,146.294942,311.399233,44.933446,53.293157,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,6.000000,
