q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.049267,0.999281,0.139402,0.011515,0.704466,0.013850,-201.664784,2.959635,11.000000,
0.049267,0.999281,0.139402,0.011515,0.704466,0.013850,-201.664784,2.959635,11.000000,
0.049267,0.999281,0.139402,0.011515,0.704466,0.013850,-201.664784,2.959635,11.000000,
0.049267,0.999281,0.139402,0.011515,0.704466,0.013850,-201.664784,2.959635,11.000000,
0.049267,0.999281,0.139402,0.011515,0.704466,0.013850,-201.664784,2.959635,11.000000,
0.049267,0.999281,0.139402,0.011515,0.704466,0.013850,-201.664784,2.959635,11.000000,
0.049267,0.999281,0.139402,0.011515,0.704466,0.013850,-201.664784,2.959635,11.000000,
0.049231,0.993252,0.139793,0.021618,0.681283,0.015543,-202.479391,2.959635,11.000000,
0.049231,0.993252,0.139793,0.021618,0.681283,0.015543,-202.479391,2.959635,11.000000,
0.049231,0.993252,0.139793,0.021618,0.681283,0.015543,-202.479391,2.959635,11.000000,
0.049234,0.998220,0.140501,0.012899,0.696949,0.016476,-201.855384,2.959635,11.000000,
0.049234,0.998220,0.140501,0.012899,0.696949,0.016476,-201.855384,2.959635,11.000000,
0.049234,0.998220,0.140501,0.012899,0.696949,0.016476,-201.855384,2.959635,11.000000,
0.049234,0.998220,0.140501,0.012899,0.696949,0.016476,-201.855384,2.959635,11.000000,
0.049234,0.998220,0.140501,0.012899,0.696949,0.016476,-201.855384,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049244,0.995965,0.140153,0.020711,0.682643,0.016978,-202.975655,2.959635,11.000000,
0.049214,0.995318,0.141728,0.012531,0.690771,0.017888,-202.294716,2.959635,11.000000,
0.049190,0.996787,0.142737,0.006864,0.695087,0.016499,-201.507891,2.959635,11.000000,
0.049190,0.996787,0.142737,0.006864,0.695087,0.016499,-201.507891,2.959635,11.000000,
0.049190,0.996787,0.142737,0.006864,0.695087,0.016499,-201.507891,2.959635,11.000000,
0.049190,0.996787,0.142737,0.006864,0.695087,0.016499,-201.507891,2.959635,11.000000,
0.049190,0.996787,0.142737,0.006864,0.695087,0.016499,-201.507891,2.959635,11.000000,
0.049190,0.996787,0.142737,0.006864,0.695087,0.016499,-201.507891,2.959635,11.000000,
0.049190,0.996787,0.142737,0.006864,0.695087,0.016499,-201.507891,2.959635,11.000000,
0.049190,0.996787,0.142737,0.006864,0.695087,0.016499,-201.507891,2.959635,11.000000,
0.049190,0.996787,0.142737,0.006864,0.695087,0.016499,-201.507891,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
0.049188,0.985505,0.143726,0.006404,0.686465,0.014754,-203.322632,2.959635,11.000000,
