q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
0.032409,0.000233,0.274756,0.743588,0.769462,0.007322,0.819270,1.741938,4.442353,5.054743,-7606.253173,1.922217,3.000000,
