q,q_sd,c,c_sd,symptomatic_fraction,symptomatic_fraction_sd,socialDistancing_other,socialDistancing_other_sd,p_reduced,p_reduced_sd,Initial_Condition_Scale,Initial_Condition_Scale_sd,asymp_red,asymp_red_sd,latent_period,latent_period_sd,hosp_length,hosp_length_sd,LogLikelihood,LogLikelihood_sd,R0,R0_sd,chain,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,
0.0210987478,4.54150606e-15,0.142378092,4.5519144e-15,0.423333196,5.6177285e-14,0.963575837,2.94209102e-14,0.0616381334,5.87030424e-15,0.000200243914,0,0.424235475,9.85322934e-14,0.539049078,6.21724894e-14,1.28081358,9.45910017e-14,-164.525208,2.26805241e-11,1.62383164,9.63673585e-14,1,971271.745,808873.931,1606057.85,144468.979,526369.982,479.095917,129.025831,274.054867,39.0078095,33.006608,111.022227,30.0060073,64.0128156,9.0018022,8.00160195,683.136767,184.036845,391.078295,56.0112137,47.0094115,7,4,9,1,2,0,2,4,1,2,0,2,4,1,2,2372,760,1632,248,202
0.0245330359,0.00245497042,0.434524735,0.275824652,0.555855288,0.0555360875,0.11351377,0.096074103,0.322990925,0.237120104,0.323886212,0.276914164,0.496139607,0.0565631098,5.0778561,1.12545301,18.7729076,3.93069641,-2.84879316,4.02845531,2.03107983,0.172787248,2,970859.693,808762.907,1605821.89,144435.316,526341.498,634.141496,170.781321,362.744822,51.6315623,43.688245,146.95137,39.7165864,84.7287176,11.9149759,10.5910897,904.214283,243.595063,517.639509,74.1376279,62.222652,7,4,9,1,2,0,2,4,1,2,0,2,4,1,2,2372,760,1632,248,202
0.0236479646,0.00238937457,0.407329792,0.280279614,0.575191757,0.0526156016,0.137978735,0.125740498,0.333018935,0.230267011,0.285689578,0.240964424,0.499077707,0.0538061203,4.58477677,1.27267485,20.8210605,4.00460809,-2.87211732,4.64893047,1.97833276,0.168523607,3,970908.317,808776.008,1605849.73,144439.288,526344.859,615.845308,165.853956,352.278944,50.1418936,42.4277561,142.711543,38.5706873,82.284133,11.5712062,10.2855166,878.125982,236.566882,502.704625,71.9986164,60.4274102,7,4,9,1,2,0,2,4,1,2,0,2,4,1,2,2372,760,1632,248,202
0.025313173,0.00290490165,0.415381967,0.258993256,0.573471502,0.0592277344,0.111750671,0.101112116,0.205938849,0.160195439,0.220676967,0.17512858,0.474433803,0.0554730426,4.98158457,1.17794309,20.5605664,4.23155178,-1.44669502,3.9514886,2.11386997,0.19831815,4,970991.078,808798.308,1605897.13,144446.05,526350.58,584.704267,157.467329,334.465489,47.6064017,40.2823399,135.495143,36.620309,78.1233259,10.9860927,9.76541574,833.722369,224.604562,477.284694,68.3579102,57.3718175,7,4,9,1,2,0,2,4,1,2,0,2,4,1,2,2372,760,1632,248,202
0.0239769633,0.00182423799,0.419784695,0.288502364,0.581542693,0.0547113634,0.125210138,0.102155791,0.236077144,0.185681763,0.284399578,0.244180208,0.489638547,0.0522544588,4.72739205,1.0246421,20.946004,4.08244401,-2.21812732,4.12656123,2.01417615,0.133228642,5,970909.959,808776.451,1605850.67,144439.422,526344.973,615.227398,165.687546,351.925484,50.0915835,42.3851861,142.568353,38.5319873,82.201573,11.5595962,10.2751966,877.244912,236.329522,502.200235,71.9263764,60.3667802,7,4,9,1,2,0,2,4,1,2,0,2,4,1,2,2372,760,1632,248,202
0.0245065759,0.0023472574,0.438870931,0.267203526,0.558865416,0.0560030756,0.132000839,0.129445005,0.267635778,0.204130538,0.282579328,0.244615329,0.502073778,0.0552151744,5.01201112,1.1903739,19.7034776,4.18659299,-2.2924291,4.12301452,2.03275655,0.168409515,6,970912.277,808777.075,1605852,144439.612,526345.133,614.355498,165.452733,351.426736,50.0205938,42.3251178,142.366305,38.4773798,82.085077,11.543214,10.2606346,876.001681,235.994596,501.488517,71.8244424,60.2812284,7,4,9,1,2,0,2,4,1,2,0,2,4,1,2,2372,760,1632,248,202
0.0248987234,0.00240207511,0.472714105,0.248637848,0.578500816,0.0536603028,0.0880731039,0.0785121017,0.212143592,0.169603542,0.262687722,0.249556149,0.492013952,0.0559208421,5.14150178,1.08052992,20.4609976,3.79620283,-1.27746977,3.87402779,2.08684304,0.168381189,7,970937.599,808783.898,1605866.5,144441.68,526346.883,604.827419,162.886716,345.976436,49.2448212,41.6686948,140.158337,37.8806317,80.8120142,11.3641895,10.1015018,862.415714,232.334541,493.710899,70.7105125,59.346323,7,4,9,1,2,0,2,4,1,2,0,2,4,1,2,2372,760,1632,248,202
0.0243919938,0.00252427654,0.402199243,0.287794845,0.568395822,0.0546145614,0.130632649,0.108451116,0.261909172,0.188619137,0.343343404,0.279665623,0.486581289,0.0576739112,5.00360848,1.10001564,19.9996857,3.92223768,-2.70846941,4.4925136,2.03258762,0.174702194,8,970834.924,808756.233,1605807.7,144433.292,526339.786,643.461491,173.291299,368.076093,52.3903928,44.3303323,149.111118,40.3003021,85.9739779,12.0900906,10.7467472,917.503545,247.175186,525.247271,75.2272306,63.13714,7,4,9,1,2,0,2,4,1,2,0,2,4,1,2,2372,760,1632,248,202
0.0242380009,0.00282839974,0.411749105,0.300866651,0.568272558,0.051553031,0.181120749,0.193798452,0.234147305,0.182319803,0.321606289,0.259510844,0.478226343,0.0541788232,4.77812443,1.39025674,19.7225446,3.85389451,-3.55504161,5.55332187,2.02001866,0.207161957,9,970862.595,808763.689,1605823.55,144435.553,526341.699,633.049413,170.487211,362.120123,51.5426453,43.6130075,146.698298,39.6481887,84.5828025,11.8944566,10.5728503,902.657096,243.175557,516.748059,74.0099522,62.1154956,7,4,9,1,2,0,2,4,1,2,0,2,4,1,2,2372,760,1632,248,202
0.0242885147,0.00312754338,0.416633685,0.291696334,0.579078194,0.0696910357,0.111464217,0.0817496048,0.276476774,0.224101502,0.318335367,0.239258696,0.494194242,0.0567004293,4.95968091,1.16357681,19.964802,4.79917356,-3.07791433,4.88223737,2.03225186,0.207250392,10,970866.759,808764.811,1605825.93,144435.893,526341.986,631.482641,170.065262,361.223891,51.4150793,43.5050671,146.335226,39.550061,84.3734635,11.8650183,10.5466829,900.423056,242.573707,515.469128,73.8267805,61.9617622,7,4,9,1,2,0,2,4,1,2,0,2,4,1,2,2372,760,1632,248,202
