q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058321,0.031633,0.146582,0.392129,0.996420,0.000134,0.482584,1.389059,2.780485,7.778549,-454.813003,3.527375,10.000000,
0.058262,0.031543,0.146466,0.391749,0.997523,0.000149,0.482521,1.389732,2.787477,7.792728,-454.112635,3.527375,10.000000,
0.058262,0.031543,0.146466,0.391749,0.997523,0.000149,0.482521,1.389732,2.787477,7.792728,-454.112635,3.527375,10.000000,
0.058262,0.031543,0.146466,0.391749,0.997523,0.000149,0.482521,1.389732,2.787477,7.792728,-454.112635,3.527375,10.000000,
0.058262,0.031543,0.146466,0.391749,0.997523,0.000149,0.482521,1.389732,2.787477,7.792728,-454.112635,3.527375,10.000000,
