q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.025627,0.764154,0.373229,0.302621,0.634624,0.073302,-10.165576,1.511839,3.000000,
0.025442,0.695410,0.376432,0.373108,0.548730,0.093824,-14.012578,1.511839,3.000000,
0.025404,0.703746,0.376754,0.345200,0.615922,0.098919,-14.123710,1.511839,3.000000,
0.025412,0.694259,0.379056,0.372021,0.547073,0.090334,-13.799490,1.511839,3.000000,
0.025440,0.684420,0.380205,0.378372,0.520282,0.085501,-13.757433,1.511839,3.000000,
0.025415,0.757199,0.374633,0.384139,0.537887,0.098445,-12.855626,1.511839,3.000000,
0.025415,0.757199,0.374633,0.384139,0.537887,0.098445,-12.855626,1.511839,3.000000,
0.025456,0.681373,0.372806,0.367384,0.568401,0.093163,-12.582385,1.511839,3.000000,
0.025630,0.640588,0.367370,0.383420,0.536158,0.077635,-13.265937,1.511839,3.000000,
0.025692,0.635628,0.366964,0.369166,0.556570,0.071473,-13.473099,1.511839,3.000000,
0.025692,0.635628,0.366964,0.369166,0.556570,0.071473,-13.473099,1.511839,3.000000,
0.025654,0.634195,0.365937,0.367091,0.567276,0.079255,-13.062023,1.511839,3.000000,
0.025702,0.622335,0.367130,0.367919,0.553120,0.069563,-13.295823,1.511839,3.000000,
0.025767,0.594821,0.359699,0.494580,0.286565,0.075040,-15.492951,1.511839,3.000000,
0.025763,0.555019,0.361634,0.451575,0.362368,0.075146,-14.433116,1.511839,3.000000,
0.025763,0.555019,0.361634,0.451575,0.362368,0.075146,-14.433116,1.511839,3.000000,
0.025763,0.555019,0.361634,0.451575,0.362368,0.075146,-14.433116,1.511839,3.000000,
0.025691,0.535337,0.362436,0.449417,0.372698,0.084143,-14.314930,1.511839,3.000000,
0.025752,0.483658,0.364599,0.443039,0.359062,0.072089,-15.137305,1.511839,3.000000,
0.025752,0.483658,0.364599,0.443039,0.359062,0.072089,-15.137305,1.511839,3.000000,
0.025775,0.509112,0.361872,0.436826,0.379263,0.074641,-14.619883,1.511839,3.000000,
0.025860,0.507028,0.360509,0.419944,0.409291,0.063219,-14.029992,1.511839,3.000000,
0.025693,0.510104,0.361587,0.419789,0.429945,0.084089,-13.738526,1.511839,3.000000,
0.025693,0.510104,0.361587,0.419789,0.429945,0.084089,-13.738526,1.511839,3.000000,
0.025768,0.750784,0.352459,0.432868,0.467338,0.090365,-14.108335,1.511839,3.000000,
0.024805,0.796252,0.371113,0.505203,0.353579,0.199045,-13.706598,1.511839,3.000000,
0.024805,0.796252,0.371113,0.505203,0.353579,0.199045,-13.706598,1.511839,3.000000,
0.024805,0.796252,0.371113,0.505203,0.353579,0.199045,-13.706598,1.511839,3.000000,
0.024949,0.822235,0.368060,0.482145,0.406442,0.182855,-14.289564,1.511839,3.000000,
0.024554,0.564981,0.371173,0.308760,0.777385,0.243385,-14.242864,1.511839,3.000000,
0.024544,0.531446,0.375377,0.320950,0.727903,0.235599,-14.492524,1.511839,3.000000,
0.024544,0.531446,0.375377,0.320950,0.727903,0.235599,-14.492524,1.511839,3.000000,
0.025622,0.687302,0.369121,0.301023,0.708764,0.078039,-13.613892,1.511839,3.000000,
0.025490,0.646692,0.369296,0.305058,0.710862,0.097267,-13.598153,1.511839,3.000000,
0.025490,0.646692,0.369296,0.305058,0.710862,0.097267,-13.598153,1.511839,3.000000,
0.025412,0.669834,0.367891,0.342170,0.655027,0.111472,-13.673269,1.511839,3.000000,
0.025416,0.653931,0.369049,0.295672,0.741357,0.109102,-13.797610,1.511839,3.000000,
0.025416,0.653931,0.369049,0.295672,0.741357,0.109102,-13.797610,1.511839,3.000000,
0.025416,0.653931,0.369049,0.295672,0.741357,0.109102,-13.797610,1.511839,3.000000,
0.025475,0.609631,0.367880,0.299283,0.725949,0.100805,-13.822029,1.511839,3.000000,
0.025325,0.750728,0.366070,0.334416,0.686937,0.134599,-15.346562,1.511839,3.000000,
0.025325,0.750728,0.366070,0.334416,0.686937,0.134599,-15.346562,1.511839,3.000000,
0.025316,0.743244,0.366165,0.302388,0.749160,0.138033,-15.042384,1.511839,3.000000,
0.025325,0.765461,0.365987,0.302745,0.747068,0.134597,-14.264512,1.511839,3.000000,
0.025958,0.800093,0.370013,0.285535,0.677225,0.028939,-14.569845,1.511839,3.000000,
0.025958,0.800093,0.370013,0.285535,0.677225,0.028939,-14.569845,1.511839,3.000000,
0.025958,0.800093,0.370013,0.285535,0.677225,0.028939,-14.569845,1.511839,3.000000,
0.025860,0.843108,0.373763,0.249072,0.743258,0.037531,-10.159627,1.511839,3.000000,
0.025860,0.843108,0.373763,0.249072,0.743258,0.037531,-10.159627,1.511839,3.000000,
0.025860,0.843108,0.373763,0.249072,0.743258,0.037531,-10.159627,1.511839,3.000000,
0.025796,0.878945,0.373232,0.287827,0.681257,0.044647,-10.535306,1.511839,3.000000,
0.025769,0.889518,0.373700,0.265746,0.723735,0.048974,-10.898395,1.511839,3.000000,
0.025803,0.843264,0.377062,0.301196,0.633085,0.039312,-10.464050,1.511839,3.000000,
0.025803,0.843264,0.377062,0.301196,0.633085,0.039312,-10.464050,1.511839,3.000000,
0.025803,0.843264,0.377062,0.301196,0.633085,0.039312,-10.464050,1.511839,3.000000,
0.025712,0.836476,0.380698,0.300655,0.624308,0.043781,-10.171225,1.511839,3.000000,
0.025843,0.879627,0.381050,0.296256,0.612232,0.023715,-9.800876,1.511839,3.000000,
0.025843,0.879627,0.381050,0.296256,0.612232,0.023715,-9.800876,1.511839,3.000000,
0.025843,0.879627,0.381050,0.296256,0.612232,0.023715,-9.800876,1.511839,3.000000,
0.025843,0.879627,0.381050,0.296256,0.612232,0.023715,-9.800876,1.511839,3.000000,
0.025790,0.930155,0.379490,0.318285,0.578941,0.035154,-10.483003,1.511839,3.000000,
0.025790,0.930155,0.379490,0.318285,0.578941,0.035154,-10.483003,1.511839,3.000000,
0.025790,0.930155,0.379490,0.318285,0.578941,0.035154,-10.483003,1.511839,3.000000,
0.025882,0.939947,0.381615,0.306191,0.584050,0.017644,-9.744325,1.511839,3.000000,
0.025855,0.947669,0.379595,0.267961,0.678446,0.025598,-9.751417,1.511839,3.000000,
0.025852,0.924961,0.376122,0.261225,0.701681,0.033005,-9.520688,1.511839,3.000000,
0.025871,0.917396,0.379882,0.234638,0.740399,0.025347,-9.829433,1.511839,3.000000,
0.025886,0.914294,0.375292,0.255501,0.712136,0.031602,-9.667599,1.511839,3.000000,
0.025724,0.953525,0.375867,0.239885,0.761547,0.051774,-9.687626,1.511839,3.000000,
0.025644,0.943692,0.381156,0.252984,0.716906,0.052943,-9.990857,1.511839,3.000000,
0.025492,0.978277,0.379676,0.256270,0.741457,0.077054,-10.833082,1.511839,3.000000,
0.025492,0.978277,0.379676,0.256270,0.741457,0.077054,-10.833082,1.511839,3.000000,
0.025573,0.901465,0.378047,0.265168,0.711136,0.069524,-10.293474,1.511839,3.000000,
0.025291,0.843477,0.381576,0.290243,0.670741,0.105908,-10.960865,1.511839,3.000000,
0.025465,0.874808,0.374108,0.405998,0.488650,0.085805,-11.784832,1.511839,3.000000,
0.025465,0.874808,0.374108,0.405998,0.488650,0.085805,-11.784832,1.511839,3.000000,
0.025586,0.867358,0.375113,0.389886,0.497815,0.064675,-11.402411,1.511839,3.000000,
0.025586,0.867358,0.375113,0.389886,0.497815,0.064675,-11.402411,1.511839,3.000000,
0.025763,0.661708,0.363357,0.311468,0.669710,0.062807,-13.249047,1.511839,3.000000,
0.025309,0.671063,0.375585,0.402531,0.490134,0.106910,-12.185957,1.511839,3.000000,
0.025098,0.612882,0.377563,0.416706,0.464564,0.136666,-12.545536,1.511839,3.000000,
0.025098,0.612882,0.377563,0.416706,0.464564,0.136666,-12.545536,1.511839,3.000000,
0.025488,0.716030,0.368849,0.405090,0.481102,0.099139,-11.927980,1.511839,3.000000,
0.025823,0.606945,0.379169,0.316972,0.526504,0.034498,-11.718778,1.511839,3.000000,
0.025731,0.623426,0.382899,0.323761,0.506926,0.042657,-10.836549,1.511839,3.000000,
0.025542,0.741792,0.381406,0.456239,0.275806,0.057152,-10.596296,1.511839,3.000000,
0.025525,0.773431,0.380630,0.480003,0.234636,0.060109,-10.954730,1.511839,3.000000,
0.025525,0.773431,0.380630,0.480003,0.234636,0.060109,-10.954730,1.511839,3.000000,
0.025525,0.773431,0.380630,0.480003,0.234636,0.060109,-10.954730,1.511839,3.000000,
0.025525,0.773431,0.380630,0.480003,0.234636,0.060109,-10.954730,1.511839,3.000000,
0.025525,0.773431,0.380630,0.480003,0.234636,0.060109,-10.954730,1.511839,3.000000,
