q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,i_chain,
0.026094,0.885790,0.360969,0.137284,0.950047,0.040458,-10.758388,1.934874,972184.709610,809120.209282,1606580.245295,144544.046601,526432.532092,351.674640,94.681634,200.808300,29.132810,23.930523,81.155686,21.849608,46.820588,6.242745,5.202288,500.460064,135.259477,286.125816,40.577843,34.335098,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.026000,0.816815,0.365735,0.106272,0.996773,0.050279,-12.990817,1.933495,972175.900086,809117.832576,1606575.207073,144543.329661,526431.933005,354.994170,95.575354,202.703772,29.407801,24.156408,81.921732,22.055851,47.262537,6.301672,5.251393,505.184012,136.536219,288.826618,40.960866,34.659194,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.026025,0.831097,0.366754,0.126807,0.950508,0.046408,-11.878912,1.936503,972179.372283,809118.769334,1606577.192844,144543.612237,526432.169130,353.685807,95.223102,201.956688,29.299416,24.067377,81.619802,21.974562,47.088347,6.278446,5.232039,503.322109,136.033003,287.762121,40.809901,34.531454,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.025878,0.847105,0.369143,0.150761,0.912711,0.060351,-10.921384,1.928376,972166.865402,809115.395125,1606570.040079,144542.594397,526431.318606,358.398544,96.491916,204.647689,29.689820,24.388067,82.707356,22.267365,47.715783,6.362104,5.301754,510.028697,137.845594,291.596449,41.353678,34.991574,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.025347,0.871515,0.379603,0.203436,0.847780,0.099551,-10.509049,1.900746,972131.702861,809105.908687,1606549.930399,144539.732786,526428.927396,371.648197,100.059130,212.213320,30.787425,25.289670,85.764969,23.090568,49.479790,6.597305,5.497754,528.883973,142.941614,302.376492,42.882484,36.285179,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.025347,0.871515,0.379603,0.203436,0.847780,0.099551,-10.509049,1.900746,972131.702861,809105.908687,1606549.930399,144539.732786,526428.927396,371.648197,100.059130,212.213320,30.787425,25.289670,85.764969,23.090568,49.479790,6.597305,5.497754,528.883973,142.941614,302.376492,42.882484,36.285179,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.025141,0.872987,0.384574,0.215446,0.836503,0.120887,-10.998939,1.890985,972112.564550,809100.745397,1606538.985077,144538.175264,526427.625906,378.859735,102.000698,216.331150,31.384830,25.780396,87.429170,23.538623,50.439906,6.725321,5.604434,539.146546,145.715283,308.243867,43.714585,36.989264,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.025185,0.832649,0.382675,0.214676,0.827602,0.120154,-10.561523,1.892124,972113.221958,809100.922758,1606539.361053,144538.228766,526427.670613,378.612016,101.934004,216.189701,31.364309,25.763540,87.372004,23.523232,50.406925,6.720923,5.600769,538.794023,145.620006,308.042321,43.686002,36.965078,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.025190,0.856782,0.383136,0.220591,0.815909,0.116038,-10.548366,1.893009,972116.914329,809101.918916,1606541.472744,144538.529260,526427.921710,377.220688,101.559416,215.395245,31.249051,25.668863,87.050928,23.436788,50.221689,6.696225,5.580188,536.814055,145.084880,306.910323,43.525464,36.829239,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.025152,0.863664,0.381531,0.221427,0.825836,0.123984,-10.614005,1.888328,972109.786580,809099.995934,1606537.396339,144537.949187,526427.436992,379.906506,102.282521,216.928863,31.471545,25.851626,87.670732,23.603659,50.579269,6.743902,5.619919,540.636182,146.117887,309.095530,43.835366,37.091464,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.024967,0.810956,0.383777,0.217661,0.844491,0.147015,-10.865494,1.876971,972089.127870,809094.422458,1606525.581491,144536.267931,526426.032107,387.690947,104.378332,221.373825,32.116410,26.381337,89.467142,24.087307,51.615659,6.882088,5.735073,551.714041,149.111903,315.429025,44.733571,37.851483,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.024967,0.810956,0.383777,0.217661,0.844491,0.147015,-10.865494,1.876971,972089.127870,809094.422458,1606525.581491,144536.267931,526426.032107,387.690947,104.378332,221.373825,32.116410,26.381337,89.467142,24.087307,51.615659,6.882088,5.735073,551.714041,149.111903,315.429025,44.733571,37.851483,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.024967,0.810956,0.383777,0.217661,0.844491,0.147015,-10.865494,1.876971,972089.127870,809094.422458,1606525.581491,144536.267931,526426.032107,387.690947,104.378332,221.373825,32.116410,26.381337,89.467142,24.087307,51.615659,6.882088,5.735073,551.714041,149.111903,315.429025,44.733571,37.851483,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.024967,0.810956,0.383777,0.217661,0.844491,0.147015,-10.865494,1.876971,972089.127870,809094.422458,1606525.581491,144536.267931,526426.032107,387.690947,104.378332,221.373825,32.116410,26.381337,89.467142,24.087307,51.615659,6.882088,5.735073,551.714041,149.111903,315.429025,44.733571,37.851483,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.024987,0.833578,0.384137,0.209282,0.860686,0.142722,-10.835562,1.878878,972092.978466,809095.461303,1606527.783671,144536.581302,526426.293965,386.239998,103.987692,220.545325,31.996213,26.282603,89.132307,23.997160,51.422485,6.856331,5.713609,549.649229,148.553846,314.248519,44.566154,37.709822,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.024987,0.833578,0.384137,0.209282,0.860686,0.142722,-10.835562,1.878878,972092.978466,809095.461303,1606527.783671,144536.581302,526426.293965,386.239998,103.987692,220.545325,31.996213,26.282603,89.132307,23.997160,51.422485,6.856331,5.713609,549.649229,148.553846,314.248519,44.566154,37.709822,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.025000,0.830929,0.384558,0.202830,0.864551,0.142149,-10.684301,1.880315,972093.492393,809095.599955,1606528.077590,144536.623127,526426.328914,386.046345,103.935554,220.434747,31.980171,26.269426,89.087618,23.985128,51.396703,6.852894,5.710745,549.373644,148.479363,314.090961,44.543809,37.690915,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.025133,0.889354,0.382372,0.166391,0.937087,0.127108,-11.157305,1.887847,972106.984146,809099.239870,1606535.793608,144537.721118,526427.246413,380.962496,102.566826,217.531839,31.559023,25.923483,87.914422,23.669267,50.719859,6.762648,5.635540,542.138936,146.524037,309.954693,43.957211,37.194563,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
0.025243,0.908701,0.380439,0.155033,0.963909,0.114696,-11.021360,1.893946,972118.117959,809102.243641,1606542.161107,144538.627214,526428.003562,376.767146,101.437308,215.136270,31.211480,25.638001,86.946264,23.408610,50.161306,6.688174,5.573478,536.168631,144.910441,306.541317,43.473132,36.784958,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,11.000000,
