q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.039276,0.674958,0.395210,0.037161,0.074038,0.008137,0.331599,5.609771,5.493167,8.751707,1.743565,2.341708,10.000000,
0.039276,0.674958,0.395210,0.037161,0.074038,0.008137,0.331599,5.609771,5.493167,8.751707,1.743565,2.341708,10.000000,
0.039276,0.674958,0.395210,0.037161,0.074038,0.008137,0.331599,5.609771,5.493167,8.751707,1.743565,2.341708,10.000000,
0.039276,0.674958,0.395210,0.037161,0.074038,0.008137,0.331599,5.609771,5.493167,8.751707,1.743565,2.341708,10.000000,
0.039276,0.674958,0.395210,0.037161,0.074038,0.008137,0.331599,5.609771,5.493167,8.751707,1.743565,2.341708,10.000000,
0.039276,0.674958,0.395210,0.037161,0.074038,0.008137,0.331599,5.609771,5.493167,8.751707,1.743565,2.341708,10.000000,
0.038920,0.620146,0.395389,0.042132,0.088417,0.007881,0.329360,5.483889,5.476117,8.765732,1.965739,2.341708,10.000000,
0.038920,0.620146,0.395389,0.042132,0.088417,0.007881,0.329360,5.483889,5.476117,8.765732,1.965739,2.341708,10.000000,
0.038920,0.620146,0.395389,0.042132,0.088417,0.007881,0.329360,5.483889,5.476117,8.765732,1.965739,2.341708,10.000000,
0.038920,0.620146,0.395389,0.042132,0.088417,0.007881,0.329360,5.483889,5.476117,8.765732,1.965739,2.341708,10.000000,
0.038920,0.620146,0.395389,0.042132,0.088417,0.007881,0.329360,5.483889,5.476117,8.765732,1.965739,2.341708,10.000000,
0.038920,0.620146,0.395389,0.042132,0.088417,0.007881,0.329360,5.483889,5.476117,8.765732,1.965739,2.341708,10.000000,
0.038920,0.620146,0.395389,0.042132,0.088417,0.007881,0.329360,5.483889,5.476117,8.765732,1.965739,2.341708,10.000000,
0.038920,0.620146,0.395389,0.042132,0.088417,0.007881,0.329360,5.483889,5.476117,8.765732,1.965739,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.038703,0.656007,0.398433,0.044116,0.086611,0.007526,0.330394,5.444385,5.441802,8.793309,2.496096,2.341708,10.000000,
0.040070,0.627395,0.404131,0.034198,0.064115,0.007338,0.311096,5.478805,5.131620,8.731657,0.373553,2.341708,10.000000,
0.039777,0.601517,0.403790,0.039117,0.077734,0.007756,0.307111,5.333489,5.134897,8.821355,-0.673033,2.341708,10.000000,
0.039777,0.601517,0.403790,0.039117,0.077734,0.007756,0.307111,5.333489,5.134897,8.821355,-0.673033,2.341708,10.000000,
0.039777,0.601517,0.403790,0.039117,0.077734,0.007756,0.307111,5.333489,5.134897,8.821355,-0.673033,2.341708,10.000000,
0.039777,0.601517,0.403790,0.039117,0.077734,0.007756,0.307111,5.333489,5.134897,8.821355,-0.673033,2.341708,10.000000,
0.039777,0.601517,0.403790,0.039117,0.077734,0.007756,0.307111,5.333489,5.134897,8.821355,-0.673033,2.341708,10.000000,
0.039777,0.601517,0.403790,0.039117,0.077734,0.007756,0.307111,5.333489,5.134897,8.821355,-0.673033,2.341708,10.000000,
0.039777,0.601517,0.403790,0.039117,0.077734,0.007756,0.307111,5.333489,5.134897,8.821355,-0.673033,2.341708,10.000000,
0.039777,0.601517,0.403790,0.039117,0.077734,0.007756,0.307111,5.333489,5.134897,8.821355,-0.673033,2.341708,10.000000,
0.039777,0.601517,0.403790,0.039117,0.077734,0.007756,0.307111,5.333489,5.134897,8.821355,-0.673033,2.341708,10.000000,
0.039777,0.601517,0.403790,0.039117,0.077734,0.007756,0.307111,5.333489,5.134897,8.821355,-0.673033,2.341708,10.000000,
0.039777,0.601517,0.403790,0.039117,0.077734,0.007756,0.307111,5.333489,5.134897,8.821355,-0.673033,2.341708,10.000000,
0.039777,0.601517,0.403790,0.039117,0.077734,0.007756,0.307111,5.333489,5.134897,8.821355,-0.673033,2.341708,10.000000,
0.039930,0.655136,0.401234,0.047684,0.070671,0.007788,0.293651,5.326991,5.213571,8.802730,-0.506994,2.341708,10.000000,
0.040421,0.660974,0.400381,0.050192,0.037229,0.008401,0.290868,5.373941,5.198709,8.860077,-0.136588,2.341708,10.000000,
0.040421,0.660974,0.400381,0.050192,0.037229,0.008401,0.290868,5.373941,5.198709,8.860077,-0.136588,2.341708,10.000000,
0.040421,0.660974,0.400381,0.050192,0.037229,0.008401,0.290868,5.373941,5.198709,8.860077,-0.136588,2.341708,10.000000,
0.040421,0.660974,0.400381,0.050192,0.037229,0.008401,0.290868,5.373941,5.198709,8.860077,-0.136588,2.341708,10.000000,
0.042109,0.745240,0.402879,0.056931,0.021634,0.008173,0.264106,5.460125,4.987714,8.722661,-1.970575,2.341708,10.000000,
0.042109,0.745240,0.402879,0.056931,0.021634,0.008173,0.264106,5.460125,4.987714,8.722661,-1.970575,2.341708,10.000000,
0.042109,0.745240,0.402879,0.056931,0.021634,0.008173,0.264106,5.460125,4.987714,8.722661,-1.970575,2.341708,10.000000,
0.042109,0.745240,0.402879,0.056931,0.021634,0.008173,0.264106,5.460125,4.987714,8.722661,-1.970575,2.341708,10.000000,
0.042109,0.745240,0.402879,0.056931,0.021634,0.008173,0.264106,5.460125,4.987714,8.722661,-1.970575,2.341708,10.000000,
0.042109,0.745240,0.402879,0.056931,0.021634,0.008173,0.264106,5.460125,4.987714,8.722661,-1.970575,2.341708,10.000000,
0.041857,0.769578,0.400765,0.062919,0.039093,0.008171,0.260440,5.309682,4.907199,8.854464,1.410982,2.341708,10.000000,
0.041375,0.770642,0.400311,0.062495,0.067038,0.008110,0.276615,5.343423,5.047122,8.675480,1.745032,2.341708,10.000000,
0.041375,0.770642,0.400311,0.062495,0.067038,0.008110,0.276615,5.343423,5.047122,8.675480,1.745032,2.341708,10.000000,
0.041558,0.794865,0.398091,0.066896,0.073813,0.007772,0.307389,5.642959,5.079377,8.313543,1.447148,2.341708,10.000000,
0.041558,0.794865,0.398091,0.066896,0.073813,0.007772,0.307389,5.642959,5.079377,8.313543,1.447148,2.341708,10.000000,
0.041558,0.794865,0.398091,0.066896,0.073813,0.007772,0.307389,5.642959,5.079377,8.313543,1.447148,2.341708,10.000000,
0.041558,0.794865,0.398091,0.066896,0.073813,0.007772,0.307389,5.642959,5.079377,8.313543,1.447148,2.341708,10.000000,
0.041558,0.794865,0.398091,0.066896,0.073813,0.007772,0.307389,5.642959,5.079377,8.313543,1.447148,2.341708,10.000000,
0.041558,0.794865,0.398091,0.066896,0.073813,0.007772,0.307389,5.642959,5.079377,8.313543,1.447148,2.341708,10.000000,
0.041558,0.794865,0.398091,0.066896,0.073813,0.007772,0.307389,5.642959,5.079377,8.313543,1.447148,2.341708,10.000000,
0.041558,0.794865,0.398091,0.066896,0.073813,0.007772,0.307389,5.642959,5.079377,8.313543,1.447148,2.341708,10.000000,
0.041558,0.794865,0.398091,0.066896,0.073813,0.007772,0.307389,5.642959,5.079377,8.313543,1.447148,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041820,0.815060,0.396370,0.067419,0.079092,0.007779,0.303860,5.672422,5.062441,8.305538,2.014982,2.341708,10.000000,
0.041582,0.807267,0.392502,0.072255,0.085629,0.007546,0.305892,5.666105,5.147110,8.295545,-2.123041,2.341708,10.000000,
0.041582,0.807267,0.392502,0.072255,0.085629,0.007546,0.305892,5.666105,5.147110,8.295545,-2.123041,2.341708,10.000000,
0.041582,0.807267,0.392502,0.072255,0.085629,0.007546,0.305892,5.666105,5.147110,8.295545,-2.123041,2.341708,10.000000,
0.041582,0.807267,0.392502,0.072255,0.085629,0.007546,0.305892,5.666105,5.147110,8.295545,-2.123041,2.341708,10.000000,
0.041947,0.834851,0.387947,0.088971,0.145117,0.007337,0.320636,5.682622,4.958497,7.927782,-0.494176,2.341708,10.000000,
0.041947,0.834851,0.387947,0.088971,0.145117,0.007337,0.320636,5.682622,4.958497,7.927782,-0.494176,2.341708,10.000000,
0.041947,0.834851,0.387947,0.088971,0.145117,0.007337,0.320636,5.682622,4.958497,7.927782,-0.494176,2.341708,10.000000,
0.041947,0.834851,0.387947,0.088971,0.145117,0.007337,0.320636,5.682622,4.958497,7.927782,-0.494176,2.341708,10.000000,
0.040597,0.809518,0.386659,0.081189,0.146119,0.007122,0.348754,5.647313,5.170505,8.100986,0.040320,2.341708,10.000000,
0.040597,0.809518,0.386659,0.081189,0.146119,0.007122,0.348754,5.647313,5.170505,8.100986,0.040320,2.341708,10.000000,
0.040597,0.809518,0.386659,0.081189,0.146119,0.007122,0.348754,5.647313,5.170505,8.100986,0.040320,2.341708,10.000000,
0.041717,0.804250,0.385501,0.082257,0.134072,0.007204,0.335544,5.761310,5.050414,7.978087,1.147724,2.341708,10.000000,
0.041717,0.804250,0.385501,0.082257,0.134072,0.007204,0.335544,5.761310,5.050414,7.978087,1.147724,2.341708,10.000000,
0.041717,0.804250,0.385501,0.082257,0.134072,0.007204,0.335544,5.761310,5.050414,7.978087,1.147724,2.341708,10.000000,
0.041717,0.804250,0.385501,0.082257,0.134072,0.007204,0.335544,5.761310,5.050414,7.978087,1.147724,2.341708,10.000000,
0.041717,0.804250,0.385501,0.082257,0.134072,0.007204,0.335544,5.761310,5.050414,7.978087,1.147724,2.341708,10.000000,
0.041717,0.804250,0.385501,0.082257,0.134072,0.007204,0.335544,5.761310,5.050414,7.978087,1.147724,2.341708,10.000000,
0.041717,0.804250,0.385501,0.082257,0.134072,0.007204,0.335544,5.761310,5.050414,7.978087,1.147724,2.341708,10.000000,
0.041717,0.804250,0.385501,0.082257,0.134072,0.007204,0.335544,5.761310,5.050414,7.978087,1.147724,2.341708,10.000000,
0.041717,0.804250,0.385501,0.082257,0.134072,0.007204,0.335544,5.761310,5.050414,7.978087,1.147724,2.341708,10.000000,
0.041717,0.804250,0.385501,0.082257,0.134072,0.007204,0.335544,5.761310,5.050414,7.978087,1.147724,2.341708,10.000000,
0.041717,0.804250,0.385501,0.082257,0.134072,0.007204,0.335544,5.761310,5.050414,7.978087,1.147724,2.341708,10.000000,
0.042435,0.812479,0.386295,0.083787,0.134689,0.007063,0.313256,5.648857,4.857642,8.026413,0.531539,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.042241,0.822948,0.383978,0.091792,0.142288,0.006931,0.323522,5.654954,4.828316,7.973944,1.210445,2.341708,10.000000,
0.041748,0.783718,0.382505,0.086337,0.159616,0.006942,0.348298,5.758113,4.944808,7.857043,-1.172270,2.341708,10.000000,
0.042967,0.801435,0.384443,0.085395,0.130927,0.006831,0.324703,5.800959,4.751198,7.859068,0.605173,2.341708,10.000000,
0.042967,0.801435,0.384443,0.085395,0.130927,0.006831,0.324703,5.800959,4.751198,7.859068,0.605173,2.341708,10.000000,
0.042967,0.801435,0.384443,0.085395,0.130927,0.006831,0.324703,5.800959,4.751198,7.859068,0.605173,2.341708,10.000000,
0.043311,0.806067,0.386236,0.100755,0.138662,0.006868,0.317540,5.759387,4.693248,7.641467,-0.176572,2.341708,10.000000,
0.043311,0.806067,0.386236,0.100755,0.138662,0.006868,0.317540,5.759387,4.693248,7.641467,-0.176572,2.341708,10.000000,
0.043311,0.806067,0.386236,0.100755,0.138662,0.006868,0.317540,5.759387,4.693248,7.641467,-0.176572,2.341708,10.000000,
0.043311,0.806067,0.386236,0.100755,0.138662,0.006868,0.317540,5.759387,4.693248,7.641467,-0.176572,2.341708,10.000000,
0.043311,0.806067,0.386236,0.100755,0.138662,0.006868,0.317540,5.759387,4.693248,7.641467,-0.176572,2.341708,10.000000,
0.043311,0.806067,0.386236,0.100755,0.138662,0.006868,0.317540,5.759387,4.693248,7.641467,-0.176572,2.341708,10.000000,
0.043311,0.806067,0.386236,0.100755,0.138662,0.006868,0.317540,5.759387,4.693248,7.641467,-0.176572,2.341708,10.000000,
0.043311,0.806067,0.386236,0.100755,0.138662,0.006868,0.317540,5.759387,4.693248,7.641467,-0.176572,2.341708,10.000000,
0.043311,0.806067,0.386236,0.100755,0.138662,0.006868,0.317540,5.759387,4.693248,7.641467,-0.176572,2.341708,10.000000,
0.043311,0.806067,0.386236,0.100755,0.138662,0.006868,0.317540,5.759387,4.693248,7.641467,-0.176572,2.341708,10.000000,
0.043311,0.806067,0.386236,0.100755,0.138662,0.006868,0.317540,5.759387,4.693248,7.641467,-0.176572,2.341708,10.000000,
0.043311,0.806067,0.386236,0.100755,0.138662,0.006868,0.317540,5.759387,4.693248,7.641467,-0.176572,2.341708,10.000000,
0.043060,0.809363,0.387141,0.096204,0.112242,0.006946,0.323440,5.819205,4.796291,7.726672,0.153494,2.341708,10.000000,
0.043060,0.809363,0.387141,0.096204,0.112242,0.006946,0.323440,5.819205,4.796291,7.726672,0.153494,2.341708,10.000000,
0.043060,0.809363,0.387141,0.096204,0.112242,0.006946,0.323440,5.819205,4.796291,7.726672,0.153494,2.341708,10.000000,
0.043060,0.809363,0.387141,0.096204,0.112242,0.006946,0.323440,5.819205,4.796291,7.726672,0.153494,2.341708,10.000000,
