q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,i_chain,
0.026184,0.953500,0.362440,0.289736,0.724910,0.005492,-15.229128,1.943223,972216.073783,809128.670965,1606598.182665,144546.599093,526434.664995,339.856256,91.499761,194.059933,28.153773,23.126313,78.428367,21.115329,45.247135,6.032951,5.027459,483.641595,130.713944,276.510267,39.214183,33.181232,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,14.000000,
0.026184,0.953500,0.362440,0.289736,0.724910,0.005492,-15.229128,1.943223,972216.073783,809128.670965,1606598.182665,144546.599093,526434.664995,339.856256,91.499761,194.059933,28.153773,23.126313,78.428367,21.115329,45.247135,6.032951,5.027459,483.641595,130.713944,276.510267,39.214183,33.181232,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,14.000000,
0.025741,0.932534,0.389038,0.342968,0.543721,0.012844,-14.902846,1.941270,972209.478532,809126.891644,1606594.410799,144546.062355,526434.216489,342.341423,92.168845,195.478978,28.359644,23.295422,79.001867,21.269733,45.578000,6.077067,5.064222,487.178178,131.669778,278.532223,39.500933,33.423867,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,14.000000,
0.025741,0.932534,0.389038,0.342968,0.543721,0.012844,-14.902846,1.941270,972209.478532,809126.891644,1606594.410799,144546.062355,526434.216489,342.341423,92.168845,195.478978,28.359644,23.295422,79.001867,21.269733,45.578000,6.077067,5.064222,487.178178,131.669778,278.532223,39.500933,33.423867,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,14.000000,
0.025741,0.932534,0.389038,0.342968,0.543721,0.012844,-14.902846,1.941270,972209.478532,809126.891644,1606594.410799,144546.062355,526434.216489,342.341423,92.168845,195.478978,28.359644,23.295422,79.001867,21.269733,45.578000,6.077067,5.064222,487.178178,131.669778,278.532223,39.500933,33.423867,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,14.000000,
0.025707,0.946571,0.389453,0.342689,0.546286,0.018528,-15.567676,1.939187,972204.380772,809125.516329,1606591.495358,144545.647488,526433.869818,344.262318,92.686009,196.575821,28.518772,23.426134,79.445150,21.389079,45.833741,6.111165,5.092638,489.911760,132.408584,280.095081,39.722575,33.611410,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,14.000000,
0.025772,0.942888,0.392200,0.356226,0.494914,0.002024,-14.360387,1.947297,972219.184639,809129.510237,1606599.961783,144546.852262,526434.876547,338.684049,91.184167,193.390596,28.056667,23.046548,78.157857,21.042500,45.091072,6.012143,5.010119,481.973455,130.263096,275.556549,39.078929,33.066786,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,14.000000,
0.025600,0.988425,0.394812,0.376604,0.463675,0.021194,-13.964217,1.937342,972201.989200,809124.871111,1606590.127603,144545.452856,526433.707181,345.163490,92.928632,197.090395,28.593425,23.487456,79.653113,21.445069,45.953719,6.127163,5.105969,491.194197,132.755188,280.828283,39.826557,33.699394,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,14.000000,
0.025600,0.988425,0.394812,0.376604,0.463675,0.021194,-13.964217,1.937342,972201.989200,809124.871111,1606590.127603,144545.452856,526433.707181,345.163490,92.928632,197.090395,28.593425,23.487456,79.653113,21.445069,45.953719,6.127163,5.105969,491.194197,132.755188,280.828283,39.826557,33.699394,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,14.000000,
0.025600,0.988425,0.394812,0.376604,0.463675,0.021194,-13.964217,1.937342,972201.989200,809124.871111,1606590.127603,144545.452856,526433.707181,345.163490,92.928632,197.090395,28.593425,23.487456,79.653113,21.445069,45.953719,6.127163,5.105969,491.194197,132.755188,280.828283,39.826557,33.699394,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,14.000000,
0.025600,0.988425,0.394812,0.376604,0.463675,0.021194,-13.964217,1.937342,972201.989200,809124.871111,1606590.127603,144545.452856,526433.707181,345.163490,92.928632,197.090395,28.593425,23.487456,79.653113,21.445069,45.953719,6.127163,5.105969,491.194197,132.755188,280.828283,39.826557,33.699394,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,14.000000,
