q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
0.020669,0.139169,0.284672,0.431252,0.999959,0.007197,0.918262,0.476232,7.620754,6.818231,-8386.786037,1.214932,9.000000,
