q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.021969,0.724223,0.436705,0.022020,0.869542,0.000013,0.745638,1.603912,2.855897,11.613033,-11.430666,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.022272,0.697750,0.437566,0.028797,0.866783,0.000131,0.719687,1.552860,2.759353,11.523626,-10.037807,1.292972,4.000000,
0.023095,0.702163,0.439696,0.018455,0.825473,0.000052,0.668993,1.552732,2.582951,11.540849,-10.717866,1.292972,4.000000,
0.023389,0.684682,0.439037,0.022964,0.829581,0.000105,0.660395,1.524388,2.516756,11.445459,-13.431428,1.292972,4.000000,
0.023389,0.684682,0.439037,0.022964,0.829581,0.000105,0.660395,1.524388,2.516756,11.445459,-13.431428,1.292972,4.000000,
0.024321,0.611816,0.449916,0.013244,0.684101,0.000224,0.499962,1.302615,2.514483,11.734430,-12.951312,1.292972,4.000000,
0.024321,0.611816,0.449916,0.013244,0.684101,0.000224,0.499962,1.302615,2.514483,11.734430,-12.951312,1.292972,4.000000,
0.024321,0.611816,0.449916,0.013244,0.684101,0.000224,0.499962,1.302615,2.514483,11.734430,-12.951312,1.292972,4.000000,
