q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,hosp_subcrit_length,hosp_crit_length,LogLikelihood,R0,i_chain,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
0.049879,0.207747,0.207635,0.000569,0.368763,0.022174,0.359445,1.150380,6.545707,9.072304,9.101937,9.013858,-627.330409,2.997747,1.000000,
