q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.026079,0.657014,0.371525,0.156082,0.876876,0.034735,-11.374218,1.539351,1.000000,
0.026115,0.632803,0.369612,0.157575,0.866268,0.034417,-11.862415,1.539351,1.000000,
0.026115,0.632803,0.369612,0.157575,0.866268,0.034417,-11.862415,1.539351,1.000000,
0.026115,0.632803,0.369612,0.157575,0.866268,0.034417,-11.862415,1.539351,1.000000,
0.026115,0.632803,0.369612,0.157575,0.866268,0.034417,-11.862415,1.539351,1.000000,
0.026063,0.632644,0.368698,0.156181,0.882329,0.042298,-11.587360,1.539351,1.000000,
0.026088,0.624179,0.366642,0.197127,0.799136,0.039518,-11.721224,1.539351,1.000000,
0.026172,0.618067,0.368050,0.168219,0.844688,0.024524,-12.009930,1.539351,1.000000,
0.026081,0.634475,0.370917,0.183176,0.817909,0.034651,-11.454785,1.539351,1.000000,
0.026081,0.634475,0.370917,0.183176,0.817909,0.034651,-11.454785,1.539351,1.000000,
0.026081,0.634475,0.370917,0.183176,0.817909,0.034651,-11.454785,1.539351,1.000000,
0.026081,0.634475,0.370917,0.183176,0.817909,0.034651,-11.454785,1.539351,1.000000,
0.026081,0.634475,0.370917,0.183176,0.817909,0.034651,-11.454785,1.539351,1.000000,
0.026143,0.614252,0.368958,0.162345,0.862489,0.031901,-12.927712,1.539351,1.000000,
0.026116,0.666386,0.369233,0.141513,0.909754,0.035110,-12.060616,1.539351,1.000000,
0.026116,0.666386,0.369233,0.141513,0.909754,0.035110,-12.060616,1.539351,1.000000,
0.026245,0.803811,0.362944,0.134740,0.913526,0.007465,-8.872386,1.539351,1.000000,
0.026245,0.803811,0.362944,0.134740,0.913526,0.007465,-8.872386,1.539351,1.000000,
0.026219,0.824079,0.363106,0.173614,0.842043,0.013011,-9.373832,1.539351,1.000000,
0.026236,0.815178,0.360878,0.148063,0.894876,0.016007,-9.671058,1.539351,1.000000,
0.026236,0.815178,0.360878,0.148063,0.894876,0.016007,-9.671058,1.539351,1.000000,
0.026267,0.806160,0.359295,0.133915,0.918849,0.014646,-9.984563,1.539351,1.000000,
0.026267,0.806160,0.359295,0.133915,0.918849,0.014646,-9.984563,1.539351,1.000000,
0.026267,0.806160,0.359295,0.133915,0.918849,0.014646,-9.984563,1.539351,1.000000,
0.026267,0.806160,0.359295,0.133915,0.918849,0.014646,-9.984563,1.539351,1.000000,
0.026267,0.806160,0.359295,0.133915,0.918849,0.014646,-9.984563,1.539351,1.000000,
0.026267,0.806160,0.359295,0.133915,0.918849,0.014646,-9.984563,1.539351,1.000000,
0.026267,0.806160,0.359295,0.133915,0.918849,0.014646,-9.984563,1.539351,1.000000,
0.026258,0.768135,0.360542,0.174464,0.832163,0.008557,-9.452579,1.539351,1.000000,
0.026258,0.768135,0.360542,0.174464,0.832163,0.008557,-9.452579,1.539351,1.000000,
0.026258,0.768135,0.360542,0.174464,0.832163,0.008557,-9.452579,1.539351,1.000000,
0.026194,0.722742,0.361621,0.164027,0.859600,0.014924,-9.992050,1.539351,1.000000,
0.026233,0.702867,0.358508,0.166648,0.868251,0.016478,-9.707142,1.539351,1.000000,
0.026200,0.731938,0.358427,0.189667,0.828795,0.020706,-9.909379,1.539351,1.000000,
0.026200,0.731938,0.358427,0.189667,0.828795,0.020706,-9.909379,1.539351,1.000000,
0.026294,0.688512,0.357386,0.125944,0.938734,0.010176,-9.671714,1.539351,1.000000,
0.026241,0.685294,0.361703,0.162779,0.853544,0.008589,-9.435492,1.539351,1.000000,
0.026269,0.710057,0.358691,0.173087,0.840885,0.009001,-9.491246,1.539351,1.000000,
0.026269,0.710057,0.358691,0.173087,0.840885,0.009001,-9.491246,1.539351,1.000000,
0.026270,0.727489,0.359088,0.157711,0.872862,0.007788,-9.198812,1.539351,1.000000,
0.026270,0.727489,0.359088,0.157711,0.872862,0.007788,-9.198812,1.539351,1.000000,
0.026270,0.727489,0.359088,0.157711,0.872862,0.007788,-9.198812,1.539351,1.000000,
0.026270,0.727489,0.359088,0.157711,0.872862,0.007788,-9.198812,1.539351,1.000000,
0.026179,0.620400,0.365978,0.141182,0.909199,0.004590,-10.092976,1.539351,1.000000,
0.026179,0.620400,0.365978,0.141182,0.909199,0.004590,-10.092976,1.539351,1.000000,
0.026179,0.620400,0.365978,0.141182,0.909199,0.004590,-10.092976,1.539351,1.000000,
0.025919,0.564803,0.371398,0.126827,0.943877,0.036488,-9.989294,1.539351,1.000000,
0.025916,0.581298,0.364921,0.167891,0.891211,0.050020,-10.738699,1.539351,1.000000,
0.026299,0.579619,0.361969,0.185815,0.803190,0.001072,-10.381434,1.539351,1.000000,
0.026180,0.884360,0.361282,0.251623,0.744322,0.009135,-9.092207,1.539351,1.000000,
0.026180,0.884360,0.361282,0.251623,0.744322,0.009135,-9.092207,1.539351,1.000000,
0.026180,0.884360,0.361282,0.251623,0.744322,0.009135,-9.092207,1.539351,1.000000,
0.026180,0.884360,0.361282,0.251623,0.744322,0.009135,-9.092207,1.539351,1.000000,
0.026180,0.884360,0.361282,0.251623,0.744322,0.009135,-9.092207,1.539351,1.000000,
0.026180,0.884360,0.361282,0.251623,0.744322,0.009135,-9.092207,1.539351,1.000000,
0.025769,0.833698,0.374006,0.247130,0.725443,0.054214,-11.087721,1.539351,1.000000,
0.025737,0.885854,0.369380,0.260043,0.729798,0.070915,-11.116360,1.539351,1.000000,
0.025637,0.909510,0.367760,0.264728,0.737787,0.087202,-10.591594,1.539351,1.000000,
0.025717,0.956603,0.366087,0.265602,0.730689,0.078876,-10.850422,1.539351,1.000000,
0.025688,0.912907,0.367488,0.256928,0.744699,0.078893,-10.520703,1.539351,1.000000,
0.025712,0.959513,0.365784,0.284390,0.696366,0.076030,-10.334688,1.539351,1.000000,
0.025657,0.914941,0.367443,0.296452,0.669064,0.082268,-10.532535,1.539351,1.000000,
0.025644,0.895480,0.367771,0.320971,0.612426,0.082474,-10.689487,1.539351,1.000000,
0.026235,0.887995,0.353372,0.315514,0.615951,0.008351,-9.426419,1.539351,1.000000,
0.026234,0.875401,0.354261,0.282706,0.677582,0.007354,-9.162127,1.539351,1.000000,
0.026234,0.875401,0.354261,0.282706,0.677582,0.007354,-9.162127,1.539351,1.000000,
0.026234,0.875401,0.354261,0.282706,0.677582,0.007354,-9.162127,1.539351,1.000000,
0.026234,0.875401,0.354261,0.282706,0.677582,0.007354,-9.162127,1.539351,1.000000,
0.026234,0.875401,0.354261,0.282706,0.677582,0.007354,-9.162127,1.539351,1.000000,
0.026224,0.938563,0.354351,0.303093,0.639451,0.008674,-9.373711,1.539351,1.000000,
0.026288,0.953871,0.352575,0.238628,0.766007,0.002592,-8.548118,1.539351,1.000000,
