q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,i_chain,
0.041388,0.992279,0.311125,0.000156,0.762086,0.001943,-7594.484269,2.975766,2195596.919571,1874871.216178,3722521.084620,334751.154946,1282371.257906,1955.792060,540.047090,1148.226281,164.318595,144.279742,453.880022,125.242832,266.516746,38.073821,33.064108,2789.408347,770.493901,1636.172353,233.452638,205.398244,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
0.041388,0.992279,0.311125,0.000156,0.762086,0.001943,-7594.484269,2.975766,2195596.919571,1874871.216178,3722521.084620,334751.154946,1282371.257906,1955.792060,540.047090,1148.226281,164.318595,144.279742,453.880022,125.242832,266.516746,38.073821,33.064108,2789.408347,770.493901,1636.172353,233.452638,205.398244,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
0.041388,0.992279,0.311125,0.000156,0.762086,0.001943,-7594.484269,2.975766,2195596.919571,1874871.216178,3722521.084620,334751.154946,1282371.257906,1955.792060,540.047090,1148.226281,164.318595,144.279742,453.880022,125.242832,266.516746,38.073821,33.064108,2789.408347,770.493901,1636.172353,233.452638,205.398244,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
0.041390,0.999366,0.310949,0.000477,0.760523,0.001997,-7594.492729,2.975563,2195596.636866,1874871.138105,3722520.918723,334751.131246,1282371.237094,1955.898408,540.076456,1148.288717,164.327530,144.287587,453.904702,125.249642,266.531238,38.075891,33.065905,2789.560024,770.535797,1636.261322,233.465332,205.409413,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
0.041390,0.999366,0.310949,0.000477,0.760523,0.001997,-7594.492729,2.975563,2195596.636866,1874871.138105,3722520.918723,334751.131246,1282371.237094,1955.898408,540.076456,1148.288717,164.327530,144.287587,453.904702,125.249642,266.531238,38.075891,33.065905,2789.560024,770.535797,1636.261322,233.465332,205.409413,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
0.041390,0.999366,0.310949,0.000477,0.760523,0.001997,-7594.492729,2.975563,2195596.636866,1874871.138105,3722520.918723,334751.131246,1282371.237094,1955.898408,540.076456,1148.288717,164.327530,144.287587,453.904702,125.249642,266.531238,38.075891,33.065905,2789.560024,770.535797,1636.261322,233.465332,205.409413,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
0.041390,0.999366,0.310949,0.000477,0.760523,0.001997,-7594.492729,2.975563,2195596.636866,1874871.138105,3722520.918723,334751.131246,1282371.237094,1955.898408,540.076456,1148.288717,164.327530,144.287587,453.904702,125.249642,266.531238,38.075891,33.065905,2789.560024,770.535797,1636.261322,233.465332,205.409413,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
0.041390,0.999366,0.310949,0.000477,0.760523,0.001997,-7594.492729,2.975563,2195596.636866,1874871.138105,3722520.918723,334751.131246,1282371.237094,1955.898408,540.076456,1148.288717,164.327530,144.287587,453.904702,125.249642,266.531238,38.075891,33.065905,2789.560024,770.535797,1636.261322,233.465332,205.409413,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
0.041390,0.999366,0.310949,0.000477,0.760523,0.001997,-7594.492729,2.975563,2195596.636866,1874871.138105,3722520.918723,334751.131246,1282371.237094,1955.898408,540.076456,1148.288717,164.327530,144.287587,453.904702,125.249642,266.531238,38.075891,33.065905,2789.560024,770.535797,1636.261322,233.465332,205.409413,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
0.041390,0.999366,0.310949,0.000477,0.760523,0.001997,-7594.492729,2.975563,2195596.636866,1874871.138105,3722520.918723,334751.131246,1282371.237094,1955.898408,540.076456,1148.288717,164.327530,144.287587,453.904702,125.249642,266.531238,38.075891,33.065905,2789.560024,770.535797,1636.261322,233.465332,205.409413,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
0.041390,0.999366,0.310949,0.000477,0.760523,0.001997,-7594.492729,2.975563,2195596.636866,1874871.138105,3722520.918723,334751.131246,1282371.237094,1955.898408,540.076456,1148.288717,164.327530,144.287587,453.904702,125.249642,266.531238,38.075891,33.065905,2789.560024,770.535797,1636.261322,233.465332,205.409413,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
0.041376,0.989596,0.311844,0.000230,0.757361,0.001732,-7593.523831,2.976251,2195598.012809,1874871.518087,3722521.726152,334751.246593,1282371.338388,1955.380805,539.933532,1147.984837,164.284043,144.249404,453.784582,125.216496,266.460704,38.065815,33.057155,2788.821804,770.331885,1635.828307,233.403549,205.355054,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
0.041384,0.992742,0.311332,0.000492,0.759714,0.001683,-7594.071132,2.975865,2195598.265019,1874871.587738,3722521.874154,334751.267736,1282371.356955,1955.285928,539.907334,1147.929136,164.276072,144.242405,453.762564,125.210421,266.447775,38.063968,33.055551,2788.686488,770.294508,1635.748935,233.392224,205.345090,15.000000,8.000000,18.000000,3.000000,5.000000,0.000000,6.000000,12.000000,2.000000,4.000000,0.000000,7.000000,15.000000,2.000000,5.000000,8097.000000,2266.000000,4820.000000,695.000000,601.000000,15.000000,
