q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
0.043234,0.558879,0.393677,0.019285,0.537206,0.029151,0.333200,5.509583,4.715651,6.518245,-1.818114,2.585426,9.000000,
