q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,i_chain,
0.025351,0.996946,0.390448,0.278683,0.688039,0.081787,-12.926102,1.913451,972147.637067,809110.207547,1606559.043272,144541.029549,526430.010993,365.644004,98.442616,208.784890,30.290036,24.881101,84.379386,22.717527,48.680415,6.490722,5.408935,520.339544,140.632309,297.491423,42.189693,35.698971,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,3.000000,
0.025351,0.996946,0.390448,0.278683,0.688039,0.081787,-12.926102,1.913451,972147.637067,809110.207547,1606559.043272,144541.029549,526430.010993,365.644004,98.442616,208.784890,30.290036,24.881101,84.379386,22.717527,48.680415,6.490722,5.408935,520.339544,140.632309,297.491423,42.189693,35.698971,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,3.000000,
0.025351,0.996946,0.390448,0.278683,0.688039,0.081787,-12.926102,1.913451,972147.637067,809110.207547,1606559.043272,144541.029549,526430.010993,365.644004,98.442616,208.784890,30.290036,24.881101,84.379386,22.717527,48.680415,6.490722,5.408935,520.339544,140.632309,297.491423,42.189693,35.698971,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,3.000000,
0.025351,0.996946,0.390448,0.278683,0.688039,0.081787,-12.926102,1.913451,972147.637067,809110.207547,1606559.043272,144541.029549,526430.010993,365.644004,98.442616,208.784890,30.290036,24.881101,84.379386,22.717527,48.680415,6.490722,5.408935,520.339544,140.632309,297.491423,42.189693,35.698971,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,3.000000,
0.025460,0.979307,0.388533,0.282652,0.676793,0.070902,-12.276054,1.919541,972157.401302,809112.841823,1606564.627501,144541.824186,526430.675005,361.964727,97.452042,206.684001,29.985244,24.630736,83.530322,22.488933,48.190570,6.425409,5.354508,515.103649,139.217203,294.497928,41.765161,35.339751,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,3.000000,
0.025460,0.979307,0.388533,0.282652,0.676793,0.070902,-12.276054,1.919541,972157.401302,809112.841823,1606564.627501,144541.824186,526430.675005,361.964727,97.452042,206.684001,29.985244,24.630736,83.530322,22.488933,48.190570,6.425409,5.354508,515.103649,139.217203,294.497928,41.765161,35.339751,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,3.000000,
0.025698,0.964253,0.385838,0.254803,0.709302,0.039836,-11.285393,1.934289,972185.267542,809120.359805,1606580.564380,144544.092007,526432.570034,351.464404,94.625032,200.688255,29.115394,23.916217,81.107170,21.836546,46.792598,6.239013,5.199178,500.160883,135.178617,285.954767,40.553585,34.314572,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,3.000000,
0.025698,0.964253,0.385838,0.254803,0.709302,0.039836,-11.285393,1.934289,972185.267542,809120.359805,1606580.564380,144544.092007,526432.570034,351.464404,94.625032,200.688255,29.115394,23.916217,81.107170,21.836546,46.792598,6.239013,5.199178,500.160883,135.178617,285.954767,40.553585,34.314572,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,3.000000,
0.025698,0.964253,0.385838,0.254803,0.709302,0.039836,-11.285393,1.934289,972185.267542,809120.359805,1606580.564380,144544.092007,526432.570034,351.464404,94.625032,200.688255,29.115394,23.916217,81.107170,21.836546,46.792598,6.239013,5.199178,500.160883,135.178617,285.954767,40.553585,34.314572,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,3.000000,
0.025698,0.964253,0.385838,0.254803,0.709302,0.039836,-11.285393,1.934289,972185.267542,809120.359805,1606580.564380,144544.092007,526432.570034,351.464404,94.625032,200.688255,29.115394,23.916217,81.107170,21.836546,46.792598,6.239013,5.199178,500.160883,135.178617,285.954767,40.553585,34.314572,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,3.000000,
