q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.025797,0.501510,0.391107,0.172957,0.769656,0.023443,-11.661249,1.522335,18.000000,
0.025797,0.501510,0.391107,0.172957,0.769656,0.023443,-11.661249,1.522335,18.000000,
0.025797,0.501510,0.391107,0.172957,0.769656,0.023443,-11.661249,1.522335,18.000000,
0.025797,0.501510,0.391107,0.172957,0.769656,0.023443,-11.661249,1.522335,18.000000,
0.025797,0.501510,0.391107,0.172957,0.769656,0.023443,-11.661249,1.522335,18.000000,
0.025797,0.501510,0.391107,0.172957,0.769656,0.023443,-11.661249,1.522335,18.000000,
0.025783,0.491198,0.386825,0.204515,0.726095,0.034419,-11.739837,1.522335,18.000000,
0.025783,0.491198,0.386825,0.204515,0.726095,0.034419,-11.739837,1.522335,18.000000,
0.025783,0.491198,0.386825,0.204515,0.726095,0.034419,-11.739837,1.522335,18.000000,
0.025834,0.516126,0.389222,0.215741,0.685956,0.022067,-11.928048,1.522335,18.000000,
0.025827,0.529392,0.391561,0.231283,0.655666,0.015589,-11.813505,1.522335,18.000000,
0.026268,0.541179,0.359025,0.261486,0.681928,0.010356,-11.933920,1.522335,18.000000,
0.026184,0.525310,0.359015,0.277376,0.656371,0.020711,-11.199401,1.522335,18.000000,
0.026246,0.474269,0.361992,0.223616,0.735168,0.008203,-11.202228,1.522335,18.000000,
0.026246,0.474269,0.361992,0.223616,0.735168,0.008203,-11.202228,1.522335,18.000000,
0.026246,0.474269,0.361992,0.223616,0.735168,0.008203,-11.202228,1.522335,18.000000,
0.026246,0.474269,0.361992,0.223616,0.735168,0.008203,-11.202228,1.522335,18.000000,
0.026246,0.474269,0.361992,0.223616,0.735168,0.008203,-11.202228,1.522335,18.000000,
0.026193,0.522351,0.357980,0.245698,0.711150,0.022486,-11.420392,1.522335,18.000000,
0.026270,0.531671,0.358879,0.220567,0.741173,0.010910,-11.109876,1.522335,18.000000,
0.026270,0.531671,0.358879,0.220567,0.741173,0.010910,-11.109876,1.522335,18.000000,
0.026270,0.531671,0.358879,0.220567,0.741173,0.010910,-11.109876,1.522335,18.000000,
0.026188,0.552325,0.361044,0.232513,0.712482,0.021599,-11.597739,1.522335,18.000000,
0.026188,0.552325,0.361044,0.232513,0.712482,0.021599,-11.597739,1.522335,18.000000,
