1.00219272,1.00487588,1.00319368,1.00798168,1.00620378,1.0021983,1.01275643
1.00885427,1.00943748,1.00462282,1.00655892,1.00889706,1.00836122,1.01556247
1.00974091,1.01089139,1.01074361,1.02386329,1.02130972,1.00927793,1.0354137
