q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,hosp_subcrit_length,hosp_crit_length,LogLikelihood,R0,i_chain,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037857,0.644301,0.509547,0.117829,0.102035,0.000956,0.225744,3.180319,0.619846,8.140412,0.730065,12.325071,6.030243,2.254657,9.000000,
0.037846,0.645218,0.510875,0.116144,0.108429,0.000967,0.235799,3.226470,0.630562,8.102709,0.706489,12.317059,4.655172,2.254657,9.000000,
0.037846,0.645218,0.510875,0.116144,0.108429,0.000967,0.235799,3.226470,0.630562,8.102709,0.706489,12.317059,4.655172,2.254657,9.000000,
0.037846,0.645218,0.510875,0.116144,0.108429,0.000967,0.235799,3.226470,0.630562,8.102709,0.706489,12.317059,4.655172,2.254657,9.000000,
0.037846,0.645218,0.510875,0.116144,0.108429,0.000967,0.235799,3.226470,0.630562,8.102709,0.706489,12.317059,4.655172,2.254657,9.000000,
0.037846,0.645218,0.510875,0.116144,0.108429,0.000967,0.235799,3.226470,0.630562,8.102709,0.706489,12.317059,4.655172,2.254657,9.000000,
0.037846,0.645218,0.510875,0.116144,0.108429,0.000967,0.235799,3.226470,0.630562,8.102709,0.706489,12.317059,4.655172,2.254657,9.000000,
0.037846,0.645218,0.510875,0.116144,0.108429,0.000967,0.235799,3.226470,0.630562,8.102709,0.706489,12.317059,4.655172,2.254657,9.000000,
0.038269,0.664151,0.511881,0.116973,0.114390,0.000898,0.225166,3.225764,0.560280,8.003583,0.578637,12.612199,6.171614,2.254657,9.000000,
0.038269,0.664151,0.511881,0.116973,0.114390,0.000898,0.225166,3.225764,0.560280,8.003583,0.578637,12.612199,6.171614,2.254657,9.000000,
0.038269,0.664151,0.511881,0.116973,0.114390,0.000898,0.225166,3.225764,0.560280,8.003583,0.578637,12.612199,6.171614,2.254657,9.000000,
0.038269,0.664151,0.511881,0.116973,0.114390,0.000898,0.225166,3.225764,0.560280,8.003583,0.578637,12.612199,6.171614,2.254657,9.000000,
0.037940,0.661715,0.511127,0.121377,0.103385,0.000853,0.224521,3.141829,0.549115,8.095850,0.726550,12.579045,5.136449,2.254657,9.000000,
0.037940,0.661715,0.511127,0.121377,0.103385,0.000853,0.224521,3.141829,0.549115,8.095850,0.726550,12.579045,5.136449,2.254657,9.000000,
0.037544,0.665212,0.511483,0.126422,0.083780,0.000783,0.220214,3.081643,0.519597,8.162505,0.923747,12.635019,6.048778,2.254657,9.000000,
0.037544,0.665212,0.511483,0.126422,0.083780,0.000783,0.220214,3.081643,0.519597,8.162505,0.923747,12.635019,6.048778,2.254657,9.000000,
0.038209,0.675561,0.508210,0.117428,0.114858,0.000866,0.211380,3.147985,0.529027,8.087862,0.780950,12.713932,6.581232,2.254657,9.000000,
0.038209,0.675561,0.508210,0.117428,0.114858,0.000866,0.211380,3.147985,0.529027,8.087862,0.780950,12.713932,6.581232,2.254657,9.000000,
0.038209,0.675561,0.508210,0.117428,0.114858,0.000866,0.211380,3.147985,0.529027,8.087862,0.780950,12.713932,6.581232,2.254657,9.000000,
0.038209,0.675561,0.508210,0.117428,0.114858,0.000866,0.211380,3.147985,0.529027,8.087862,0.780950,12.713932,6.581232,2.254657,9.000000,
0.038209,0.675561,0.508210,0.117428,0.114858,0.000866,0.211380,3.147985,0.529027,8.087862,0.780950,12.713932,6.581232,2.254657,9.000000,
0.038209,0.675561,0.508210,0.117428,0.114858,0.000866,0.211380,3.147985,0.529027,8.087862,0.780950,12.713932,6.581232,2.254657,9.000000,
0.038209,0.675561,0.508210,0.117428,0.114858,0.000866,0.211380,3.147985,0.529027,8.087862,0.780950,12.713932,6.581232,2.254657,9.000000,
