q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,LogLikelihood,R0,i_chain,
0.041675,0.719983,0.372298,0.126357,0.202425,0.029165,0.300078,5.382850,-1.654258,2.489266,6.000000,
0.041675,0.719983,0.372298,0.126357,0.202425,0.029165,0.300078,5.382850,-1.654258,2.489266,6.000000,
0.041675,0.719983,0.372298,0.126357,0.202425,0.029165,0.300078,5.382850,-1.654258,2.489266,6.000000,
0.041675,0.719983,0.372298,0.126357,0.202425,0.029165,0.300078,5.382850,-1.654258,2.489266,6.000000,
0.042096,0.736934,0.367630,0.129649,0.209208,0.015176,0.295941,5.353781,-1.205598,2.489266,6.000000,
0.042096,0.736934,0.367630,0.129649,0.209208,0.015176,0.295941,5.353781,-1.205598,2.489266,6.000000,
0.042222,0.724057,0.369211,0.126747,0.211171,0.033206,0.291568,5.386248,-1.889417,2.489266,6.000000,
0.042222,0.724057,0.369211,0.126747,0.211171,0.033206,0.291568,5.386248,-1.889417,2.489266,6.000000,
0.042222,0.724057,0.369211,0.126747,0.211171,0.033206,0.291568,5.386248,-1.889417,2.489266,6.000000,
0.042222,0.724057,0.369211,0.126747,0.211171,0.033206,0.291568,5.386248,-1.889417,2.489266,6.000000,
0.042222,0.724057,0.369211,0.126747,0.211171,0.033206,0.291568,5.386248,-1.889417,2.489266,6.000000,
0.042222,0.724057,0.369211,0.126747,0.211171,0.033206,0.291568,5.386248,-1.889417,2.489266,6.000000,
0.042222,0.724057,0.369211,0.126747,0.211171,0.033206,0.291568,5.386248,-1.889417,2.489266,6.000000,
0.042222,0.724057,0.369211,0.126747,0.211171,0.033206,0.291568,5.386248,-1.889417,2.489266,6.000000,
0.042222,0.724057,0.369211,0.126747,0.211171,0.033206,0.291568,5.386248,-1.889417,2.489266,6.000000,
0.042222,0.724057,0.369211,0.126747,0.211171,0.033206,0.291568,5.386248,-1.889417,2.489266,6.000000,
0.042222,0.724057,0.369211,0.126747,0.211171,0.033206,0.291568,5.386248,-1.889417,2.489266,6.000000,
0.042222,0.724057,0.369211,0.126747,0.211171,0.033206,0.291568,5.386248,-1.889417,2.489266,6.000000,
0.042622,0.728718,0.365415,0.138539,0.201543,0.042001,0.279464,5.332792,-0.530251,2.489266,6.000000,
0.042622,0.728718,0.365415,0.138539,0.201543,0.042001,0.279464,5.332792,-0.530251,2.489266,6.000000,
0.042622,0.728718,0.365415,0.138539,0.201543,0.042001,0.279464,5.332792,-0.530251,2.489266,6.000000,
0.042701,0.764877,0.361435,0.152319,0.171607,0.019609,0.286604,5.318374,-1.271689,2.489266,6.000000,
0.042701,0.764877,0.361435,0.152319,0.171607,0.019609,0.286604,5.318374,-1.271689,2.489266,6.000000,
0.042810,0.798876,0.361039,0.149463,0.163148,0.009910,0.291516,5.356304,-2.853105,2.489266,6.000000,
0.042810,0.798876,0.361039,0.149463,0.163148,0.009910,0.291516,5.356304,-2.853105,2.489266,6.000000,
0.042810,0.798876,0.361039,0.149463,0.163148,0.009910,0.291516,5.356304,-2.853105,2.489266,6.000000,
0.042810,0.798876,0.361039,0.149463,0.163148,0.009910,0.291516,5.356304,-2.853105,2.489266,6.000000,
0.042810,0.798876,0.361039,0.149463,0.163148,0.009910,0.291516,5.356304,-2.853105,2.489266,6.000000,
0.042815,0.821273,0.360506,0.149404,0.154791,0.009353,0.295982,5.447161,-1.695623,2.489266,6.000000,
0.042815,0.821273,0.360506,0.149404,0.154791,0.009353,0.295982,5.447161,-1.695623,2.489266,6.000000,
0.042815,0.821273,0.360506,0.149404,0.154791,0.009353,0.295982,5.447161,-1.695623,2.489266,6.000000,
0.042815,0.821273,0.360506,0.149404,0.154791,0.009353,0.295982,5.447161,-1.695623,2.489266,6.000000,
0.042815,0.821273,0.360506,0.149404,0.154791,0.009353,0.295982,5.447161,-1.695623,2.489266,6.000000,
0.042815,0.821273,0.360506,0.149404,0.154791,0.009353,0.295982,5.447161,-1.695623,2.489266,6.000000,
0.042815,0.821273,0.360506,0.149404,0.154791,0.009353,0.295982,5.447161,-1.695623,2.489266,6.000000,
0.042815,0.821273,0.360506,0.149404,0.154791,0.009353,0.295982,5.447161,-1.695623,2.489266,6.000000,
0.042918,0.869962,0.360178,0.145377,0.173011,0.028849,0.296836,5.515602,-2.333856,2.489266,6.000000,
0.042918,0.869962,0.360178,0.145377,0.173011,0.028849,0.296836,5.515602,-2.333856,2.489266,6.000000,
0.042918,0.869962,0.360178,0.145377,0.173011,0.028849,0.296836,5.515602,-2.333856,2.489266,6.000000,
0.042918,0.869962,0.360178,0.145377,0.173011,0.028849,0.296836,5.515602,-2.333856,2.489266,6.000000,
0.042918,0.869962,0.360178,0.145377,0.173011,0.028849,0.296836,5.515602,-2.333856,2.489266,6.000000,
0.042918,0.869962,0.360178,0.145377,0.173011,0.028849,0.296836,5.515602,-2.333856,2.489266,6.000000,
0.042918,0.869962,0.360178,0.145377,0.173011,0.028849,0.296836,5.515602,-2.333856,2.489266,6.000000,
0.042756,0.954139,0.357461,0.162267,0.182283,0.045230,0.291611,5.427197,-2.902874,2.489266,6.000000,
0.042756,0.954139,0.357461,0.162267,0.182283,0.045230,0.291611,5.427197,-2.902874,2.489266,6.000000,
0.042756,0.954139,0.357461,0.162267,0.182283,0.045230,0.291611,5.427197,-2.902874,2.489266,6.000000,
0.042756,0.954139,0.357461,0.162267,0.182283,0.045230,0.291611,5.427197,-2.902874,2.489266,6.000000,
0.042756,0.954139,0.357461,0.162267,0.182283,0.045230,0.291611,5.427197,-2.902874,2.489266,6.000000,
0.042756,0.954139,0.357461,0.162267,0.182283,0.045230,0.291611,5.427197,-2.902874,2.489266,6.000000,
0.042756,0.954139,0.357461,0.162267,0.182283,0.045230,0.291611,5.427197,-2.902874,2.489266,6.000000,
0.042756,0.954139,0.357461,0.162267,0.182283,0.045230,0.291611,5.427197,-2.902874,2.489266,6.000000,
0.042720,0.996403,0.358168,0.167124,0.176362,0.047174,0.295754,5.462802,-3.587747,2.489266,6.000000,
0.042720,0.996403,0.358168,0.167124,0.176362,0.047174,0.295754,5.462802,-3.587747,2.489266,6.000000,
0.042720,0.996403,0.358168,0.167124,0.176362,0.047174,0.295754,5.462802,-3.587747,2.489266,6.000000,
0.042720,0.996403,0.358168,0.167124,0.176362,0.047174,0.295754,5.462802,-3.587747,2.489266,6.000000,
0.042720,0.996403,0.358168,0.167124,0.176362,0.047174,0.295754,5.462802,-3.587747,2.489266,6.000000,
0.042720,0.996403,0.358168,0.167124,0.176362,0.047174,0.295754,5.462802,-3.587747,2.489266,6.000000,
0.042720,0.996403,0.358168,0.167124,0.176362,0.047174,0.295754,5.462802,-3.587747,2.489266,6.000000,
0.042720,0.996403,0.358168,0.167124,0.176362,0.047174,0.295754,5.462802,-3.587747,2.489266,6.000000,
0.042720,0.996403,0.358168,0.167124,0.176362,0.047174,0.295754,5.462802,-3.587747,2.489266,6.000000,
