q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.041185,0.948680,0.315850,0.002860,0.742922,0.015284,-7609.966906,2.459082,10.000000,
0.041185,0.948680,0.315850,0.002860,0.742922,0.015284,-7609.966906,2.459082,10.000000,
0.041185,0.948680,0.315850,0.002860,0.742922,0.015284,-7609.966906,2.459082,10.000000,
0.041185,0.948680,0.315850,0.002860,0.742922,0.015284,-7609.966906,2.459082,10.000000,
0.041185,0.948680,0.315850,0.002860,0.742922,0.015284,-7609.966906,2.459082,10.000000,
0.041185,0.948680,0.315850,0.002860,0.742922,0.015284,-7609.966906,2.459082,10.000000,
0.041185,0.948680,0.315850,0.002860,0.742922,0.015284,-7609.966906,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041206,0.984356,0.313983,0.005056,0.748034,0.015864,-7609.793709,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
0.041201,0.994004,0.314222,0.002821,0.753059,0.016014,-7608.217192,2.459082,10.000000,
