q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,hosp_subcrit_length,hosp_crit_length,LogLikelihood,R0,i_chain,
0.037717,0.489453,0.450756,0.040643,0.064798,0.016256,0.494879,6.113738,3.971608,7.358614,6.312884,12.425127,8.394036,2.224222,5.000000,
0.037717,0.489453,0.450756,0.040643,0.064798,0.016256,0.494879,6.113738,3.971608,7.358614,6.312884,12.425127,8.394036,2.224222,5.000000,
0.038202,0.502949,0.446710,0.042068,0.031892,0.016010,0.505092,6.352143,4.158789,7.253656,6.188961,12.216466,6.988027,2.224222,5.000000,
0.038202,0.502949,0.446710,0.042068,0.031892,0.016010,0.505092,6.352143,4.158789,7.253656,6.188961,12.216466,6.988027,2.224222,5.000000,
0.038453,0.509373,0.448127,0.040577,0.033441,0.015337,0.502342,6.427485,4.169426,7.092313,5.855787,12.311434,7.908789,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
0.038760,0.516583,0.445297,0.044210,0.031067,0.012061,0.512906,6.563534,4.160330,6.975355,5.751892,12.147974,7.378399,2.224222,5.000000,
