q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,LogLikelihood,R0,i_chain,
0.046551,0.822852,0.385235,0.060640,0.095758,0.010045,0.253192,6.118174,-0.231725,2.791787,1.000000,
0.045711,0.860130,0.382244,0.066875,0.128703,0.008117,0.265680,6.029688,-0.686947,2.791787,1.000000,
0.047042,0.908070,0.379178,0.076116,0.092993,0.014592,0.249219,6.132919,0.540571,2.791787,1.000000,
0.047042,0.908070,0.379178,0.076116,0.092993,0.014592,0.249219,6.132919,0.540571,2.791787,1.000000,
0.047113,0.755295,0.384293,0.098890,0.082162,0.050025,0.221619,5.837011,-0.325131,2.791787,1.000000,
0.047113,0.755295,0.384293,0.098890,0.082162,0.050025,0.221619,5.837011,-0.325131,2.791787,1.000000,
0.047113,0.755295,0.384293,0.098890,0.082162,0.050025,0.221619,5.837011,-0.325131,2.791787,1.000000,
0.047113,0.755295,0.384293,0.098890,0.082162,0.050025,0.221619,5.837011,-0.325131,2.791787,1.000000,
0.047113,0.755295,0.384293,0.098890,0.082162,0.050025,0.221619,5.837011,-0.325131,2.791787,1.000000,
0.047113,0.755295,0.384293,0.098890,0.082162,0.050025,0.221619,5.837011,-0.325131,2.791787,1.000000,
0.045688,0.790039,0.385523,0.097967,0.141408,0.076677,0.232372,5.710564,-1.500279,2.791787,1.000000,
0.045688,0.790039,0.385523,0.097967,0.141408,0.076677,0.232372,5.710564,-1.500279,2.791787,1.000000,
0.045430,0.747281,0.382147,0.109192,0.152195,0.071837,0.236540,5.663423,-1.987830,2.791787,1.000000,
0.045430,0.747281,0.382147,0.109192,0.152195,0.071837,0.236540,5.663423,-1.987830,2.791787,1.000000,
0.045529,0.692752,0.383989,0.118816,0.081141,0.062231,0.242006,5.813844,-2.188329,2.791787,1.000000,
0.046684,0.781738,0.384255,0.121005,0.037112,0.108084,0.229038,6.094531,-1.336433,2.791787,1.000000,
0.046684,0.781738,0.384255,0.121005,0.037112,0.108084,0.229038,6.094531,-1.336433,2.791787,1.000000,
0.046096,0.742231,0.378448,0.114802,0.071870,0.097310,0.246294,6.069932,-1.871124,2.791787,1.000000,
0.046096,0.742231,0.378448,0.114802,0.071870,0.097310,0.246294,6.069932,-1.871124,2.791787,1.000000,
0.045411,0.721916,0.379184,0.125192,0.063429,0.094563,0.254146,6.013603,-2.343121,2.791787,1.000000,
0.044512,0.733191,0.379611,0.117559,0.099015,0.069101,0.267678,5.893549,-2.132864,2.791787,1.000000,
0.044549,0.755861,0.380663,0.119880,0.088041,0.070994,0.267808,5.915125,-2.374697,2.791787,1.000000,
0.044549,0.755861,0.380663,0.119880,0.088041,0.070994,0.267808,5.915125,-2.374697,2.791787,1.000000,
0.044549,0.755861,0.380663,0.119880,0.088041,0.070994,0.267808,5.915125,-2.374697,2.791787,1.000000,
0.047890,0.873627,0.389681,0.073653,0.043796,0.055098,0.237322,6.397827,-2.227888,2.791787,1.000000,
0.047890,0.873627,0.389681,0.073653,0.043796,0.055098,0.237322,6.397827,-2.227888,2.791787,1.000000,
0.047872,0.808251,0.389248,0.079798,0.056862,0.075013,0.225706,6.270776,-6.301427,2.791787,1.000000,
0.048829,0.817948,0.387331,0.049874,0.087586,0.064343,0.223244,6.423596,-1.086451,2.791787,1.000000,
0.048829,0.817948,0.387331,0.049874,0.087586,0.064343,0.223244,6.423596,-1.086451,2.791787,1.000000,
0.048829,0.817948,0.387331,0.049874,0.087586,0.064343,0.223244,6.423596,-1.086451,2.791787,1.000000,
0.049169,0.772288,0.386164,0.057744,0.030200,0.048428,0.227560,6.522368,-1.174848,2.791787,1.000000,
0.049169,0.772288,0.386164,0.057744,0.030200,0.048428,0.227560,6.522368,-1.174848,2.791787,1.000000,
0.049226,0.777817,0.389277,0.038198,0.060917,0.034541,0.226609,6.502710,-0.666361,2.791787,1.000000,
0.049226,0.777817,0.389277,0.038198,0.060917,0.034541,0.226609,6.502710,-0.666361,2.791787,1.000000,
0.049937,0.774221,0.388646,0.026308,0.075700,0.023819,0.215371,6.484846,-0.135951,2.791787,1.000000,
0.049937,0.774221,0.388646,0.026308,0.075700,0.023819,0.215371,6.484846,-0.135951,2.791787,1.000000,
0.050360,0.775410,0.387451,0.026638,0.078322,0.028899,0.208348,6.501107,0.979242,2.791787,1.000000,
0.050360,0.775410,0.387451,0.026638,0.078322,0.028899,0.208348,6.501107,0.979242,2.791787,1.000000,
0.050360,0.775410,0.387451,0.026638,0.078322,0.028899,0.208348,6.501107,0.979242,2.791787,1.000000,
0.050360,0.775410,0.387451,0.026638,0.078322,0.028899,0.208348,6.501107,0.979242,2.791787,1.000000,
0.050360,0.775410,0.387451,0.026638,0.078322,0.028899,0.208348,6.501107,0.979242,2.791787,1.000000,
0.050360,0.775410,0.387451,0.026638,0.078322,0.028899,0.208348,6.501107,0.979242,2.791787,1.000000,
0.050360,0.775410,0.387451,0.026638,0.078322,0.028899,0.208348,6.501107,0.979242,2.791787,1.000000,
0.050360,0.775410,0.387451,0.026638,0.078322,0.028899,0.208348,6.501107,0.979242,2.791787,1.000000,
0.049190,0.767575,0.388299,0.033772,0.087099,0.006329,0.221234,6.317331,-0.586053,2.791787,1.000000,
0.048550,0.720990,0.389922,0.036693,0.092972,0.011328,0.225969,6.242212,-0.171061,2.791787,1.000000,
0.047793,0.747009,0.388793,0.042137,0.058388,0.017196,0.247553,6.389461,-0.561101,2.791787,1.000000,
0.047793,0.747009,0.388793,0.042137,0.058388,0.017196,0.247553,6.389461,-0.561101,2.791787,1.000000,
0.047793,0.747009,0.388793,0.042137,0.058388,0.017196,0.247553,6.389461,-0.561101,2.791787,1.000000,
0.047793,0.747009,0.388793,0.042137,0.058388,0.017196,0.247553,6.389461,-0.561101,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048025,0.728920,0.388934,0.046132,0.033152,0.002478,0.245518,6.382655,-0.277076,2.791787,1.000000,
0.048159,0.846553,0.370597,0.057242,0.029888,0.041317,0.261001,6.610827,0.130376,2.791787,1.000000,
0.047861,0.848909,0.373568,0.066860,0.035693,0.053431,0.255238,6.498048,-0.152684,2.791787,1.000000,
0.048142,0.823889,0.376881,0.058224,0.025049,0.043782,0.251114,6.527464,0.465913,2.791787,1.000000,
0.048142,0.823889,0.376881,0.058224,0.025049,0.043782,0.251114,6.527464,0.465913,2.791787,1.000000,
0.048142,0.823889,0.376881,0.058224,0.025049,0.043782,0.251114,6.527464,0.465913,2.791787,1.000000,
0.048142,0.823889,0.376881,0.058224,0.025049,0.043782,0.251114,6.527464,0.465913,2.791787,1.000000,
0.048142,0.823889,0.376881,0.058224,0.025049,0.043782,0.251114,6.527464,0.465913,2.791787,1.000000,
0.048142,0.823889,0.376881,0.058224,0.025049,0.043782,0.251114,6.527464,0.465913,2.791787,1.000000,
0.048142,0.823889,0.376881,0.058224,0.025049,0.043782,0.251114,6.527464,0.465913,2.791787,1.000000,
0.048142,0.823889,0.376881,0.058224,0.025049,0.043782,0.251114,6.527464,0.465913,2.791787,1.000000,
0.048142,0.823889,0.376881,0.058224,0.025049,0.043782,0.251114,6.527464,0.465913,2.791787,1.000000,
0.048142,0.823889,0.376881,0.058224,0.025049,0.043782,0.251114,6.527464,0.465913,2.791787,1.000000,
0.047081,0.806111,0.379238,0.054525,0.070527,0.042263,0.260167,6.377642,-0.330972,2.791787,1.000000,
0.047081,0.806111,0.379238,0.054525,0.070527,0.042263,0.260167,6.377642,-0.330972,2.791787,1.000000,
0.047081,0.806111,0.379238,0.054525,0.070527,0.042263,0.260167,6.377642,-0.330972,2.791787,1.000000,
0.047887,0.807418,0.377230,0.054343,0.053848,0.041080,0.252984,6.467887,-1.246432,2.791787,1.000000,
0.047887,0.807418,0.377230,0.054343,0.053848,0.041080,0.252984,6.467887,-1.246432,2.791787,1.000000,
0.048263,0.822786,0.376973,0.029995,0.068750,0.052544,0.256714,6.651720,-2.032748,2.791787,1.000000,
0.048352,0.747885,0.377740,0.008669,0.113332,0.077365,0.250880,6.682089,-3.372693,2.791787,1.000000,
0.048352,0.747885,0.377740,0.008669,0.113332,0.077365,0.250880,6.682089,-3.372693,2.791787,1.000000,
0.048352,0.747885,0.377740,0.008669,0.113332,0.077365,0.250880,6.682089,-3.372693,2.791787,1.000000,
0.048754,0.745486,0.378323,0.014350,0.091629,0.082755,0.245499,6.753887,-0.459973,2.791787,1.000000,
0.048754,0.745486,0.378323,0.014350,0.091629,0.082755,0.245499,6.753887,-0.459973,2.791787,1.000000,
0.048754,0.745486,0.378323,0.014350,0.091629,0.082755,0.245499,6.753887,-0.459973,2.791787,1.000000,
0.048754,0.745486,0.378323,0.014350,0.091629,0.082755,0.245499,6.753887,-0.459973,2.791787,1.000000,
0.048754,0.745486,0.378323,0.014350,0.091629,0.082755,0.245499,6.753887,-0.459973,2.791787,1.000000,
0.048754,0.745486,0.378323,0.014350,0.091629,0.082755,0.245499,6.753887,-0.459973,2.791787,1.000000,
0.048815,0.768887,0.377565,0.023491,0.053651,0.054005,0.251456,6.755056,0.589489,2.791787,1.000000,
0.045677,0.907360,0.378417,0.025621,0.200480,0.045535,0.274724,6.303743,0.454995,2.791787,1.000000,
0.045677,0.907360,0.378417,0.025621,0.200480,0.045535,0.274724,6.303743,0.454995,2.791787,1.000000,
0.046273,0.939057,0.377395,0.027923,0.153798,0.049555,0.277620,6.524931,0.354301,2.791787,1.000000,
0.046273,0.939057,0.377395,0.027923,0.153798,0.049555,0.277620,6.524931,0.354301,2.791787,1.000000,
0.046273,0.939057,0.377395,0.027923,0.153798,0.049555,0.277620,6.524931,0.354301,2.791787,1.000000,
0.046273,0.939057,0.377395,0.027923,0.153798,0.049555,0.277620,6.524931,0.354301,2.791787,1.000000,
0.046273,0.939057,0.377395,0.027923,0.153798,0.049555,0.277620,6.524931,0.354301,2.791787,1.000000,
0.046618,0.914743,0.379135,0.027370,0.156814,0.036867,0.268187,6.464773,-1.099482,2.791787,1.000000,
0.046618,0.914743,0.379135,0.027370,0.156814,0.036867,0.268187,6.464773,-1.099482,2.791787,1.000000,
0.045512,0.908875,0.382421,0.033430,0.126832,0.020963,0.288600,6.458235,0.468147,2.791787,1.000000,
0.045512,0.908875,0.382421,0.033430,0.126832,0.020963,0.288600,6.458235,0.468147,2.791787,1.000000,
0.045512,0.908875,0.382421,0.033430,0.126832,0.020963,0.288600,6.458235,0.468147,2.791787,1.000000,
0.045512,0.908875,0.382421,0.033430,0.126832,0.020963,0.288600,6.458235,0.468147,2.791787,1.000000,
0.046275,0.967027,0.381953,0.021261,0.084857,0.024287,0.294135,6.776414,-0.255867,2.791787,1.000000,
0.046275,0.967027,0.381953,0.021261,0.084857,0.024287,0.294135,6.776414,-0.255867,2.791787,1.000000,
0.044935,0.935238,0.379833,0.028301,0.131824,0.016406,0.309277,6.571214,-1.763655,2.791787,1.000000,
0.044893,0.935633,0.376797,0.033031,0.155327,0.006565,0.307050,6.460526,0.451815,2.791787,1.000000,
0.044893,0.935633,0.376797,0.033031,0.155327,0.006565,0.307050,6.460526,0.451815,2.791787,1.000000,
0.045011,0.892802,0.380364,0.025227,0.124252,0.021331,0.308735,6.614876,-0.157710,2.791787,1.000000,
0.044772,0.910966,0.379676,0.031902,0.156945,0.033034,0.303152,6.442397,-1.966630,2.791787,1.000000,
0.044772,0.910966,0.379676,0.031902,0.156945,0.033034,0.303152,6.442397,-1.966630,2.791787,1.000000,
0.044772,0.910966,0.379676,0.031902,0.156945,0.033034,0.303152,6.442397,-1.966630,2.791787,1.000000,
0.044772,0.910966,0.379676,0.031902,0.156945,0.033034,0.303152,6.442397,-1.966630,2.791787,1.000000,
0.044772,0.910966,0.379676,0.031902,0.156945,0.033034,0.303152,6.442397,-1.966630,2.791787,1.000000,
0.044772,0.910966,0.379676,0.031902,0.156945,0.033034,0.303152,6.442397,-1.966630,2.791787,1.000000,
0.044772,0.910966,0.379676,0.031902,0.156945,0.033034,0.303152,6.442397,-1.966630,2.791787,1.000000,
0.045370,0.862113,0.381866,0.024515,0.187408,0.014629,0.283864,6.264764,-0.369210,2.791787,1.000000,
0.045370,0.862113,0.381866,0.024515,0.187408,0.014629,0.283864,6.264764,-0.369210,2.791787,1.000000,
0.045370,0.862113,0.381866,0.024515,0.187408,0.014629,0.283864,6.264764,-0.369210,2.791787,1.000000,
0.045370,0.862113,0.381866,0.024515,0.187408,0.014629,0.283864,6.264764,-0.369210,2.791787,1.000000,
0.046672,0.843524,0.383761,0.008835,0.209371,0.071180,0.252161,6.319346,0.101469,2.791787,1.000000,
0.046672,0.843524,0.383761,0.008835,0.209371,0.071180,0.252161,6.319346,0.101469,2.791787,1.000000,
0.046672,0.843524,0.383761,0.008835,0.209371,0.071180,0.252161,6.319346,0.101469,2.791787,1.000000,
0.046841,0.819060,0.385315,0.018031,0.213688,0.075539,0.238790,6.186922,0.090562,2.791787,1.000000,
0.046841,0.819060,0.385315,0.018031,0.213688,0.075539,0.238790,6.186922,0.090562,2.791787,1.000000,
0.046841,0.819060,0.385315,0.018031,0.213688,0.075539,0.238790,6.186922,0.090562,2.791787,1.000000,
0.046841,0.819060,0.385315,0.018031,0.213688,0.075539,0.238790,6.186922,0.090562,2.791787,1.000000,
0.047021,0.778306,0.386146,0.014032,0.227364,0.073422,0.231871,6.140017,0.020190,2.791787,1.000000,
0.047021,0.778306,0.386146,0.014032,0.227364,0.073422,0.231871,6.140017,0.020190,2.791787,1.000000,
0.047021,0.778306,0.386146,0.014032,0.227364,0.073422,0.231871,6.140017,0.020190,2.791787,1.000000,
0.047021,0.778306,0.386146,0.014032,0.227364,0.073422,0.231871,6.140017,0.020190,2.791787,1.000000,
0.047021,0.778306,0.386146,0.014032,0.227364,0.073422,0.231871,6.140017,0.020190,2.791787,1.000000,
0.046207,0.758304,0.386191,0.002026,0.270978,0.064310,0.244284,6.057523,-3.013097,2.791787,1.000000,
0.046592,0.789576,0.387985,0.007922,0.245882,0.087859,0.238667,6.194058,-0.400300,2.791787,1.000000,
0.046592,0.789576,0.387985,0.007922,0.245882,0.087859,0.238667,6.194058,-0.400300,2.791787,1.000000,
0.046592,0.789576,0.387985,0.007922,0.245882,0.087859,0.238667,6.194058,-0.400300,2.791787,1.000000,
0.046592,0.789576,0.387985,0.007922,0.245882,0.087859,0.238667,6.194058,-0.400300,2.791787,1.000000,
0.046227,0.788062,0.386417,0.014610,0.253523,0.078891,0.241582,6.075458,-2.276842,2.791787,1.000000,
0.047129,0.875673,0.388643,0.007869,0.229515,0.101723,0.233057,6.308060,-1.597684,2.791787,1.000000,
0.047636,0.918805,0.386200,0.009222,0.176377,0.075685,0.242910,6.485170,-0.290183,2.791787,1.000000,
0.047636,0.918805,0.386200,0.009222,0.176377,0.075685,0.242910,6.485170,-0.290183,2.791787,1.000000,
0.047636,0.918805,0.386200,0.009222,0.176377,0.075685,0.242910,6.485170,-0.290183,2.791787,1.000000,
0.044019,0.913397,0.397900,0.044504,0.111406,0.085661,0.285383,6.383470,-3.266678,2.791787,1.000000,
0.044338,0.937909,0.396792,0.034241,0.122769,0.083372,0.286403,6.469256,-4.561245,2.791787,1.000000,
0.044338,0.937909,0.396792,0.034241,0.122769,0.083372,0.286403,6.469256,-4.561245,2.791787,1.000000,
0.043630,0.948371,0.395249,0.047264,0.124771,0.085526,0.294582,6.387797,-3.182456,2.791787,1.000000,
0.042497,0.917382,0.396482,0.058374,0.098054,0.086285,0.312620,6.365366,-2.901192,2.791787,1.000000,
0.043525,0.910589,0.398490,0.039952,0.106885,0.101955,0.295601,6.460715,-2.833168,2.791787,1.000000,
0.043525,0.910589,0.398490,0.039952,0.106885,0.101955,0.295601,6.460715,-2.833168,2.791787,1.000000,
0.043525,0.910589,0.398490,0.039952,0.106885,0.101955,0.295601,6.460715,-2.833168,2.791787,1.000000,
0.043525,0.910589,0.398490,0.039952,0.106885,0.101955,0.295601,6.460715,-2.833168,2.791787,1.000000,
0.043525,0.910589,0.398490,0.039952,0.106885,0.101955,0.295601,6.460715,-2.833168,2.791787,1.000000,
0.043525,0.910589,0.398490,0.039952,0.106885,0.101955,0.295601,6.460715,-2.833168,2.791787,1.000000,
0.043357,0.904439,0.400111,0.065525,0.084636,0.117018,0.285213,6.333614,-3.049598,2.791787,1.000000,
0.043357,0.904439,0.400111,0.065525,0.084636,0.117018,0.285213,6.333614,-3.049598,2.791787,1.000000,
0.043351,0.904592,0.400381,0.064405,0.076060,0.124952,0.287441,6.402367,-3.121889,2.791787,1.000000,
0.042874,0.861053,0.401667,0.053944,0.117240,0.134677,0.286497,6.305376,-3.403788,2.791787,1.000000,
0.042683,0.863723,0.402693,0.051127,0.130284,0.139356,0.284364,6.253825,-3.233810,2.791787,1.000000,
0.042683,0.863723,0.402693,0.051127,0.130284,0.139356,0.284364,6.253825,-3.233810,2.791787,1.000000,
0.042683,0.863723,0.402693,0.051127,0.130284,0.139356,0.284364,6.253825,-3.233810,2.791787,1.000000,
0.042683,0.863723,0.402693,0.051127,0.130284,0.139356,0.284364,6.253825,-3.233810,2.791787,1.000000,
0.042683,0.863723,0.402693,0.051127,0.130284,0.139356,0.284364,6.253825,-3.233810,2.791787,1.000000,
0.042683,0.863723,0.402693,0.051127,0.130284,0.139356,0.284364,6.253825,-3.233810,2.791787,1.000000,
0.042683,0.863723,0.402693,0.051127,0.130284,0.139356,0.284364,6.253825,-3.233810,2.791787,1.000000,
0.042683,0.863723,0.402693,0.051127,0.130284,0.139356,0.284364,6.253825,-3.233810,2.791787,1.000000,
0.042683,0.863723,0.402693,0.051127,0.130284,0.139356,0.284364,6.253825,-3.233810,2.791787,1.000000,
0.042683,0.863723,0.402693,0.051127,0.130284,0.139356,0.284364,6.253825,-3.233810,2.791787,1.000000,
