q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
0.026270,0.269498,0.398481,0.280469,0.548056,0.000007,0.813538,0.899376,4.031034,10.472242,-8357.390305,1.550796,2.000000,
