q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,LogLikelihood,R0,i_chain,
0.035562,0.007226,0.314035,0.195624,0.519065,0.008007,0.622851,2.396590,-7972.405595,2.114250,7.000000,
0.035562,0.007226,0.314035,0.195624,0.519065,0.008007,0.622851,2.396590,-7972.405595,2.114250,7.000000,
0.035554,0.007234,0.314688,0.195521,0.517366,0.008036,0.622852,2.396819,-7972.497382,2.114250,7.000000,
0.035554,0.007234,0.314688,0.195521,0.517366,0.008036,0.622852,2.396819,-7972.497382,2.114250,7.000000,
0.035556,0.007214,0.314954,0.194986,0.516840,0.008005,0.622699,2.396590,-7972.653663,2.114250,7.000000,
0.035556,0.007214,0.314954,0.194986,0.516840,0.008005,0.622699,2.396590,-7972.653663,2.114250,7.000000,
0.035556,0.007214,0.314954,0.194986,0.516840,0.008005,0.622699,2.396590,-7972.653663,2.114250,7.000000,
0.035556,0.007214,0.314954,0.194986,0.516840,0.008005,0.622699,2.396590,-7972.653663,2.114250,7.000000,
0.035556,0.007214,0.314954,0.194986,0.516840,0.008005,0.622699,2.396590,-7972.653663,2.114250,7.000000,
0.035556,0.007214,0.314954,0.194986,0.516840,0.008005,0.622699,2.396590,-7972.653663,2.114250,7.000000,
0.035556,0.007214,0.314954,0.194986,0.516840,0.008005,0.622699,2.396590,-7972.653663,2.114250,7.000000,
0.035566,0.007196,0.315607,0.193748,0.515673,0.007996,0.622302,2.396839,-7972.658935,2.114250,7.000000,
0.035566,0.007196,0.315607,0.193748,0.515673,0.007996,0.622302,2.396839,-7972.658935,2.114250,7.000000,
0.035576,0.007175,0.315926,0.192499,0.514942,0.007979,0.621978,2.397498,-7972.254531,2.114250,7.000000,
0.035576,0.007175,0.315926,0.192499,0.514942,0.007979,0.621978,2.397498,-7972.254531,2.114250,7.000000,
0.035576,0.007175,0.315926,0.192499,0.514942,0.007979,0.621978,2.397498,-7972.254531,2.114250,7.000000,
0.035576,0.007175,0.315926,0.192499,0.514942,0.007979,0.621978,2.397498,-7972.254531,2.114250,7.000000,
0.035581,0.007164,0.316600,0.191196,0.515834,0.007982,0.621704,2.397750,-7972.030279,2.114250,7.000000,
0.035581,0.007164,0.316600,0.191196,0.515834,0.007982,0.621704,2.397750,-7972.030279,2.114250,7.000000,
0.035581,0.007164,0.316600,0.191196,0.515834,0.007982,0.621704,2.397750,-7972.030279,2.114250,7.000000,
0.035581,0.007164,0.316600,0.191196,0.515834,0.007982,0.621704,2.397750,-7972.030279,2.114250,7.000000,
0.035581,0.007164,0.316600,0.191196,0.515834,0.007982,0.621704,2.397750,-7972.030279,2.114250,7.000000,
0.035581,0.007164,0.316600,0.191196,0.515834,0.007982,0.621704,2.397750,-7972.030279,2.114250,7.000000,
0.035581,0.007164,0.316600,0.191196,0.515834,0.007982,0.621704,2.397750,-7972.030279,2.114250,7.000000,
0.035581,0.007164,0.316600,0.191196,0.515834,0.007982,0.621704,2.397750,-7972.030279,2.114250,7.000000,
0.035581,0.007164,0.316600,0.191196,0.515834,0.007982,0.621704,2.397750,-7972.030279,2.114250,7.000000,
