q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.049299,0.995888,0.147106,0.219978,0.236361,0.012220,-208.716783,2.961639,1.000000,
0.049299,0.995888,0.147106,0.219978,0.236361,0.012220,-208.716783,2.961639,1.000000,
0.049299,0.995888,0.147106,0.219978,0.236361,0.012220,-208.716783,2.961639,1.000000,
0.049299,0.995888,0.147106,0.219978,0.236361,0.012220,-208.716783,2.961639,1.000000,
0.049299,0.995888,0.147106,0.219978,0.236361,0.012220,-208.716783,2.961639,1.000000,
0.049220,0.998240,0.145599,0.232218,0.231760,0.013894,-209.942199,2.961639,1.000000,
0.049220,0.998240,0.145599,0.232218,0.231760,0.013894,-209.942199,2.961639,1.000000,
0.049220,0.998240,0.145599,0.232218,0.231760,0.013894,-209.942199,2.961639,1.000000,
0.049220,0.998240,0.145599,0.232218,0.231760,0.013894,-209.942199,2.961639,1.000000,
0.049169,0.996610,0.147532,0.210351,0.277997,0.013436,-210.405322,2.961639,1.000000,
0.049169,0.996610,0.147532,0.210351,0.277997,0.013436,-210.405322,2.961639,1.000000,
0.049169,0.996610,0.147532,0.210351,0.277997,0.013436,-210.405322,2.961639,1.000000,
0.049169,0.996610,0.147532,0.210351,0.277997,0.013436,-210.405322,2.961639,1.000000,
0.049214,0.986329,0.149560,0.200679,0.276670,0.011985,-211.234847,2.961639,1.000000,
0.049214,0.986329,0.149560,0.200679,0.276670,0.011985,-211.234847,2.961639,1.000000,
0.049214,0.986329,0.149560,0.200679,0.276670,0.011985,-211.234847,2.961639,1.000000,
0.049214,0.986329,0.149560,0.200679,0.276670,0.011985,-211.234847,2.961639,1.000000,
0.049214,0.986329,0.149560,0.200679,0.276670,0.011985,-211.234847,2.961639,1.000000,
0.049214,0.986329,0.149560,0.200679,0.276670,0.011985,-211.234847,2.961639,1.000000,
0.049214,0.986329,0.149560,0.200679,0.276670,0.011985,-211.234847,2.961639,1.000000,
0.049214,0.986329,0.149560,0.200679,0.276670,0.011985,-211.234847,2.961639,1.000000,
0.049214,0.986329,0.149560,0.200679,0.276670,0.011985,-211.234847,2.961639,1.000000,
0.049245,0.991411,0.148992,0.211259,0.252115,0.011850,-209.825810,2.961639,1.000000,
0.049245,0.991411,0.148992,0.211259,0.252115,0.011850,-209.825810,2.961639,1.000000,
0.049245,0.991411,0.148992,0.211259,0.252115,0.011850,-209.825810,2.961639,1.000000,
0.049228,0.995600,0.152161,0.195034,0.272052,0.010302,-208.934653,2.961639,1.000000,
0.049228,0.995600,0.152161,0.195034,0.272052,0.010302,-208.934653,2.961639,1.000000,
0.049228,0.995600,0.152161,0.195034,0.272052,0.010302,-208.934653,2.961639,1.000000,
0.049228,0.995600,0.152161,0.195034,0.272052,0.010302,-208.934653,2.961639,1.000000,
0.049228,0.995600,0.152161,0.195034,0.272052,0.010302,-208.934653,2.961639,1.000000,
0.049228,0.995600,0.152161,0.195034,0.272052,0.010302,-208.934653,2.961639,1.000000,
0.049228,0.995600,0.152161,0.195034,0.272052,0.010302,-208.934653,2.961639,1.000000,
0.049313,0.988467,0.146224,0.224234,0.224373,0.012284,-209.680773,2.961639,1.000000,
0.049313,0.988467,0.146224,0.224234,0.224373,0.012284,-209.680773,2.961639,1.000000,
0.049313,0.988467,0.146224,0.224234,0.224373,0.012284,-209.680773,2.961639,1.000000,
0.049313,0.988467,0.146224,0.224234,0.224373,0.012284,-209.680773,2.961639,1.000000,
