q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.049561,0.993284,0.142879,0.024265,0.681471,0.002747,-208.453596,2.977956,8.000000,
0.049583,0.989278,0.140707,0.022715,0.691692,0.002569,-209.108424,2.977956,8.000000,
0.049583,0.989278,0.140707,0.022715,0.691692,0.002569,-209.108424,2.977956,8.000000,
0.049583,0.989278,0.140707,0.022715,0.691692,0.002569,-209.108424,2.977956,8.000000,
0.049583,0.989278,0.140707,0.022715,0.691692,0.002569,-209.108424,2.977956,8.000000,
0.049583,0.989278,0.140707,0.022715,0.691692,0.002569,-209.108424,2.977956,8.000000,
0.049583,0.989278,0.140707,0.022715,0.691692,0.002569,-209.108424,2.977956,8.000000,
0.049583,0.989278,0.140707,0.022715,0.691692,0.002569,-209.108424,2.977956,8.000000,
0.049536,0.992477,0.141315,0.021721,0.694087,0.002564,-208.643600,2.977956,8.000000,
0.049536,0.992477,0.141315,0.021721,0.694087,0.002564,-208.643600,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
0.049621,0.996422,0.139017,0.021658,0.693286,0.002551,-205.974382,2.977956,8.000000,
