q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,hosp_subcrit_length,hosp_crit_length,LogLikelihood,R0,i_chain,
0.044625,0.728856,0.429490,0.021789,0.303676,0.003218,0.279252,5.562275,5.008038,6.555943,6.252816,12.873974,5.628171,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
0.044776,0.751997,0.427479,0.014788,0.313266,0.003230,0.296536,5.705639,4.774664,6.541573,6.259883,12.795135,5.110183,2.671725,8.000000,
