q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,i_chain,
0.052040,0.164703,0.061887,0.001101,0.728582,0.003347,-1141.785326,3.132727,5.000000,
0.052040,0.164703,0.061887,0.001101,0.728582,0.003347,-1141.785326,3.132727,5.000000,
0.052040,0.164703,0.061887,0.001101,0.728582,0.003347,-1141.785326,3.132727,5.000000,
0.052040,0.164703,0.061887,0.001101,0.728582,0.003347,-1141.785326,3.132727,5.000000,
0.052040,0.164703,0.061887,0.001101,0.728582,0.003347,-1141.785326,3.132727,5.000000,
0.052040,0.164703,0.061887,0.001101,0.728582,0.003347,-1141.785326,3.132727,5.000000,
0.052040,0.164703,0.061887,0.001101,0.728582,0.003347,-1141.785326,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
0.052037,0.165002,0.062071,0.000644,0.729578,0.003340,-1141.815411,3.132727,5.000000,
