q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,asymp_red,latent_period,symptomat recovery_rate,asymptomatic_recovery_rate,LogLikelihood,R0,i_chain,
0.026383,0.173289,0.423737,0.029466,0.216772,0.026573,0.853101,5.575804,4.638636,9.138563,-4.239565,1.557606,6.000000,
0.026383,0.173289,0.423737,0.029466,0.216772,0.026573,0.853101,5.575804,4.638636,9.138563,-4.239565,1.557606,6.000000,
0.026383,0.173289,0.423737,0.029466,0.216772,0.026573,0.853101,5.575804,4.638636,9.138563,-4.239565,1.557606,6.000000,
0.026383,0.173289,0.423737,0.029466,0.216772,0.026573,0.853101,5.575804,4.638636,9.138563,-4.239565,1.557606,6.000000,
0.026383,0.173289,0.423737,0.029466,0.216772,0.026573,0.853101,5.575804,4.638636,9.138563,-4.239565,1.557606,6.000000,
0.026427,0.170205,0.427857,0.028355,0.216399,0.025587,0.841547,5.494679,4.604961,9.158590,-4.246909,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026574,0.173447,0.432426,0.028623,0.210170,0.026124,0.843308,5.539079,4.595808,9.080993,-5.654874,1.557606,6.000000,
0.026842,0.183731,0.428920,0.021451,0.219791,0.028003,0.847280,5.766729,4.676887,8.955774,-5.244557,1.557606,6.000000,
0.026842,0.183731,0.428920,0.021451,0.219791,0.028003,0.847280,5.766729,4.676887,8.955774,-5.244557,1.557606,6.000000,
0.026842,0.183731,0.428920,0.021451,0.219791,0.028003,0.847280,5.766729,4.676887,8.955774,-5.244557,1.557606,6.000000,
0.026842,0.183731,0.428920,0.021451,0.219791,0.028003,0.847280,5.766729,4.676887,8.955774,-5.244557,1.557606,6.000000,
0.026516,0.163855,0.435591,0.024446,0.228634,0.023809,0.854516,5.471586,4.416484,9.064121,-4.655648,1.557606,6.000000,
0.026516,0.163855,0.435591,0.024446,0.228634,0.023809,0.854516,5.471586,4.416484,9.064121,-4.655648,1.557606,6.000000,
0.026516,0.163855,0.435591,0.024446,0.228634,0.023809,0.854516,5.471586,4.416484,9.064121,-4.655648,1.557606,6.000000,
