"","id","q","c","symptomatic_fraction","socialDistancing_other","p_reduced","LogLikelihood","R0","i_chain","loc","S.c","E.c","Is.c","Ia.c","Hs.c","Hc.c","D.c","R.c","S.c.pos","E.c.pos","Is.c.pos","Ia.c.pos","R.c.pos","S.a","E.a","Is.a","Ia.a","Hs.a","Hc.a","D.a","R.a","S.a.pos","E.a.pos","Is.a.pos","Ia.a.pos","R.a.pos","S.rc","E.rc","Is.rc","Ia.rc","Hs.rc","Hc.rc","D.rc","R.rc","S.rc.pos","E.rc.pos","Is.rc.pos","Ia.rc.pos","R.rc.pos","S.fc","E.fc","Is.fc","Ia.fc","Hs.fc","Hc.fc","D.fc","R.fc","S.fc.pos","E.fc.pos","Is.fc.pos","Ia.fc.pos","R.fc.pos","S.e","E.e","Is.e","Ia.e","Hs.e","Hc.e","D.e","R.e","S.e.pos","E.e.pos","Is.e.pos","Ia.e.pos","R.e.pos","H.pos"
"371","2",0.051146,0.836653,0.119741,0.193023,0.155333,-335902.816164,3.235347,9,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"372","2",0.050672,0.615733,0.152872,0.128795,0.045516,-337520.367982,3.281216,9,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"373","2",0.050516,0.950527,0.090675,0.173558,0.553978,-334536.776469,3.129173,9,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"374","2",0.050253,0.743342,0.075817,0.156969,0.671227,-333856.26654,3.079133,9,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"375","2",0.050802,0.798396,0.113957,0.191403,0.230791,-335627.624323,3.200306,9,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"376","2",0.049978,0.74964,0.075608,0.247206,0.548013,-333847.226923,3.061837,9,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"377","2",0.051677,0.623026,0.123474,0.126819,0.004869,-336080.885549,3.27762,9,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"378","2",0.050594,0.904745,0.128485,0.19285,0.136791,-336324.349018,3.220406,9,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"379","2",0.05042,0.934864,0.11672,0.213069,0.226233,-335759.816601,3.182543,9,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"380","2",0.050191,0.823839,0.134808,0.265755,0.006691,-336631.939049,3.209109,9,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"381","2",0.05176,0.734709,0.112217,0.009346,0.529058,-335543.375653,3.256584,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"382","2",0.050119,0.95278,0.099457,0.059303,0.743213,-334945.601716,3.124434,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"383","2",0.049254,0.787577,0.146385,0.256293,0.032565,-337201.415373,3.174936,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"384","2",0.049919,0.922071,0.102428,0.033238,0.781126,-335084.958455,3.118697,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"385","2",0.050057,0.983514,0.095467,0.011485,0.834634,-334759.750405,3.111558,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"386","2",0.049351,0.995503,0.116094,0.152536,0.515244,-335731.85528,3.113685,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"387","2",0.048653,0.97839,0.154423,0.077036,0.589983,-337601.373916,3.15384,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"388","2",0.050566,0.833998,0.127705,0.225261,0.023954,-336286.729689,3.216831,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"389","2",0.050081,0.92637,0.10371,0.046022,0.743371,-335144.827766,3.131683,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"390","2",0.0501,0.678993,0.197653,0.050107,0.081317,-339809.638115,3.345445,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"391","2",0.049465,0.681801,0.192759,0.104344,0.046675,-339554.899096,3.292137,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"392","2",0.05105,0.579335,0.161742,0.082525,0.023826,-337963.348661,3.326082,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"393","2",0.049783,0.70161,0.191883,0.114367,0.05553,-339508.612992,3.311308,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"394","2",0.049665,0.972237,0.110059,0.021432,0.834177,-335444.767363,3.119949,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"395","2",0.051294,0.676983,0.171463,0.01509,0.181967,-338454.440734,3.364558,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"396","2",0.050166,0.96451,0.112309,0.012089,0.796525,-335550.481915,3.15649,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"397","2",0.049411,0.839297,0.154714,0.004038,0.678744,-337614.496687,3.203616,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"398","2",0.049993,0.780434,0.158064,0.004458,0.322014,-337780.774846,3.248957,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"399","2",0.049252,0.992958,0.11847,0.153585,0.612674,-335845.405567,3.112702,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"400","2",0.050435,0.813953,0.125069,0.016374,0.630393,-336159.817709,3.202474,10,"sfl",1396045,366,85,521,3,0,0,1553,0,0,0,0,0,1161965,98,23,140,2,1,1,438,0,0,0,0,0,2307284,209,49,298,3,2,3,932,0,0,0,0,0,207666,30,7,43,0,0,0,0,0,0,0,0,0,1090451,36,8,51,1,1,1,161,0,0,0,0,0,0
"401","3",0.027184,0.083857,0.34575,0.025768,0.00351,-387757.378579,1.996995,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"402","3",0.026483,0.621047,0.401841,0.039771,0.045146,-390715.6099,2.01253,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"403","3",0.023636,0.004153,0.583083,0.001013,0.376955,-401756.007042,1.989454,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"404","3",0.024781,0.033975,0.476959,0.00304,0.680388,-395004.284817,1.967206,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"405","3",0.024925,0.235629,0.518079,0.025402,0.009545,-397517.716228,2.024843,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"406","3",0.025317,0.00685,0.483926,0.002351,0.014735,-395420.132368,2.017732,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"407","3",0.0273,0.117627,0.326877,0.074514,0.15142,-386806.263445,1.982251,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"408","3",0.024876,0.190895,0.516494,0.023285,0.002563,-397418.608839,2.019149,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"409","3",0.026384,0.027535,0.365979,0.076244,0.70136,-388802.572435,1.962284,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"410","3",0.025415,0.004014,0.434811,0.006034,0.355916,-392551.2333,1.969186,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"411","3",0.023889,0.001861,0.537302,0.00122,0.301626,-398738.71303,1.961415,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"412","3",0.026504,0.428644,0.378175,0.021252,0.672383,-389443.743771,1.985814,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"413","3",0.027265,0.993651,0.344769,0.00216,0.010646,-387707.222538,2.001723,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"414","3",0.023551,0.002745,0.5845,0.001587,0.191898,-401852.233261,1.983797,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"415","3",0.025327,0.120065,0.415817,0.326694,0.143247,-391486.528403,1.940639,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"416","3",0.024827,0.176148,0.478524,0.231446,0.139025,-395097.586394,1.972585,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"417","3",0.025013,0.09121,0.493526,0.231658,0.075683,-396001.632006,2.004349,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"418","3",0.026524,0.075174,0.382755,0.011483,0.261196,-389686.980803,1.992788,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"419","3",0.024781,0.033975,0.476959,0.00304,0.680388,-395004.284817,1.967206,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"420","3",0.025533,0.001611,0.422199,0.043801,0.589063,-391841.169804,1.963783,1,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"421","3",0.026182,0.269669,0.355765,0.469003,0.110444,-388273.002707,1.935214,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"422","3",0.028162,0.103526,0.241376,0.652218,0.001749,-382757.415973,1.936145,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"423","3",0.026457,0.017476,0.39504,0.36399,0.002447,-390346.44965,2.002467,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"424","3",0.02536,0.001594,0.446151,0.171199,0.041791,-393198.837725,1.977915,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"425","3",0.025611,0.004811,0.424257,0.027288,0.169776,-391956.070977,1.972176,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"426","3",0.026785,0.004854,0.350987,0.32125,0.00586,-388025.946966,1.973999,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"427","3",0.027716,0.021498,0.266939,0.501622,0.112151,-383924.908515,1.937447,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"428","3",0.026616,0.030552,0.379284,0.095751,0.100202,-389502.287884,1.995523,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"429","3",0.026609,0.534713,0.355389,0.354761,0.002484,-388252.643251,1.966305,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"430","3",0.026306,0.008316,0.38381,0.01759,0.614399,-389743.744805,1.977647,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"431","3",0.028891,0.043153,0.214785,0.438873,0.01259,-381580.141649,1.951594,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"432","3",0.02666,0.172856,0.380882,0.1424,0.001604,-389587.036775,2.000777,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"433","3",0.027134,0.007749,0.322079,0.402045,0.005177,-386568.316922,1.964296,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"434","3",0.027885,0.099739,0.307539,0.010251,0.230326,-385852.871299,2.000421,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"435","3",0.025342,0.068265,0.467402,0.002815,0.351756,-394436.076028,2.00082,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"436","3",0.025506,0.001271,0.424244,0.196657,0.033837,-391955.571201,1.964098,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"437","3",0.025636,0.052115,0.455784,0.063203,0.015427,-393755.072001,2.010553,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"438","3",0.028509,0.170927,0.230132,0.43499,0.017431,-382254.91997,1.945552,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"439","3",0.025174,0.119031,0.474285,0.001142,0.376796,-394844.026105,1.99536,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"440","3",0.027164,0.044656,0.315109,0.053567,0.523906,-386224.475425,1.957975,2,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
"441","3",0.026556,0.169546,0.344699,0.548111,0.001857,-387705.223292,1.949592,3,"wash",972221,338,78,481,3,0,0,1803,0,0,0,0,0,809130,91,21,130,1,1,2,609,0,0,0,0,0,1606601,193,45,275,3,2,5,1311,0,0,0,0,0,144547,28,6,39,0,0,0,0,0,0,0,0,0,526435,23,5,33,1,1,2,166,0,0,0,0,0,0
