"","id","q","c","symptomatic_fraction","socialDistancing_other","p_reduced","Initial_Condition_Scale","R0","chain","loc","id_sample","S.c","E.c","Is.c","Ia.c","Hs.c","Hc.c","D.c","R.c","S.c.pos","E.c.pos","Is.c.pos","Ia.c.pos","R.c.pos","S.a","E.a","Is.a","Ia.a","Hs.a","Hc.a","D.a","R.a","S.a.pos","E.a.pos","Is.a.pos","Ia.a.pos","R.a.pos","S.rc","E.rc","Is.rc","Ia.rc","Hs.rc","Hc.rc","D.rc","R.rc","S.rc.pos","E.rc.pos","Is.rc.pos","Ia.rc.pos","R.rc.pos","S.fc","E.fc","Is.fc","Ia.fc","Hs.fc","Hc.fc","D.fc","R.fc","S.fc.pos","E.fc.pos","Is.fc.pos","Ia.fc.pos","R.fc.pos","S.e","E.e","Is.e","Ia.e","Hs.e","Hc.e","D.e","R.e","S.e.pos","E.e.pos","Is.e.pos","Ia.e.pos","R.e.pos","H.pos"
"164","1",0.034693123,0.964147886,0.478993352,0.047141931,0.449459039,0.065449957,2.12035196,"8\","nyc",164,2189668.05546532,2933.183731621,682.953422437,4196.807380623,43,1,0,11383,0,0,0,0,0,1873230.2674872,811.872867234,188.584642389,1160.275003173,26,11,7,3159,0,0,0,0,0,3719034.97613529,1724.963480383,401.674633789,2464.385750541,54,24,15,6717,0,0,0,0,0,334252.682826488,246.118940067,57.534297678,352.663935767,8,3,2,966,0,0,0,0,0,1281933.59157326,216.286341271,50.076147979,310.045937487,11,12,7,829,0,0,0,0,0,0
"165","1",0.034637667,0.359879266,0.481966735,0.149693284,0.287115746,0.047701524,2.12035196,"8\","nyc",165,2189798.20472451,2884.322295572,671.576676884,4126.896303036,43,1,0,11383,0,0,0,0,0,1873266.26130933,798.348561288,185.443169748,1140.946959636,26,11,7,3159,0,0,0,0,0,3719111.45413308,1696.228767356,394.983474548,2423.333625012,54,24,15,6717,0,0,0,0,0,334263.615861216,242.019052044,56.575882296,346.789204444,8,3,2,966,0,0,0,0,0,1281943.19347552,212.683409372,49.241971628,304.881143484,11,12,7,829,0,0,0,0,0,0
"166","1",0.035524862,0.922676339,0.421724188,0.140447289,0.398179151,0.070518594,2.12035196,"8\","nyc",166,2189630.8871502,2947.137689282,686.202418754,4216.772741766,43,1,0,11383,0,0,0,0,0,1873219.98829137,815.735168628,189.481791138,1165.794748866,26,11,7,3159,0,0,0,0,0,3719013.13537845,1733.169603686,403.585509938,2476.109507922,54,24,15,6717,0,0,0,0,0,334249.560546096,247.289795214,57.808004076,354.341654614,8,3,2,966,0,0,0,0,0,1281930.84944065,217.315274582,50.314373918,311.520910854,11,12,7,829,0,0,0,0,0,0
"167","1",0.032983433,0.589750473,0.468601477,0.07598011,0.597789958,0.371066673,2.12035196,"8\","nyc",167,2187426.96808689,3774.546550769,878.853737393,5400.631624947,43,1,0,11383,0,0,0,0,0,1872610.47678716,1044.752804826,242.678801121,1493.091606897,26,11,7,3159,0,0,0,0,0,3717718.07370604,2219.756943587,516.892135721,3171.277214649,54,24,15,6717,0,0,0,0,0,334064.422929432,316.716401463,74.037600342,453.823068763,8,3,2,966,0,0,0,0,0,1281768.25292991,278.326534619,64.440133631,398.980401843,11,12,7,829,0,0,0,0,0,0
"168","1",0.034885243,0.005966477,0.477430231,0.192446169,0.040998174,0.099234441,2.12035196,"8\","nyc",168,2189420.31384415,3026.192416073,704.609276681,4329.884463099,43,1,0,11383,0,0,0,0,0,1873161.75255365,837.616644042,194.564496057,1197.066306249,26,11,7,3159,0,0,0,0,0,3718889.39879373,1779.660559979,414.411384257,2542.529262033,54,24,15,6717,0,0,0,0,0,334231.871584344,253.923155871,59.358659814,363.846599971,8,3,2,966,0,0,0,0,0,1281915.31416742,223.144591523,51.664018727,319.877222331,11,12,7,829,0,0,0,0,0,0
"169","1",0.035478841,0.317397899,0.463597475,0.060430341,0.386920307,0.027733086,2.12035196,"8\","nyc",169,2189944.63328036,2829.349185758,658.776908126,4048.240625754,43,1,0,11383,0,0,0,0,0,1873306.75730159,783.132611532,181.908756222,1119.201330654,26,11,7,3159,0,0,0,0,0,3719197.49813243,1663.899866234,387.455373422,2377.146627918,54,24,15,6717,0,0,0,0,0,334275.916419024,237.406342866,55.497586644,340.179651466,8,3,2,966,0,0,0,0,0,1281953.99640047,208.629816458,48.303455042,299.070328026,11,12,7,829,0,0,0,0,0,0
"170","1",0.034646744,0.995747445,0.457556654,0.040541901,0.400116448,0.135896832,2.12035196,"8\","nyc",170,2189151.46853094,3127.123978496,728.109869312,4474.297621248,43,1,0,11383,0,0,0,0,0,1873087.4012247,865.553385984,201.053739264,1236.991650048,26,11,7,3159,0,0,0,0,0,3718731.42055091,1839.016971008,428.233105664,2627.329372416,54,24,15,6717,0,0,0,0,0,334209.287551488,262.392168192,61.338428928,375.981851392,8,3,2,966,0,0,0,0,0,1281895.47981389,230.587056896,53.387151104,330.545978112,11,12,7,829,0,0,0,0,0,0
"171","1",0.035405994,0.937198297,0.493287763,0.044466178,0.258243428,0.003004245,2.12035196,"8\","nyc",171,2190125.96987141,2761.270686485,642.925721045,3950.833721055,43,1,0,11383,0,0,0,0,0,1873356.90739114,764.28923469,177.531751365,1092.271622805,26,11,7,3159,0,0,0,0,0,3719304.0547083,1623.863872655,378.132600365,2319.948818685,54,24,15,6717,0,0,0,0,0,334291.14938508,231.693980595,54.16222923,331.994405095,8,3,2,966,0,0,0,0,0,1281967.37470346,203.609861735,47.141199515,291.874235295,11,12,7,829,0,0,0,0,0,0
"172","1",0.033887859,0.251072168,0.515379758,0.018915611,0.399596555,0.132191951,2.12035196,"8\","nyc",172,2189178.63642332,3116.924441103,725.735040591,4459.704094989,43,1,0,11383,0,0,0,0,0,1873094.91472337,862.730266662,200.397975327,1232.957034639,26,11,7,3159,0,0,0,0,0,3718747.38488314,1833.018768669,426.836365527,2618.759982663,54,24,15,6717,0,0,0,0,0,334211.569758184,261.536340681,61.138365354,374.755535781,8,3,2,966,0,0,0,0,0,1281897.48415451,229.834966053,53.213021697,329.467857741,11,12,7,829,0,0,0,0,0,0
"173","1",0.033744128,0.051542078,0.510666424,0.067908288,0.447110548,0.10284211,2.12035196,"8\","nyc",173,2189393.85880737,3036.12432883,706.92179251,4344.09507129,43,1,0,11383,0,0,0,0,0,1873154.43620092,840.36568782,195.20305347,1200.99505779,26,11,7,3159,0,0,0,0,0,3718873.85334801,1785.50137609,415.77147547,2550.87380043,54,24,15,6717,0,0,0,0,0,334229.64926024,254.75652741,59.55347394,365.04073841,8,3,2,966,0,0,0,0,0,1281913.36241849,223.87694833,51.83357917,320.92705401,11,12,7,829,0,0,0,0,0,0
"174","1",0.034804195,0.543229842,0.485999072,0.192204057,0.090205919,0.058286166,2.12035196,"8\","nyc",174,2189720.58754472,2913.461814998,678.361432406,4168.589207874,43,1,0,11383,0,0,0,0,0,1873244.79565535,806.414058492,187.316651382,1152.473634774,26,11,7,3159,0,0,0,0,0,3719065.84491071,1713.365302754,398.973884582,2447.815901958,54,24,15,6717,0,0,0,0,0,334257.095721744,244.464104346,57.147452964,350.292720946,8,3,2,966,0,0,0,0,0,1281937.46718419,214.832091698,49.739449802,307.961274306,11,12,7,829,0,0,0,0,0,0
"175","1",0.034433685,0.490303596,0.530634357,0.064862905,0.204975127,0.03206399,2.12035196,"8\","nyc",175,2189912.87476133,2841.27216447,661.55301759,4065.30005661,43,1,0,11383,0,0,0,0,0,1873297.97422828,786.43276038,182.67532623,1123.91768511,26,11,7,3159,0,0,0,0,0,3719178.83626709,1670.91159981,389.08812423,2387.16400887,54,24,15,6717,0,0,0,0,0,334273.24858216,238.40678169,55.73145546,341.61318069,8,3,2,966,0,0,0,0,0,1281951.65338141,209.50898997,48.50700753,300.33062109,11,12,7,829,0,0,0,0,0,0
"176","1",0.032684092,0.347515877,0.549002788,0.030286758,0.326071929,0.270194031,2.12035196,"8\","nyc",176,2188166.66717068,3496.844167343,814.194373871,5003.294288109,43,1,0,11383,0,0,0,0,0,1872815.04650513,967.887851622,224.824343487,1383.241299759,26,11,7,3159,0,0,0,0,0,3718152.73392042,2056.444136189,478.863149687,2937.958793703,54,24,15,6717,0,0,0,0,0,334126.560476904,293.414821161,68.590477674,420.434224261,8,3,2,966,0,0,0,0,0,1281822.82502923,257.849388293,59.699119457,369.626463021,11,12,7,829,0,0,0,0,0,0
"177","1",0.032862375,0.698374521,0.474816257,0.049120377,0.640966452,0.367220075,2.12035196,"8\","nyc",177,2187455.17519003,3763.956866475,876.388068075,5385.479875425,43,1,0,11383,0,0,0,0,0,1872618.2776879,1041.82169715,241.997953275,1488.902661675,26,11,7,3159,0,0,0,0,0,3717734.64869682,2213.529301425,515.441968275,3162.380033475,54,24,15,6717,0,0,0,0,0,334066.7924338,315.827837325,73.82988405,452.549844825,8,3,2,966,0,0,0,0,0,1281770.33393942,277.545675225,64.259343525,397.861041825,11,12,7,829,0,0,0,0,0,0
"178","1",0.033471096,0.525032864,0.406715694,0.042844818,0.777729749,0.404447337,2.12035196,"8\","nyc",178,2187182.18767778,3866.443518761,900.250743017,5532.118060443,43,1,0,11383,0,0,0,0,0,1872542.78080056,1070.188870794,248.587178649,1529.443149993,26,11,7,3159,0,0,0,0,0,3717574.23642487,2273.800238603,529.476646049,3248.486690481,54,24,15,6717,0,0,0,0,0,334043.860440408,324.427334847,75.840156198,464.872068547,8,3,2,966,0,0,0,0,0,1281750.19399068,285.102809411,66.009024839,408.694175067,11,12,7,829,0,0,0,0,0,0
"179","1",0.033585839,0.150338384,0.511678148,0.1070515,0.330619948,0.139508983,2.12035196,"8\","nyc",179,2189124.98062766,3137.068230199,730.425258103,4488.525884037,43,1,0,11383,0,0,0,0,0,1873080.07578248,868.305845046,201.693089991,1240.925282487,26,11,7,3159,0,0,0,0,0,3718715.85579225,1844.865043477,429.594886591,2635.684277679,54,24,15,6717,0,0,0,0,0,334207.062466472,263.226575073,61.533485082,377.177473373,8,3,2,966,0,0,0,0,0,1281893.5256402,231.320323549,53.556922201,331.597114053,11,12,7,829,0,0,0,0,0,0
"180","1",0.034646744,0.995747445,0.457556654,0.040541901,0.400116448,0.135896832,2.12035196,"8\","nyc",180,2189151.46853094,3127.123978496,728.109869312,4474.297621248,43,1,0,11383,0,0,0,0,0,1873087.4012247,865.553385984,201.053739264,1236.991650048,26,11,7,3159,0,0,0,0,0,3718731.42055091,1839.016971008,428.233105664,2627.329372416,54,24,15,6717,0,0,0,0,0,334209.287551488,262.392168192,61.338428928,375.981851392,8,3,2,966,0,0,0,0,0,1281895.47981389,230.587056896,53.387151104,330.545978112,11,12,7,829,0,0,0,0,0,0
"181","1",0.034158665,0.981000018,0.454306874,0.175123145,0.232756487,0.229683827,1.95698476,"9\","nyc",181,2188463.72849661,3385.319575731,788.227333107,4843.724594553,43,1,0,11383,0,0,0,0,0,1872897.20119884,937.019076174,217.654037379,1339.125687603,26,11,7,3159,0,0,0,0,0,3718327.29238946,1990.858115913,463.590802779,2844.258691851,54,24,15,6717,0,0,0,0,0,334151.514762568,284.056964037,66.402926658,407.025346737,8,3,2,966,0,0,0,0,0,1281844.74104959,249.625816881,57.795139869,357.837993657,11,12,7,829,0,0,0,0,0,0
"182","1",0.033799772,0.043506146,0.445475654,0.05947568,0.489148589,0.281566159,1.95698476,"9\","nyc",182,2188083.27535605,3528.151635727,821.483907919,5048.089100301,43,1,0,11383,0,0,0,0,0,1872791.98382955,976.553413158,226.837210143,1395.625547151,26,11,7,3159,0,0,0,0,0,3718103.73142087,2074.855611421,483.150441943,2964.262525767,54,24,15,6717,0,0,0,0,0,334119.555246056,296.041782729,69.204572586,424.198398629,8,3,2,966,0,0,0,0,0,1281816.67270798,260.157930277,60.233609473,372.935752269,11,12,7,829,0,0,0,0,0,0
"183","1",0.0348058,0.751058625,0.506969112,0.159630224,0.141882975,0.006811646,1.95698476,"9\","nyc",183,2190098.05019988,2771.752461438,645.366265086,3965.831073594,43,1,0,11383,0,0,0,0,0,1873349.18598191,767.190474252,178.205661342,1096.417882494,26,11,7,3159,0,0,0,0,0,3719287.64861739,1630.028054874,379.567990542,2328.755337198,54,24,15,6717,0,0,0,0,0,334288.804026064,232.573490226,54.367828884,333.254654826,8,3,2,966,0,0,0,0,0,1281965.31489951,204.382764138,47.320147362,292.982188986,11,12,7,829,0,0,0,0,0,0
"184","1",0.035151817,0.596997597,0.489096938,0.076221249,0.38789135,0.021227465,1.95698476,"9\","nyc",184,2189992.33899915,2811.439211145,654.606805065,4022.614984635,43,1,0,11383,0,0,0,0,0,1873319.95070098,778.17532833,180.757261305,1112.116709385,26,11,7,3159,0,0,0,0,0,3719225.53085331,1653.367265835,385.002754305,2362.099126545,54,24,15,6717,0,0,0,0,0,334279.92388156,235.903544415,55.14628311,338.026290915,8,3,2,966,0,0,0,0,0,1281957.51594144,207.309175395,47.997690855,297.177192315,11,12,7,829,0,0,0,0,0,0
"185","1",0.034986661,0.648554383,0.519440901,0.073378024,0.312844846,0.000491158,1.95698476,"9\","nyc",185,2190144.39833839,2754.352157974,641.314832278,3940.934671362,43,1,0,11383,0,0,0,0,0,1873362.00393158,762.374262396,177.086934966,1089.534871062,26,11,7,3159,0,0,0,0,0,3719314.88360018,1619.795184802,377.185166566,2314.136048454,54,24,15,6717,0,0,0,0,0,334292.697446672,231.113457498,54.026522532,331.162573298,8,3,2,966,0,0,0,0,0,1281968.73428352,203.099705074,47.023084426,291.142926978,11,12,7,829,0,0,0,0,0,0
"186","1",0.03561996,0.272831335,0.381648953,0.277603157,0.278005718,0.136035397,1.95698476,"9\","nyc",186,2189150.4524338,3127.505447941,728.198689477,4474.843428783,43,1,0,11383,0,0,0,0,0,1873087.12021488,865.658972514,201.078265269,1237.142547333,26,11,7,3159,0,0,0,0,0,3718730.82347433,1839.241307743,428.285344669,2627.649873261,54,24,15,6717,0,0,0,0,0,334209.202195448,262.424176707,61.345911438,376.027716407,8,3,2,966,0,0,0,0,0,1281895.40485022,230.615185591,53.393663659,330.586300527,11,12,7,829,0,0,0,0,0,0
"187","1",0.034959841,0.2926798,0.469806367,0.060103469,0.396527757,0.066268555,1.95698476,"9\","nyc",187,2189662.05268619,2935.437331915,683.478143755,4200.031838145,43,1,0,11383,0,0,0,0,0,1873228.60737046,812.49663891,188.729534235,1161.166456395,26,11,7,3159,0,0,0,0,0,3719031.44879651,1726.288790545,401.983245235,2466.279167715,54,24,15,6717,0,0,0,0,0,334252.17857012,246.308036205,57.57850197,352.934891705,8,3,2,966,0,0,0,0,0,1281933.14871174,216.452516665,50.114622085,310.284149505,11,12,7,829,0,0,0,0,0,0
"188","1",0.034870184,0.213615779,0.506800934,0.060577426,0.262818522,0.022624188,1.95698476,"9\","nyc",188,2189982.0968294,2815.284389564,655.502104508,4028.116676532,43,1,0,11383,0,0,0,0,0,1873317.11814674,779.239631256,181.004481276,1113.637740732,26,11,7,3159,0,0,0,0,0,3719219.51237391,1655.628560372,385.529318876,2365.329746844,54,24,15,6717,0,0,0,0,0,334279.063500192,236.226187428,55.221706152,338.488606228,8,3,2,966,0,0,0,0,0,1281956.76031429,207.592710164,48.063336836,297.583638708,11,12,7,829,0,0,0,0,0,0
"189","1",0.035816565,0.908796982,0.466216057,0.016467397,0.417734345,0.013095844,1.95698476,"9\","nyc",189,2190051.96817595,2789.052858532,649.394436004,3990.584529516,43,1,0,11383,0,0,0,0,0,1873336.44162837,771.979033128,179.317964388,1103.261374116,26,11,7,3159,0,0,0,0,0,3719260.5700082,1640.202171436,381.937133188,2343.290687172,54,24,15,6717,0,0,0,0,0,334284.932960096,234.025139964,54.707175576,335.334724364,8,3,2,966,0,0,0,0,0,1281961.9151484,205.658456332,47.615504668,294.810890604,11,12,7,829,0,0,0,0,0,0
"190","1",0.033515225,0.216525838,0.533347565,0.028795657,0.327976621,0.139552835,1.95698476,"9\","nyc",190,2189124.65906094,3137.188954755,730.453367235,4488.698617065,43,1,0,11383,0,0,0,0,0,1873079.98685062,868.33926027,201.700851795,1240.973037315,26,11,7,3159,0,0,0,0,0,3718715.66683399,1844.936039865,429.611418795,2635.785707355,54,24,15,6717,0,0,0,0,0,334207.03545364,263.236704885,61.53585309,377.191988385,8,3,2,966,0,0,0,0,0,1281893.50191627,231.329225505,53.558983245,331.609874985,11,12,7,829,0,0,0,0,0,0
"191","1",0.030918533,0.565532851,0.561158455,0.045535463,0.47521251,0.478764483,1.95698476,"9\","nyc",191,2186637.22004616,4071.038621699,947.888033603,5824.853298537,43,1,0,11383,0,0,0,0,0,1872392.06562848,1126.818536046,261.741313491,1610.374521987,26,11,7,3159,0,0,0,0,0,3717254.00384275,2394.119697977,557.494210091,3420.382249179,54,24,15,6717,0,0,0,0,0,333998.081078472,341.594595573,79.853282082,489.471043873,8,3,2,966,0,0,0,0,0,1281709.9884147,300.189190049,69.501930701,430.320464553,11,12,7,829,0,0,0,0,0,0
"192","1",0.034640682,0.795766373,0.517988116,0.151710817,0.086327784,0.028222031,1.95698476,"9\","nyc",192,2189941.04784668,2830.695251343,659.090321871,4050.166580109,43,1,0,11383,0,0,0,0,0,1873305.76572113,783.505187622,181.995299487,1119.733791759,26,11,7,3159,0,0,0,0,0,3719195.39126842,1664.691468189,387.639705687,2378.277557703,54,24,15,6717,0,0,0,0,0,334275.615228904,237.519289161,55.523989674,340.341492261,8,3,2,966,0,0,0,0,0,1281953.73188123,208.729072293,48.326435457,299.212611021,11,12,7,829,0,0,0,0,0,0
"193","1",0.035024693,0.005415793,0.475750485,0.082120866,0.36442823,0.050087194,1.95698476,"9\","nyc",193,2189780.7106064,2890.890045082,673.105891354,4136.293457166,43,1,0,11383,0,0,0,0,0,1873261.42317057,800.166441828,185.865433338,1143.544954266,26,11,7,3159,0,0,0,0,0,3719101.17428105,1700.091167086,395.882872138,2428.851679722,54,24,15,6717,0,0,0,0,0,334262.146288496,242.570141814,56.704708476,347.578861214,8,3,2,966,0,0,0,0,0,1281941.90282805,213.167700382,49.354098118,305.575373454,11,12,7,829,0,0,0,0,0,0
"194","1",0.03479427,0.269426498,0.505104973,0.086445996,0.223448087,0.02531179,1.95698476,"9\","nyc",194,2189962.38864393,2822.68335787,657.22485739,4038.70314081,43,1,0,11383,0,0,0,0,0,1873311.66768988,781.28758398,181.48018683,1116.56453931,26,11,7,3159,0,0,0,0,0,3719207.93149689,1659.97978801,386.54254483,2371.54617027,54,24,15,6717,0,0,0,0,0,334277.40793736,236.84702349,55.36683666,339.37820249,8,3,2,966,0,0,0,0,0,1281955.30632161,208.13829337,48.18965413,298.36573089,11,12,7,829,0,0,0,0,0,0
"195","1",0.03619179,0.280508421,0.435387257,0.12355289,0.231778237,0.015754673,1.95698476,"9\","nyc",195,2190032.47098289,2796.372614769,651.098745393,4001.057656947,43,1,0,11383,0,0,0,0,0,1873331.04952316,774.005060826,179.788577121,1106.156838897,26,11,7,3159,0,0,0,0,0,3719249.11311404,1644.506815587,382.939511721,2349.440558649,54,24,15,6717,0,0,0,0,0,334283.295121432,234.639329463,54.850752342,336.214796763,8,3,2,966,0,0,0,0,0,1281960.47672191,206.198198619,47.740469631,295.584609843,11,12,7,829,0,0,0,0,0,0
"196","1",0.031643431,0.989472701,0.491127906,0.037115962,0.620862419,0.505118748,1.95698476,"9\","nyc",196,2186443.96422092,4143.591913244,964.781117468,5928.662748372,43,1,0,11383,0,0,0,0,0,1872338.61917906,1146.900485976,266.406018396,1639.074316572,26,11,7,3159,0,0,0,0,0,3717140.44331487,2436.787253012,567.429767996,3481.339664124,54,24,15,6717,0,0,0,0,0,333981.846851232,347.682430788,81.276412392,498.194305588,8,3,2,966,0,0,0,0,0,1281695.73075733,305.539105844,70.740581156,437.989555668,11,12,7,829,0,0,0,0,0,0
"197","1",0.035029911,0.464360551,0.502227946,0.052499878,0.308919609,0.020749453,1.95698476,"9\","nyc",197,2189995.84426115,2810.123244109,654.300399373,4020.732095367,43,1,0,11383,0,0,0,0,0,1873320.92010932,777.811083186,180.672653181,1111.596154317,26,11,7,3159,0,0,0,0,0,3719227.59060702,1652.593364407,384.822543781,2360.993484789,54,24,15,6717,0,0,0,0,0,334280.218336952,235.793123643,55.120470462,337.868068943,8,3,2,966,0,0,0,0,0,1281957.77454593,207.212138959,47.975224291,297.038090823,11,12,7,829,0,0,0,0,0,0
"198","1",0.034050346,0.680406888,0.480581827,0.036576346,0.431500804,0.219326871,1.95698476,"9\","nyc",198,2188539.67605496,3356.806875863,781.588524311,4802.928544869,43,1,0,11383,0,0,0,0,0,1872918.20510561,929.127075702,215.820856167,1327.846962519,26,11,7,3159,0,0,0,0,0,3718371.92051286,1974.090204149,459.686230367,2820.303052623,54,24,15,6717,0,0,0,0,0,334157.894647464,281.664507201,65.843651034,403.597194301,8,3,2,966,0,0,0,0,0,1281850.34416279,247.523354813,57.308362937,354.824119461,11,12,7,829,0,0,0,0,0,0
"199","1",0.033267322,0.208159054,0.503610649,0.043673262,0.322230283,0.285293491,1.95698476,"9\","nyc",199,2188055.9428305,3538.412980723,823.873127731,5062.771061049,43,1,0,11383,0,0,0,0,0,1872784.42480025,979.393640142,227.496947907,1399.684611699,26,11,7,3159,0,0,0,0,0,3718087.67034728,2080.890161929,484.555646107,2972.883844683,54,24,15,6717,0,0,0,0,0,334117.259209544,296.902796421,69.405848514,425.432145521,8,3,2,966,0,0,0,0,0,1281814.65622137,260.914578673,60.408794077,374.020405881,11,12,7,829,0,0,0,0,0,0
"200","1",0.034675745,0.450394239,0.462160682,0.236427472,0.120778445,0.111226831,1.95698476,"9\","nyc",200,2189332.37364828,3059.207465743,712.296398671,4377.122487309,43,1,0,11383,0,0,0,0,0,1873137.43198673,846.754845222,196.687149087,1210.126018959,26,11,7,3159,0,0,0,0,0,3718837.72358522,1799.076239389,418.932515287,2570.267660103,54,24,15,6717,0,0,0,0,0,334224.484272104,256.693397961,60.006248874,367.816081061,8,3,2,966,0,0,0,0,0,1281908.82628443,225.579046693,52.227661057,323.367007821,11,12,7,829,0,0,0,0,0,0
"201","2",0.044004132,0.998708133,0.19755777,0.288878853,0.114088147,0.060205921,2.59606064,"10\","sfl",1,1395135.7323027,519.50090129,119.803269073,738.963526937,8,0,0,2050,0,0,0,0,0,1161719.86772173,139.947181572,32.866383551,199.318713148,4,2,1,570,0,0,0,0,0,2306764.20679478,296.85765788,68.913384865,423.022162479,9,4,3,1211,0,0,0,0,0,207591.618172374,42.40823684,9.541853289,60.431737497,1,1,0,176,0,0,0,0,0,1090361.29364211,50.889884208,11.662265131,73.154208549,3,3,2,207,0,0,0,0,0,0
"202","2",0.041812542,0.987176383,0.2019678,0.165859308,0.541591105,0.227016083,2.59606064,"10\","sfl",2,1394918.8790921,601.23788067,138.652817379,855.230209851,8,0,0,2050,0,0,0,0,0,1161661.31735487,161.966122956,38.037498573,230.679023604,4,2,1,570,0,0,0,0,0,2306640.10003425,343.56450324,79.756045395,489.579417117,9,4,3,1211,0,0,0,0,0,207573.936295202,49.08064332,11.043144747,69.939916731,1,1,0,176,0,0,0,0,0,1090339.94194138,58.896771984,13.497176913,84.664109727,3,3,2,207,0,0,0,0,0,0
"203","2",0.041679356,0.993704106,0.184791649,0.271551216,0.417528958,0.266571424,2.59606064,"10\","sfl",3,1394867.4571488,620.61999776,143.122570912,882.800282528,8,0,0,2050,0,0,0,0,0,1161647.43343018,167.187427968,39.263714144,238.115427712,4,2,1,570,0,0,0,0,0,2306610.67086054,354.63999872,82.32714256,505.361998176,9,4,3,1211,0,0,0,0,0,207569.743429056,50.66285696,11.399142816,72.194571168,1,1,0,176,0,0,0,0,0,1090334.87885773,60.795428352,13.932285664,87.393428256,3,3,2,207,0,0,0,0,0,0
"204","2",0.043736714,0.999831499,0.201180006,0.079356386,0.60940337,0.084315776,2.59606064,"10\","sfl",4,1395104.3894912,531.31473024,122.527682688,755.768095872,8,0,0,2050,0,0,0,0,0,1161711.40516262,143.129682432,33.613789056,203.851365888,4,2,1,570,0,0,0,0,0,2306746.26906266,303.60841728,70.48052544,432.641994624,9,4,3,1211,0,0,0,0,0,207589.062527744,43.37263104,9.758841984,61.805999232,1,1,0,176,0,0,0,0,0,1090358.20758067,52.047157248,11.927473536,74.817788544,3,3,2,207,0,0,0,0,0,0
"205","2",0.042800174,0.990692376,0.201196181,0.262860708,0.262150484,0.157062681,2.59606064,"10\","sfl",5,1395009.8185147,566.96071369,130.748082953,806.472688657,8,0,0,2050,0,0,0,0,0,1161685.87099897,152.732273892,35.868943111,217.527784028,4,2,1,570,0,0,0,0,0,2306692.14536534,323.97755068,75.209074265,461.668009719,9,4,3,1211,0,0,0,0,0,207581.351355814,46.28250724,10.413564129,65.952572817,1,1,0,176,0,0,0,0,0,1090348.89597683,55.539008688,12.727689491,79.837324989,3,3,2,207,0,0,0,0,0,0
"206","2",0.044186354,0.98714902,0.205317589,0.225845071,0.225292706,0.035443321,2.59606064,"10\","sfl",6,1395167.9236827,507.36722729,117.005095273,721.703994737,8,0,0,2050,0,0,0,0,0,1161728.55939433,136.678518372,32.098742951,194.663344348,4,2,1,570,0,0,0,0,0,2306782.63016918,289.92412988,67.303815865,413.141885079,9,4,3,1211,0,0,0,0,0,207594.243007974,41.41773284,9.318989889,59.020269297,1,1,0,176,0,0,0,0,0,1090364.46325491,49.701279408,11.389876531,71.445589149,3,3,2,207,0,0,0,0,0,0
"207","2",0.043970829,0.983685257,0.19028112,0.160040464,0.492505131,0.051870178,2.59606064,"10\","sfl",7,1395146.5687686,515.41638722,118.861330114,733.153514066,8,0,0,2050,0,0,0,0,0,1161722.79356752,138.846863496,32.607975518,197.751593464,4,2,1,570,0,0,0,0,0,2306770.40858757,294.52364984,68.37156157,419.696201022,9,4,3,1211,0,0,0,0,0,207592.501761132,42.07480712,9.466831602,59.956600146,1,1,0,176,0,0,0,0,0,1090362.36061722,50.489768544,11.570571958,72.579042282,3,3,2,207,0,0,0,0,0,0
"208","2",0.04370817,0.983448448,0.211608858,0.076353663,0.568042971,0.064501104,2.59606064,"10\","sfl",8,1395130.1485648,521.60554096,120.288624752,741.957269488,8,0,0,2050,0,0,0,0,0,1161718.3601125,140.514145728,32.999534224,200.126207552,4,2,1,570,0,0,0,0,0,2306761.01117862,298.06030912,69.19257176,424.735940496,9,4,3,1211,0,0,0,0,0,207591.162882976,42.58004416,9.580509936,60.676562928,1,1,0,176,0,0,0,0,0,1090360.74385869,51.096052992,11.709512144,73.450576176,3,3,2,207,0,0,0,0,0,0
"209","2",0.044103175,0.999768832,0.180302682,0.141795252,0.521193876,0.07247515,2.59606064,"10\","sfl",9,1395119.782305,525.5128235,121.18969195,747.51517955,8,0,0,2050,0,0,0,0,0,1161715.56122235,141.5667198,33.24672965,201.6253282,4,2,1,570,0,0,0,0,0,2306755.0784884,300.293042,69.71088475,427.91758485,9,4,3,1211,0,0,0,0,0,207590.3176341,42.899006,9.65227635,61.13108355,1,1,0,176,0,0,0,0,0,1090359.7231808,51.4788072,11.79722665,74.00078535,3,3,2,207,0,0,0,0,0,0
"210","2",0.038551782,0.910285594,0.217415873,0.348427853,0.26128125,0.502897396,2.59606064,"10\","sfl",10,1394560.2333852,736.41972404,169.827405748,1047.519485012,8,0,0,2050,0,0,0,0,0,1161564.483014,198.382456272,46.589819276,282.544710448,4,2,1,570,0,0,0,0,0,2306434.84433738,420.81127088,97.68833074,599.656061004,9,4,3,1211,0,0,0,0,0,207544.692876024,60.11589584,13.526076564,85.665151572,1,1,0,176,0,0,0,0,0,1090304.62913331,72.139075008,16.531871356,103.699920324,3,3,2,207,0,0,0,0,0,0
