q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,i_chain,
0.048740,0.983964,0.144938,0.097952,0.532444,0.027193,-203.414957,3.138589,1396018.568343,1161957.902611,2307268.880657,207663.824555,1090448.416659,375.952661,100.664920,214.683350,30.815792,36.978950,87.311410,23.625440,50.332460,7.190351,8.217544,535.167586,143.807029,306.103533,44.169302,52.386846,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,10.000000,
0.048740,0.983964,0.144938,0.097952,0.532444,0.027193,-203.414957,3.138589,1396018.568343,1161957.902611,2307268.880657,207663.824555,1090448.416659,375.952661,100.664920,214.683350,30.815792,36.978950,87.311410,23.625440,50.332460,7.190351,8.217544,535.167586,143.807029,306.103533,44.169302,52.386846,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,10.000000,
0.048720,0.994838,0.143001,0.094451,0.557825,0.027708,-201.914116,3.133035,1396018.068098,1161957.768286,2307268.594509,207663.783383,1090448.367767,376.141025,100.715356,214.790913,30.831232,36.997478,87.355156,23.637278,50.357678,7.193954,8.221662,535.435721,143.879080,306.256900,44.191432,52.413094,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,10.000000,
0.048634,0.995402,0.142226,0.119506,0.515524,0.031070,-202.785376,3.125826,1396014.799532,1161956.890615,2307266.724835,207663.514365,1090448.048308,377.371781,101.044903,215.493722,30.932113,37.118536,87.640987,23.714620,50.522452,7.217493,8.248564,537.187699,144.349862,307.258991,44.336029,52.584592,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,10.000000,
0.048634,0.995402,0.142226,0.119506,0.515524,0.031070,-202.785376,3.125826,1396014.799532,1161956.890615,2307266.724835,207663.514365,1090448.048308,377.371781,101.044903,215.493722,30.932113,37.118536,87.640987,23.714620,50.522452,7.217493,8.248564,537.187699,144.349862,307.258991,44.336029,52.584592,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,10.000000,
0.048634,0.995402,0.142226,0.119506,0.515524,0.031070,-202.785376,3.125826,1396014.799532,1161956.890615,2307266.724835,207663.514365,1090448.048308,377.371781,101.044903,215.493722,30.932113,37.118536,87.640987,23.714620,50.522452,7.217493,8.248564,537.187699,144.349862,307.258991,44.336029,52.584592,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,10.000000,
0.048654,0.996735,0.140414,0.108768,0.546070,0.032304,-203.291741,3.123113,1396013.600185,1161956.568568,2307266.038789,207663.415653,1090447.931088,377.823387,101.165825,215.751606,30.969130,37.162956,87.745869,23.743000,50.582912,7.226130,8.258435,537.830559,144.522607,307.626692,44.389086,52.647521,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,10.000000,
0.048654,0.996735,0.140414,0.108768,0.546070,0.032304,-203.291741,3.123113,1396013.600185,1161956.568568,2307266.038789,207663.415653,1090447.931088,377.823387,101.165825,215.751606,30.969130,37.162956,87.745869,23.743000,50.582912,7.226130,8.258435,537.830559,144.522607,307.626692,44.389086,52.647521,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,10.000000,
0.048596,0.997387,0.139835,0.118077,0.535888,0.034392,-204.086462,3.118165,1396011.571356,1161956.023790,2307264.878265,207663.248671,1090447.732797,378.587329,101.370378,216.187846,31.031748,37.238098,87.923287,23.791007,50.685189,7.240741,8.275133,538.918029,144.814825,308.248700,44.478839,52.753972,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,10.000000,
0.048685,0.990248,0.139824,0.116156,0.528121,0.031419,-204.686720,3.123823,1396014.461062,1161956.799730,2307266.531225,207663.486507,1090448.015227,377.499230,101.079029,215.566500,30.942560,37.131072,87.670586,23.722629,50.539514,7.219931,8.251349,537.369122,144.398613,307.362761,44.351002,52.602352,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,10.000000,
