q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,i_chain,
0.024666,0.683393,0.395125,0.148918,0.937648,0.185075,-13.564982,1.866966,972054.987733,809085.211852,1606506.056529,144533.489526,526423.710426,400.555347,107.841824,228.719473,33.182100,27.256725,92.435849,24.886575,53.328375,7.110450,5.925375,570.021071,154.059749,325.895623,46.217925,39.107475,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,7.000000,
0.024695,0.771662,0.391323,0.138447,0.994591,0.187455,-12.685303,1.864914,972052.853059,809084.635942,1606504.835696,144533.315801,526423.565258,401.359717,108.058385,229.178773,33.248734,27.311460,92.621473,24.936550,53.435465,7.124729,5.937274,571.165751,154.369122,326.550066,46.310737,39.186008,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,7.000000,
0.024695,0.771662,0.391323,0.138447,0.994591,0.187455,-12.685303,1.864914,972052.853059,809084.635942,1606504.835696,144533.315801,526423.565258,401.359717,108.058385,229.178773,33.248734,27.311460,92.621473,24.936550,53.435465,7.124729,5.937274,571.165751,154.369122,326.550066,46.310737,39.186008,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,7.000000,
0.024695,0.771662,0.391323,0.138447,0.994591,0.187455,-12.685303,1.864914,972052.853059,809084.635942,1606504.835696,144533.315801,526423.565258,401.359717,108.058385,229.178773,33.248734,27.311460,92.621473,24.936550,53.435465,7.124729,5.937274,571.165751,154.369122,326.550066,46.310737,39.186008,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,7.000000,
0.025210,0.491400,0.395789,0.106688,0.934468,0.099646,-12.869416,1.908900,972131.617734,809105.885721,1606549.881714,144539.725858,526428.921607,371.680274,100.067766,212.231636,30.790082,25.291853,85.772371,23.092561,49.484060,6.597875,5.498229,528.929621,142.953952,302.402590,42.886185,36.288311,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,7.000000,
0.025210,0.491400,0.395789,0.106688,0.934468,0.099646,-12.869416,1.908900,972131.617734,809105.885721,1606549.881714,144539.725858,526428.921607,371.680274,100.067766,212.231636,30.790082,25.291853,85.772371,23.092561,49.484060,6.597875,5.498229,528.929621,142.953952,302.402590,42.886185,36.288311,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,7.000000,
0.025210,0.491400,0.395789,0.106688,0.934468,0.099646,-12.869416,1.908900,972131.617734,809105.885721,1606549.881714,144539.725858,526428.921607,371.680274,100.067766,212.231636,30.790082,25.291853,85.772371,23.092561,49.484060,6.597875,5.498229,528.929621,142.953952,302.402590,42.886185,36.288311,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,7.000000,
0.025347,0.464031,0.395499,0.063124,0.998791,0.080244,-12.752077,1.918922,972149.021386,809110.581021,1606559.834973,144541.142209,526430.105133,365.122376,98.302178,208.487037,30.246824,24.845605,84.259010,22.685118,48.610967,6.481462,5.401219,519.597228,140.431683,297.067022,42.129505,35.648043,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,7.000000,
0.025339,0.439818,0.394821,0.098253,0.932454,0.082108,-12.877767,1.917598,972147.348748,809110.129763,1606558.878381,144541.006085,526429.991386,365.752646,98.471866,208.846925,30.299036,24.888494,84.404457,22.724277,48.694879,6.492651,5.410542,520.494150,140.674094,297.579815,42.202228,35.709578,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,7.000000,
0.025339,0.439818,0.394821,0.098253,0.932454,0.082108,-12.877767,1.917598,972147.348748,809110.129763,1606558.878381,144541.006085,526429.991386,365.752646,98.471866,208.846925,30.299036,24.888494,84.404457,22.724277,48.694879,6.492651,5.410542,520.494150,140.674094,297.579815,42.202228,35.709578,3.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,5.000000,1.000000,2.000000,1803.000000,609.000000,1311.000000,202.000000,166.000000,7.000000,
