q,c,symptomatic_fraction,socialDistancing_other,p_reduced,Initial_Condition_Scale,LogLikelihood,R0,S_c,S_a,S_rc,S_fc,S_e,E_c,E_a,E_rc,E_fc,E_e,Isym_c,Isym_a,Isym_rc,Isym_fc,Isym_e,Iasym_c,Iasym_a,Iasym_rc,Iasym_fc,Iasym_e,Hsub_c,Hsub_a,Hsub_rc,Hsub_fc,Hsub_e,Hcri_c,Hcri_a,Hcri_rc,Hcri_fc,Hcri_e,D_c,D_a,D_rc,D_fc,D_e,R_c,R_a,R_rc,R_fc,R_e,i_chain,
0.048783,0.989967,0.141514,0.050830,0.657474,0.033185,-203.671254,3.133834,1396012.744592,1161956.338826,2307265.549376,207663.345234,1090447.847465,378.145555,101.252088,215.935576,30.995537,37.194645,87.820689,23.763245,50.626044,7.232292,8.265477,538.289164,144.645841,307.889004,44.426937,52.692413,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,7.000000,
0.048783,0.989967,0.141514,0.050830,0.657474,0.033185,-203.671254,3.133834,1396012.744592,1161956.338826,2307265.549376,207663.345234,1090447.847465,378.145555,101.252088,215.935576,30.995537,37.194645,87.820689,23.763245,50.626044,7.232292,8.265477,538.289164,144.645841,307.889004,44.426937,52.692413,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,7.000000,
0.048783,0.989967,0.141514,0.050830,0.657474,0.033185,-203.671254,3.133834,1396012.744592,1161956.338826,2307265.549376,207663.345234,1090447.847465,378.145555,101.252088,215.935576,30.995537,37.194645,87.820689,23.763245,50.626044,7.232292,8.265477,538.289164,144.645841,307.889004,44.426937,52.692413,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,7.000000,
0.048783,0.989967,0.141514,0.050830,0.657474,0.033185,-203.671254,3.133834,1396012.744592,1161956.338826,2307265.549376,207663.345234,1090447.847465,378.145555,101.252088,215.935576,30.995537,37.194645,87.820689,23.763245,50.626044,7.232292,8.265477,538.289164,144.645841,307.889004,44.426937,52.692413,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,7.000000,
0.048832,0.989373,0.141759,0.028992,0.702639,0.033210,-204.992616,3.137547,1396012.719858,1161956.332184,2307265.535227,207663.343198,1090447.845048,378.154868,101.254582,215.940895,30.996301,37.195561,87.822852,23.763831,50.627291,7.232470,8.265680,538.302422,144.649403,307.896587,44.428031,52.693711,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,7.000000,
0.048832,0.989373,0.141759,0.028992,0.702639,0.033210,-204.992616,3.137547,1396012.719858,1161956.332184,2307265.535227,207663.343198,1090447.845048,378.154868,101.254582,215.940895,30.996301,37.195561,87.822852,23.763831,50.627291,7.232470,8.265680,538.302422,144.649403,307.896587,44.428031,52.693711,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,7.000000,
0.048832,0.989373,0.141759,0.028992,0.702639,0.033210,-204.992616,3.137547,1396012.719858,1161956.332184,2307265.535227,207663.343198,1090447.845048,378.154868,101.254582,215.940895,30.996301,37.195561,87.822852,23.763831,50.627291,7.232470,8.265680,538.302422,144.649403,307.896587,44.428031,52.693711,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,7.000000,
0.048854,0.994063,0.141041,0.037715,0.690598,0.031119,-204.682085,3.137370,1396014.752478,1161956.877980,2307266.697919,207663.510492,1090448.043709,377.389499,101.049647,215.503840,30.933565,37.120279,87.645102,23.715734,50.524824,7.217832,8.248951,537.212921,144.356639,307.273417,44.338111,52.587061,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,7.000000,
0.048854,0.994063,0.141041,0.037715,0.690598,0.031119,-204.682085,3.137370,1396014.752478,1161956.877980,2307266.697919,207663.510492,1090448.043709,377.389499,101.049647,215.503840,30.933565,37.120279,87.645102,23.715734,50.524824,7.217832,8.248951,537.212921,144.356639,307.273417,44.338111,52.587061,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,7.000000,
0.048854,0.994063,0.141041,0.037715,0.690598,0.031119,-204.682085,3.137370,1396014.752478,1161956.877980,2307266.697919,207663.510492,1090448.043709,377.389499,101.049647,215.503840,30.933565,37.120279,87.645102,23.715734,50.524824,7.217832,8.248951,537.212921,144.356639,307.273417,44.338111,52.587061,3.000000,2.000000,3.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,1.000000,3.000000,0.000000,1.000000,1553.000000,438.000000,932.000000,136.000000,161.000000,7.000000,
